"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
6;81;8;7;18;30
6;81;9;2;0;0
6;81;10;2;1;0
6;81;11;2;11;16
6;81;12;2;0;0
6;81;13;1;0;3
6;81;14;0;1;1
6;81;15;2;5;67
6;81;16;0;1;5
6;81;17;2;0;0
6;81;18;0;12;0
6;81;19;1;0;1
6;81;20;0;22;1
6;81;21;0;1;0
6;81;22;0;3;0
6;81;23;0;2;2
6;81;24;0;0;0
6;81;25;0;0;2
6;81;26;0;1;1
6;81;27;0;2;0
6;81;28;1;2;0
6;81;29;3;0;3
6;81;30;1;0;1
6;81;31;0;1;0
6;81;32;2;0;0
6;81;33;0;0;2
6;81;34;1;1;1
6;81;35;0;1;1
6;81;36;2;1;1
6;81;37;0;1;1
6;81;38;0;0;0
6;81;39;1;1;2
6;81;40;0;0;0
6;81;41;0;0;1
6;81;42;0;0;3
6;81;43;0;1;4
6;81;44;0;0;7
6;81;45;0;1;0
6;81;46;0;1;1
6;81;47;0;2;7
6;81;48;1;3;2
6;81;49;0;1;1
6;81;50;0;6;31
6;82;1;0;1;0
6;82;2;2;0;1
6;82;3;1;2;3
6;82;4;0;3;3
6;82;5;0;0;3
6;82;6;8;63;41
6;82;7;0;1;1
6;82;8;1;4;1
6;82;9;0;1;2
6;82;10;0;2;1
6;82;11;0;0;0
6;82;12;3;0;0
6;82;13;0;17;19
6;82;14;0;2;0
6;82;15;0;2;0
6;82;16;0;7;0
6;82;17;0;0;4
6;82;18;2;0;0
6;82;19;1;1;47
6;82;20;0;0;1
6;82;21;1;0;1
6;82;22;0;1;0
6;82;23;0;1;0
6;82;24;0;2;0
6;82;25;0;3;3
6;82;26;0;0;0
6;82;27;0;1;0
6;82;28;1;2;0
6;82;29;0;0;3
6;82;30;1;4;0
6;82;31;0;0;6
6;82;32;2;0;0
6;82;33;0;14;0
6;82;34;0;0;0
6;82;35;3;56;15
6;82;36;1;1;0
6;82;37;0;4;0
6;82;38;0;2;0
6;82;39;0;2;0
6;82;40;0;0;5
6;82;41;0;0;7
6;82;42;0;0;6
6;82;43;1;0;0
6;82;44;1;0;1
6;82;45;2;27;3
6;82;46;0;0;3
6;82;47;0;31;0
6;82;48;1;1;0
6;82;49;0;6;18
6;82;50;0;0;3
6;83;1;1;0;2
6;83;2;1;1;1
6;83;3;2;52;8
6;83;4;1;0;7
6;83;5;4;17;28
6;83;6;5;45;15
6;83;7;1;0;0
6;83;8;2;11;5
6;83;9;2;0;0
6;83;10;1;4;0
6;83;11;1;0;1
6;83;12;4;13;6
6;83;13;2;1;0
6;83;14;3;14;33
6;83;15;1;22;5
6;83;16;0;1;2
6;83;17;1;2;0
6;83;18;1;0;0
6;83;19;0;1;1
6;83;20;0;1;0
6;83;21;0;2;4
6;83;22;1;0;0
6;83;23;0;2;0
6;83;24;1;2;10
6;83;25;1;0;0
6;83;26;1;3;4
6;83;27;0;2;0
6;83;28;0;1;2
6;83;29;0;2;0
6;83;30;5;20;12
6;83;31;0;0;0
6;83;32;2;2;0
6;83;33;1;0;2
6;83;34;2;0;0
6;83;35;0;0;5
6;83;36;0;2;0
6;83;37;1;1;0
6;83;38;0;5;0
6;83;39;0;1;0
6;83;40;0;2;0
6;83;41;5;12;18
6;83;42;1;4;2
6;83;43;4;2;15
6;83;44;0;0;3
6;83;45;1;0;1
6;83;46;0;0;2
6;83;47;0;2;0
6;83;48;1;0;0
6;83;49;0;1;0
6;83;50;0;1;2
6;84;1;0;0;0
6;84;2;0;2;0
6;84;3;6;54;30
6;84;4;0;5;1
6;84;5;0;4;2
6;84;6;2;0;0
6;84;7;0;4;10
6;84;8;0;1;0
6;84;9;0;2;0
6;84;10;1;66;17
6;84;11;1;2;1
6;84;12;2;1;3
6;84;13;2;24;0
6;84;14;3;0;0
6;84;15;3;1;12
6;84;16;1;0;2
6;84;17;0;4;2
6;84;18;0;1;1
6;84;19;1;0;0
6;84;20;0;2;0
6;84;21;0;3;0
6;84;22;0;7;0
6;84;23;0;0;1
6;84;24;0;0;2
6;84;25;2;0;0
6;84;26;1;2;2
6;84;27;0;3;2
6;84;28;2;0;0
6;84;29;1;0;3
6;84;30;0;1;1
6;84;31;0;3;0
6;84;32;0;1;0
6;84;33;0;1;5
6;84;34;1;23;0
6;84;35;1;0;0
6;84;36;0;0;7
6;84;37;3;0;0
6;84;38;0;1;2
6;84;39;0;0;3
6;84;40;1;2;19
6;84;41;0;1;0
6;84;42;0;3;2
6;84;43;0;1;1
6;84;44;1;7;0
6;84;45;1;0;0
6;84;46;0;0;1
6;84;47;0;8;1
6;84;48;0;2;24
6;84;49;1;0;1
6;84;50;0;1;0
6;85;1;1;2;6
6;85;2;0;0;0
6;85;3;0;1;2
6;85;4;0;2;7
6;85;5;2;0;32
6;85;6;1;6;0
6;85;7;0;1;2
6;85;8;0;1;1
6;85;9;1;1;0
6;85;10;3;0;0
6;85;11;0;3;1
6;85;12;0;3;0
6;85;13;0;1;1
6;85;14;0;0;0
6;85;15;1;0;0
6;85;16;0;0;1
6;85;17;0;2;3
6;85;18;0;1;1
6;85;19;2;0;0
6;85;20;0;0;0
6;85;21;0;0;2
6;85;22;1;1;0
6;85;23;0;2;0
6;85;24;0;0;0
6;85;25;0;3;3
6;85;26;3;3;0
6;85;27;1;2;1
6;85;28;0;0;2
6;85;29;1;1;1
6;85;30;1;0;0
6;85;31;1;5;0
6;85;32;0;1;4
6;85;33;1;29;0
6;85;34;3;0;1
6;85;35;0;1;2
6;85;36;0;1;1
6;85;37;0;1;3
6;85;38;0;12;13
6;85;39;0;22;0
6;85;40;1;0;13
6;85;41;0;1;1
6;85;42;0;1;1
6;85;43;0;3;0
6;85;44;1;0;0
6;85;45;0;0;0
6;85;46;1;48;2
6;85;47;0;4;0
6;85;48;1;0;1
6;85;49;0;0;1
6;85;50;0;0;4
6;86;1;0;0;1
6;86;2;0;1;2
6;86;3;0;3;0
6;86;4;1;0;0
6;86;5;0;0;4
6;86;6;2;3;0
6;86;7;0;3;4
6;86;8;4;7;59
6;86;9;2;5;0
6;86;10;0;42;1
6;86;11;0;0;5
6;86;12;0;1;1
6;86;13;2;3;1
6;86;14;0;5;0
6;86;15;0;16;0
6;86;16;1;1;1
6;86;17;1;1;0
6;86;18;0;0;3
6;86;19;0;1;1
6;86;20;0;1;0
6;86;21;0;0;2
6;86;22;0;1;3
6;86;23;0;0;3
6;86;24;0;23;5
6;86;25;0;1;1
6;86;26;3;4;37
6;86;27;1;1;0
6;86;28;1;1;0
6;86;29;0;1;1
6;86;30;0;0;3
6;86;31;0;0;14
6;86;32;0;0;1
6;86;33;2;0;0
6;86;34;0;0;1
6;86;35;1;1;0
6;86;36;2;0;0
6;86;37;0;0;1
6;86;38;1;3;0
6;86;39;0;0;1
6;86;40;2;0;0
6;86;41;0;1;1
6;86;42;1;2;0
6;86;43;0;1;3
6;86;44;0;1;0
6;86;45;0;2;1
6;86;46;0;0;1
6;86;47;0;1;0
6;86;48;0;2;0
6;86;49;1;2;0
6;86;50;3;0;16
6;87;1;0;1;1
6;87;2;1;67;1
6;87;3;1;0;5
6;87;4;0;0;7
6;87;5;1;0;0
6;87;6;0;20;71
6;87;7;2;0;50
6;87;8;0;2;0
6;87;9;3;0;0
6;87;10;0;5;3
6;87;11;1;0;0
6;87;12;0;3;5
6;87;13;1;0;0
6;87;14;1;5;0
6;87;15;1;2;0
6;87;16;0;0;0
6;87;17;0;1;1
6;87;18;1;0;0
6;87;19;0;1;2
6;87;20;2;9;25
6;87;21;0;0;5
6;87;22;0;2;1
6;87;23;0;1;1
6;87;24;2;10;5
6;87;25;0;1;1
6;87;26;0;0;3
6;87;27;0;2;6
6;87;28;1;3;2
6;87;29;0;0;2
6;87;30;2;0;0
6;87;31;0;4;1
6;87;32;0;3;0
6;87;33;2;0;0
6;87;34;1;0;0
6;87;35;1;0;7
6;87;36;2;0;0
6;87;37;2;13;28
6;87;38;0;0;1
6;87;39;3;6;0
6;87;40;1;0;1
6;87;41;1;1;1
6;87;42;0;0;1
6;87;43;1;36;0
6;87;44;1;44;0
6;87;45;1;0;0
6;87;46;0;1;0
6;87;47;0;4;1
6;87;48;0;0;2
6;87;49;1;0;1
6;87;50;0;0;0
6;88;1;0;2;1
6;88;2;0;2;2
6;88;3;1;0;2
6;88;4;1;0;70
6;88;5;0;1;3
6;88;6;0;1;2
6;88;7;0;0;1
6;88;8;1;4;1
6;88;9;0;1;1
6;88;10;0;1;1
6;88;11;1;0;0
6;88;12;1;0;1
6;88;13;1;5;1
6;88;14;1;56;0
6;88;15;0;1;1
6;88;16;2;0;0
6;88;17;2;0;0
6;88;18;0;1;3
6;88;19;0;1;1
6;88;20;0;0;0
6;88;21;1;3;2
6;88;22;0;3;1
6;88;23;0;0;0
6;88;24;1;9;7
6;88;25;0;0;3
6;88;26;2;38;17
6;88;27;2;0;0
6;88;28;1;0;1
6;88;29;3;0;0
6;88;30;0;0;0
6;88;31;0;0;0
6;88;32;0;0;0
6;88;33;1;1;0
6;88;34;1;1;1
6;88;35;1;1;1
6;88;36;1;0;3
6;88;37;3;5;52
6;88;38;0;1;1
6;88;39;2;0;0
6;88;40;0;3;2
6;88;41;0;0;0
6;88;42;0;1;0
6;88;43;0;0;0
6;88;44;0;1;1
6;88;45;0;1;0
6;88;46;1;5;2
6;88;47;1;1;3
6;88;48;0;8;0
6;88;49;2;8;15
6;88;50;1;0;0
6;89;1;5;0;0
6;89;2;2;6;0
6;89;3;1;6;2
6;89;4;2;4;2
6;89;5;1;1;2
6;89;6;0;2;2
6;89;7;3;0;0
6;89;8;1;1;1
6;89;9;2;0;0
6;89;10;0;4;3
6;89;11;1;1;1
6;89;12;2;0;0
6;89;13;4;9;41
6;89;14;0;12;1
6;89;15;0;68;0
6;89;16;0;1;1
6;89;17;1;0;1
6;89;18;0;17;1
6;89;19;1;0;1
6;89;20;1;0;1
6;89;21;1;1;11
6;89;22;0;1;0
6;89;23;0;1;1
6;89;24;0;1;1
6;89;25;1;10;19
6;89;26;0;1;2
6;89;27;11;46;26
6;89;28;1;0;25
6;89;29;1;0;0
6;89;30;0;0;3
6;89;31;0;0;0
6;89;32;0;3;0
6;89;33;2;2;1
6;89;34;3;16;4
6;89;35;0;0;2
6;89;36;4;0;1
6;89;37;0;0;2
6;89;38;1;0;2
6;89;39;0;0;1
6;89;40;0;0;0
6;89;41;1;0;0
6;89;42;0;2;45
6;89;43;0;6;12
6;89;44;0;0;0
6;89;45;1;2;0
6;89;46;0;1;0
6;89;47;4;2;6
6;89;48;0;2;0
6;89;49;0;16;1
6;89;50;0;11;4
6;90;1;2;4;6
6;90;2;6;64;51
6;90;3;1;4;6
6;90;4;0;1;8
6;90;5;1;1;1
6;90;6;0;15;4
6;90;7;0;0;0
6;90;8;0;3;2
6;90;9;0;0;6
6;90;10;0;0;1
6;90;11;2;62;0
6;90;12;0;0;4
6;90;13;1;2;1
6;90;14;1;3;1
6;90;15;0;2;19
6;90;16;0;1;1
6;90;17;1;2;0
6;90;18;0;2;0
6;90;19;0;0;1
6;90;20;2;2;6
6;90;21;0;0;2
6;90;22;2;23;35
6;90;23;2;13;12
6;90;24;0;3;1
6;90;25;2;7;8
6;90;26;1;1;0
6;90;27;2;2;3
6;90;28;0;4;1
6;90;29;3;0;16
6;90;30;0;0;1
6;90;31;2;21;0
6;90;32;0;3;0
6;90;33;0;3;0
6;90;34;0;6;1
6;90;35;1;1;0
6;90;36;0;1;1
6;90;37;0;1;1
6;90;38;1;0;1
6;90;39;0;2;4
6;90;40;2;1;2
6;90;41;1;0;2
6;90;42;0;1;0
6;90;43;0;0;0
6;90;44;0;1;0
6;90;45;0;1;0
6;90;46;0;1;0
6;90;47;2;0;0
6;90;48;0;8;0
6;90;49;1;1;1
6;90;50;1;5;0
6;91;1;0;58;0
6;91;2;0;2;0
6;91;3;0;5;3
6;91;4;0;0;8
6;91;5;1;2;0
6;91;6;0;0;1
6;91;7;1;1;3
6;91;8;0;6;3
6;91;9;0;0;0
6;91;10;0;3;3
6;91;11;1;0;0
6;91;12;0;3;36
6;91;13;2;0;5
6;91;14;1;3;0
6;91;15;2;2;15
6;91;16;0;0;1
6;91;17;0;1;1
6;91;18;0;24;0
6;91;19;1;2;2
6;91;20;0;0;1
6;91;21;0;1;3
6;91;22;0;2;0
6;91;23;0;0;1
6;91;24;0;0;1
6;91;25;0;0;1
6;91;26;0;0;2
6;91;27;0;3;2
6;91;28;0;0;0
6;91;29;2;0;0
6;91;30;1;0;2
6;91;31;2;42;9
6;91;32;0;0;3
6;91;33;0;16;6
6;91;34;1;18;20
6;91;35;0;0;2
6;91;36;0;0;0
6;91;37;0;2;1
6;91;38;1;0;1
6;91;39;1;0;1
6;91;40;3;5;34
6;91;41;0;0;0
6;91;42;2;0;0
6;91;43;1;0;0
6;91;44;1;0;0
6;91;45;0;0;4
6;91;46;0;1;1
6;91;47;1;0;0
6;91;48;0;2;0
6;91;49;0;2;0
6;91;50;0;0;12
6;92;1;2;2;2
6;92;2;0;2;10
6;92;3;4;0;0
6;92;4;0;72;0
6;92;5;0;0;1
6;92;6;0;6;3
6;92;7;0;4;3
6;92;8;0;1;3
6;92;9;0;1;3
6;92;10;1;1;0
6;92;11;0;11;2
6;92;12;1;4;3
6;92;13;0;0;4
6;92;14;0;3;0
6;92;15;0;1;2
6;92;16;1;1;1
6;92;17;0;0;0
6;92;18;2;0;1
6;92;19;10;48;53
6;92;20;3;0;0
6;92;21;1;2;0
6;92;22;0;2;3
6;92;23;0;0;8
6;92;24;3;17;25
6;92;25;1;0;0
6;92;26;1;0;2
6;92;27;0;1;1
6;92;28;0;2;0
6;92;29;0;1;0
6;92;30;0;0;2
6;92;31;0;5;1
6;92;32;0;8;0
6;92;33;1;0;0
6;92;34;2;0;5
6;92;35;0;0;1
6;92;36;0;1;1
6;92;37;0;0;0
6;92;38;1;1;0
6;92;39;0;1;1
6;92;40;0;0;2
6;92;41;3;3;43
6;92;42;0;1;0
6;92;43;1;5;0
6;92;44;2;0;0
6;92;45;0;1;15
6;92;46;0;1;1
6;92;47;1;8;5
6;92;48;0;1;1
6;92;49;0;1;0
6;92;50;0;0;1
6;93;1;11;42;62
6;93;2;5;12;42
6;93;3;0;1;1
6;93;4;1;3;2
6;93;5;1;4;20
6;93;6;0;0;4
6;93;7;1;1;4
6;93;8;3;1;3
6;93;9;1;0;0
6;93;10;0;2;1
6;93;11;0;2;1
6;93;12;2;0;0
6;93;13;0;14;4
6;93;14;0;0;1
6;93;15;1;2;0
6;93;16;0;0;0
6;93;17;1;2;4
6;93;18;0;4;1
6;93;19;1;0;1
6;93;20;0;8;6
6;93;21;1;4;0
6;93;22;1;0;0
6;93;23;0;1;0
6;93;24;0;0;2
6;93;25;2;2;0
6;93;26;0;1;1
6;93;27;0;0;1
6;93;28;3;2;0
6;93;29;0;1;4
6;93;30;1;0;0
6;93;31;0;0;0
6;93;32;0;2;5
6;93;33;0;1;2
6;93;34;0;0;0
6;93;35;0;0;2
6;93;36;2;1;21
6;93;37;0;1;3
6;93;38;2;4;24
6;93;39;0;0;2
6;93;40;1;13;9
6;93;41;0;0;1
6;93;42;0;1;1
6;93;43;0;1;1
6;93;44;1;0;1
6;93;45;1;30;3
6;93;46;2;14;6
6;93;47;1;0;0
6;93;48;1;0;3
6;93;49;0;1;0
6;93;50;0;2;1
6;94;1;0;9;0
6;94;2;3;0;7
6;94;3;1;1;1
6;94;4;1;0;1
6;94;5;1;3;0
6;94;6;1;9;1
6;94;7;0;1;10
6;94;8;0;2;2
6;94;9;0;1;2
6;94;10;0;5;0
6;94;11;0;4;1
6;94;12;3;0;0
6;94;13;0;4;0
6;94;14;1;0;5
6;94;15;5;46;21
6;94;16;0;2;1
6;94;17;1;1;1
6;94;18;0;3;1
6;94;19;1;53;1
6;94;20;0;1;1
6;94;21;0;2;0
6;94;22;0;0;1
6;94;23;2;0;0
6;94;24;0;0;1
6;94;25;3;1;21
6;94;26;0;2;0
6;94;27;0;1;1
6;94;28;0;1;0
6;94;29;1;0;0
6;94;30;0;1;3
6;94;31;1;0;0
6;94;32;1;0;0
6;94;33;3;0;0
6;94;34;0;0;0
6;94;35;1;0;2
6;94;36;1;0;0
6;94;37;1;0;0
6;94;38;2;0;0
6;94;39;0;0;0
6;94;40;1;1;0
6;94;41;0;1;1
6;94;42;0;2;1
6;94;43;0;2;0
6;94;44;0;0;0
6;94;45;2;0;0
6;94;46;1;0;1
6;94;47;3;0;0
6;94;48;0;0;4
6;94;49;0;20;3
6;94;50;0;0;1
6;95;1;2;0;0
6;95;2;0;0;4
6;95;3;0;0;2
6;95;4;0;1;0
6;95;5;2;3;2
6;95;6;0;1;2
6;95;7;0;0;1
6;95;8;0;2;0
6;95;9;2;0;0
6;95;10;0;2;1
6;95;11;1;0;0
6;95;12;0;1;1
6;95;13;0;1;3
6;95;14;0;0;1
6;95;15;5;0;0
6;95;16;0;12;0
6;95;17;1;2;0
6;95;18;0;0;0
6;95;19;2;5;65
6;95;20;0;3;0
6;95;21;0;0;1
6;95;22;3;0;0
6;95;23;0;0;1
6;95;24;0;1;0
6;95;25;1;0;0
6;95;26;0;4;2
6;95;27;4;21;8
6;95;28;0;0;2
6;95;29;2;0;11
6;95;30;0;2;0
6;95;31;0;0;0
6;95;32;0;0;1
6;95;33;6;4;12
6;95;34;0;1;1
6;95;35;1;0;0
6;95;36;0;0;2
6;95;37;0;2;0
6;95;38;0;0;0
6;95;39;0;0;4
6;95;40;0;1;1
6;95;41;0;0;4
6;95;42;0;0;2
6;95;43;0;0;1
6;95;44;2;0;0
6;95;45;0;0;0
6;95;46;0;2;0
6;95;47;1;0;4
6;95;48;6;10;28
6;95;49;3;0;0
6;95;50;0;3;0
6;96;1;1;0;3
6;96;2;0;2;0
6;96;3;0;1;0
6;96;4;0;10;0
6;96;5;2;1;51
6;96;6;2;0;0
6;96;7;0;1;6
6;96;8;3;0;1
6;96;9;0;2;2
6;96;10;0;2;0
6;96;11;4;0;4
6;96;12;1;0;0
6;96;13;0;5;1
6;96;14;2;2;0
6;96;15;5;41;24
6;96;16;0;2;2
6;96;17;1;0;5
6;96;18;1;53;4
6;96;19;1;1;1
6;96;20;2;0;0
6;96;21;0;0;2
6;96;22;0;1;0
6;96;23;1;24;11
6;96;24;0;2;1
6;96;25;0;1;1
6;96;26;0;0;0
6;96;27;2;0;0
6;96;28;1;0;0
6;96;29;0;2;0
6;96;30;1;0;0
6;96;31;0;4;0
6;96;32;2;1;3
6;96;33;0;0;0
6;96;34;0;0;2
6;96;35;2;0;0
6;96;36;1;1;1
6;96;37;0;2;3
6;96;38;0;1;1
6;96;39;1;1;3
6;96;40;0;4;0
6;96;41;0;1;0
6;96;42;0;2;0
6;96;43;0;0;1
6;96;44;0;1;1
6;96;45;1;0;0
6;96;46;0;1;0
6;96;47;0;0;8
6;96;48;0;0;0
6;96;49;0;0;0
6;96;50;0;0;1
6;97;1;1;1;5
6;97;2;8;50;36
6;97;3;0;4;1
6;97;4;0;3;1
6;97;5;2;0;0
6;97;6;0;3;1
6;97;7;2;4;1
6;97;8;0;1;1
6;97;9;0;2;2
6;97;10;5;0;0
6;97;11;0;2;1
6;97;12;1;0;0
6;97;13;0;3;0
6;97;14;0;1;1
6;97;15;0;0;5
6;97;16;1;0;4
6;97;17;0;1;1
6;97;18;4;0;0
6;97;19;0;1;0
6;97;20;2;0;0
6;97;21;0;55;3
6;97;22;2;0;0
6;97;23;1;2;1
6;97;24;3;0;0
6;97;25;4;3;33
6;97;26;0;0;0
6;97;27;1;1;2
6;97;28;1;0;0
6;97;29;1;0;1
6;97;30;5;6;0
6;97;31;0;0;1
6;97;32;0;1;1
6;97;33;1;0;7
6;97;34;0;25;4
6;97;35;0;0;5
6;97;36;2;39;15
6;97;37;0;1;0
6;97;38;0;0;0
6;97;39;0;1;2
6;97;40;2;4;0
6;97;41;1;37;8
6;97;42;0;1;1
6;97;43;0;0;1
6;97;44;1;0;1
6;97;45;2;0;0
6;97;46;0;1;1
6;97;47;0;1;1
6;97;48;1;1;1
6;97;49;2;2;1
6;97;50;0;0;1
6;98;1;1;0;0
6;98;2;0;6;2
6;98;3;1;3;7
6;98;4;0;5;6
6;98;5;0;1;1
6;98;6;1;1;3
6;98;7;2;0;0
6;98;8;1;0;0
6;98;9;0;0;0
6;98;10;0;2;1
6;98;11;0;0;3
6;98;12;0;2;3
6;98;13;0;1;1
6;98;14;0;0;0
6;98;15;1;0;3
6;98;16;0;0;0
6;98;17;0;72;1
6;98;18;0;1;1
6;98;19;2;0;5
6;98;20;0;0;2
6;98;21;0;2;1
6;98;22;0;0;0
6;98;23;10;25;15
6;98;24;0;17;6
6;98;25;0;2;2
6;98;26;0;0;2
6;98;27;0;2;1
6;98;28;1;0;5
6;98;29;1;5;0
6;98;30;0;1;1
6;98;31;1;1;2
6;98;32;0;3;2
6;98;33;0;13;1
6;98;34;1;3;1
6;98;35;1;4;2
6;98;36;1;3;0
6;98;37;0;0;1
6;98;38;0;1;1
6;98;39;1;9;19
6;98;40;0;3;1
6;98;41;0;0;3
6;98;42;0;0;1
6;98;43;0;4;0
6;98;44;0;0;0
6;98;45;0;0;1
6;98;46;0;1;2
6;98;47;1;2;1
6;98;48;0;0;1
6;98;49;0;0;10
6;98;50;1;6;24
6;99;1;1;0;11
6;99;2;1;0;0
6;99;3;0;1;0
6;99;4;0;1;2
6;99;5;0;0;5
6;99;6;1;5;1
6;99;7;2;0;0
6;99;8;1;1;1
6;99;9;1;1;1
6;99;10;2;0;0
6;99;11;0;1;0
6;99;12;0;0;57
6;99;13;2;0;0
6;99;14;1;2;2
6;99;15;1;1;1
6;99;16;0;3;0
6;99;17;0;0;29
6;99;18;0;0;14
6;99;19;0;3;2
6;99;20;0;0;0
6;99;21;1;13;0
6;99;22;0;1;0
6;99;23;0;0;0
6;99;24;1;2;0
6;99;25;0;0;0
6;99;26;0;1;1
6;99;27;0;0;1
6;99;28;0;1;0
6;99;29;0;5;1
6;99;30;2;25;13
6;99;31;0;0;0
6;99;32;1;0;1
6;99;33;0;3;0
6;99;34;0;0;1
6;99;35;0;0;4
6;99;36;1;10;1
6;99;37;0;2;2
6;99;38;0;1;2
6;99;39;0;0;1
6;99;40;1;1;1
6;99;41;0;0;6
6;99;42;0;4;2
6;99;43;0;66;0
6;99;44;0;1;1
6;99;45;3;6;35
6;99;46;1;2;1
6;99;47;0;0;0
6;99;48;0;3;1
6;99;49;1;0;0
6;99;50;0;0;4
6;100;1;1;0;3
6;100;2;0;3;0
6;100;3;0;3;1
6;100;4;1;2;2
6;100;5;0;1;1
6;100;6;0;0;6
6;100;7;1;0;0
6;100;8;0;1;1
6;100;9;1;1;2
6;100;10;2;40;0
6;100;11;1;1;12
6;100;12;3;1;4
6;100;13;2;4;67
6;100;14;0;1;0
6;100;15;0;18;0
6;100;16;1;1;2
6;100;17;1;3;0
6;100;18;1;0;0
6;100;19;0;0;0
6;100;20;0;1;1
6;100;21;0;2;5
6;100;22;0;1;1
6;100;23;0;1;5
6;100;24;1;2;1
6;100;25;1;0;1
6;100;26;2;0;0
6;100;27;0;0;0
6;100;28;0;1;2
6;100;29;0;0;1
6;100;30;0;1;3
6;100;31;2;43;21
6;100;32;0;0;0
6;100;33;1;0;4
6;100;34;0;3;0
6;100;35;1;2;1
6;100;36;0;1;0
6;100;37;2;0;0
6;100;38;0;1;1
6;100;39;0;0;4
6;100;40;0;1;1
6;100;41;0;3;0
6;100;42;0;0;9
6;100;43;2;0;1
6;100;44;2;16;57
6;100;45;0;0;1
6;100;46;3;0;0
6;100;47;0;1;0
6;100;48;0;2;1
6;100;49;1;6;4
6;100;50;1;8;0
7;1;1;0;12;10
7;1;2;0;1;16
7;1;3;2;6;2
7;1;4;9;3;0
7;1;5;1;0;3
7;1;6;0;9;3
7;1;7;1;1;5
7;1;8;0;3;9
7;1;9;1;1;0
7;1;10;0;7;0
7;1;11;2;2;5
7;1;12;0;0;0
7;1;13;0;9;20
7;1;14;0;3;15
7;1;15;6;6;2
7;1;16;1;1;0
7;1;17;1;12;2
7;1;18;0;0;3
7;1;19;1;3;1
7;1;20;1;0;4
7;1;21;0;1;52
7;1;22;0;1;7
7;1;23;2;0;7
7;1;24;0;1;1
7;1;25;3;1;0
7;1;26;0;7;0
7;1;27;3;54;17
7;1;28;1;1;7
7;1;29;0;1;0
7;1;30;0;3;0
7;1;31;0;1;1
7;1;32;0;4;2
7;1;33;3;1;2
7;1;34;0;8;1
7;1;35;0;3;5
7;1;36;0;0;9
7;1;37;1;0;1
7;1;38;0;0;1
7;1;39;0;25;0
7;1;40;0;0;1
7;1;41;1;7;2
7;1;42;3;5;0
7;1;43;0;2;0
7;1;44;0;0;2
7;1;45;0;0;0
7;1;46;0;58;11
7;1;47;0;0;6
7;1;48;0;2;1
7;1;49;0;3;0
7;1;50;1;1;6
7;2;1;6;7;2
7;2;2;0;3;7
7;2;3;0;1;35
7;2;4;1;3;1
7;2;5;0;6;5
7;2;6;0;8;2
7;2;7;2;10;19
7;2;8;0;5;0
7;2;9;11;50;54
7;2;10;7;52;16
7;2;11;2;6;13
7;2;12;0;0;1
7;2;13;0;0;0
7;2;14;1;1;23
7;2;15;1;3;1
7;2;16;0;0;0
7;2;17;1;6;5
7;2;18;0;1;0
7;2;19;1;1;0
7;2;20;0;0;4
7;2;21;0;0;1
7;2;22;1;3;2
7;2;23;4;0;2
7;2;24;0;2;11
7;2;25;0;2;0
7;2;26;1;2;31
7;2;27;2;5;1
7;2;28;2;7;52
7;2;29;2;0;1
7;2;30;1;1;3
7;2;31;2;40;15
7;2;32;0;0;55
7;2;33;3;14;13
7;2;34;0;0;2
7;2;35;2;0;2
7;2;36;1;8;0
7;2;37;2;0;0
7;2;38;0;8;2
7;2;39;0;0;0
7;2;40;2;0;0
7;2;41;0;0;3
7;2;42;0;2;0
7;2;43;5;51;16
7;2;44;0;0;0
7;2;45;1;1;1
7;2;46;2;14;22
7;2;47;1;1;0
7;2;48;0;2;0
7;2;49;0;0;6
7;2;50;0;1;0
7;3;1;5;47;1
7;3;2;0;14;21
7;3;3;0;0;6
7;3;4;0;15;0
7;3;5;2;3;7
7;3;6;0;0;3
7;3;7;0;2;4
7;3;8;0;2;6
7;3;9;2;12;2
7;3;10;1;2;1
7;3;11;4;7;6
7;3;12;0;9;0
7;3;13;2;5;4
7;3;14;2;1;60
7;3;15;0;0;1
7;3;16;0;5;13
7;3;17;0;3;3
7;3;18;1;0;1
7;3;19;0;0;3
7;3;20;1;6;0
7;3;21;0;1;1
7;3;22;0;10;0
7;3;23;0;5;2
7;3;24;2;2;1
7;3;25;1;0;2
7;3;26;1;3;4
7;3;27;2;5;0
7;3;28;0;4;0
7;3;29;1;1;0
7;3;30;2;5;17
7;3;31;1;2;1
7;3;32;0;11;0
7;3;33;0;0;1
7;3;34;1;3;1
7;3;35;10;41;36
7;3;36;0;3;1
7;3;37;0;3;1
7;3;38;2;0;0
7;3;39;0;0;0
7;3;40;0;4;13
7;3;41;0;1;1
7;3;42;0;1;2
7;3;43;0;1;4
7;3;44;0;3;0
7;3;45;0;4;0
7;3;46;0;0;0
7;3;47;0;0;0
7;3;48;0;0;5
7;3;49;1;1;1
7;3;50;0;1;0
7;4;1;5;1;0
7;4;2;3;9;6
7;4;3;1;15;3
7;4;4;0;2;1
7;4;5;0;16;7
7;4;6;1;0;4
7;4;7;1;2;2
7;4;8;3;0;0
7;4;9;0;14;2
7;4;10;0;9;7
7;4;11;0;2;9
7;4;12;12;21;37
7;4;13;0;2;7
7;4;14;1;7;2
7;4;15;0;1;15
7;4;16;0;5;6
7;4;17;3;1;0
7;4;18;0;3;5
7;4;19;0;1;0
7;4;20;0;5;1
