simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
4,5,0,7.614799800902573,4,0.0098025,0.3526426705365925
4,5,1,7.614799800902573,3,0.0128542,0.4624268722888515
4,6,0,7.541953107584913,4,0.0098025,0.3526426705365925
4,6,1,7.691188606986811,3,0.00725808,0.26110774946883253
4,7,0,7.542078523485895,4,0.0098025,0.3526426705365925
4,7,1,7.542078523485895,3,0.0128542,0.4624268722888515
4,8,0,7.542153773026483,4,0.0098025,0.3526426705365925
4,8,1,7.542153773026483,3,0.0128542,0.4624268722888515
4,9,0,7.555100506300122,4,0.00847219,0.3047850759391393
4,9,1,7.555100506300123,3,0.0128542,0.4624268722888515
