simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
3,8,1,8.785047564481957,3,0.00445198,0.2674343725596204
3,9,0,8.391310663154623,4,0.00530822,0.31886946596984445
3,9,1,8.678612787119558,3,0.00220651,0.13254700546645043
4,0,0,8.48166183596666,4,0.01021472,0.6136072565627441
4,0,1,8.48166183596666,3,0.00605097,0.3634871147954587
4,1,0,9.141344229961376,3,0.006104,0.366672673755031
4,1,1,8.44990659445267,4,0.00794049,0.4769922508560101
4,2,0,8.845572684203045,3,0.006104,0.366672673755031
4,2,1,8.430996796190726,4,0.00428222,0.2572367393524359
4,3,0,8.685686299855055,3,0.00574578,0.34515408181654356
4,3,1,8.439762678282626,4,0.00403568,0.24242686369916502
4,4,0,8.439756041173027,4,0.01085155,0.6518621973929237
4,4,1,9.1041237773028,3,0.0030731,0.18460383252237642
4,5,0,8.435554553884941,4,0.01085155,0.6518621973929237
4,5,1,8.834347211538548,3,0.00240875,0.14469574097434973
4,6,0,8.489695195573487,4,0.00650619,0.39083258244728786
4,6,1,8.680539699409621,3,0.00220672,0.1325596203520154
4,7,0,8.51163745735684,4,0.01085155,0.6518621973929237
4,7,1,8.51163745735684,3,0.00605097,0.3634871147954587
4,8,0,9.209406238954678,3,0.00583739,0.3506571754670511
4,8,1,8.493730410361302,4,0.00470014,0.2823415630443924
4,9,0,8.943487998081931,3,0.00329014,0.19764161710818767
4,9,1,8.513947121059282,4,0.0042222,0.2536312849162011
