"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;78;5;1;3;0
1;78;6;0;2;4
1;78;7;2;9;1
1;78;8;1;0;10
1;78;9;0;2;3
1;78;10;0;5;0
1;78;11;1;14;1
1;78;12;0;0;0
1;78;13;0;0;3
1;78;14;0;10;0
1;78;15;0;3;0
1;78;16;3;0;1
1;78;17;2;17;6
1;78;18;1;12;0
1;78;19;0;3;5
1;78;20;2;15;0
1;78;21;0;7;2
1;78;22;2;0;1
1;78;23;0;0;0
1;78;24;0;0;2
1;78;25;0;0;0
1;78;26;1;0;0
1;78;27;0;0;0
1;78;28;1;0;0
1;78;29;2;0;1
1;78;30;0;13;2
1;79;1;0;3;2
1;79;2;1;0;4
1;79;3;0;1;2
1;79;4;0;1;3
1;79;5;0;2;8
1;79;6;1;0;3
1;79;7;0;15;1
1;79;8;0;2;3
1;79;9;0;0;0
1;79;10;2;5;1
1;79;11;1;1;8
1;79;12;0;1;6
1;79;13;0;13;6
1;79;14;0;15;1
1;79;15;0;0;1
1;79;16;0;2;5
1;79;17;0;4;1
1;79;18;1;3;4
1;79;19;0;4;2
1;79;20;0;0;13
1;79;21;1;1;0
1;79;22;0;0;5
1;79;23;0;1;0
1;79;24;0;1;12
1;79;25;0;1;5
1;79;26;1;3;6
1;79;27;0;2;0
1;79;28;1;12;14
1;79;29;1;3;9
1;79;30;1;4;9
1;80;1;0;5;3
1;80;2;0;11;0
1;80;3;1;3;1
1;80;4;0;2;1
1;80;5;3;0;0
1;80;6;1;6;0
1;80;7;1;2;10
1;80;8;2;1;0
1;80;9;0;1;1
1;80;10;0;0;4
1;80;11;5;12;12
1;80;12;1;0;14
1;80;13;0;0;0
1;80;14;0;0;5
1;80;15;0;0;7
1;80;16;0;7;0
1;80;17;2;1;11
1;80;18;0;5;10
1;80;19;0;9;0
1;80;20;4;2;0
1;80;21;0;4;0
1;80;22;1;4;0
1;80;23;2;5;4
1;80;24;2;1;1
1;80;25;0;5;1
1;80;26;2;11;0
1;80;27;0;0;0
1;80;28;0;1;3
1;80;29;0;9;0
1;80;30;0;1;13
1;81;1;0;3;4
1;81;2;0;2;7
1;81;3;0;0;0
1;81;4;1;2;13
1;81;5;0;2;1
1;81;6;0;0;1
1;81;7;0;2;16
1;81;8;1;1;2
1;81;9;0;3;1
1;81;10;2;2;0
1;81;11;1;2;4
1;81;12;0;2;0
1;81;13;1;3;5
1;81;14;0;5;2
1;81;15;0;14;1
1;81;16;2;0;4
1;81;17;0;3;0
1;81;18;1;3;0
1;81;19;3;6;0
1;81;20;2;4;5
1;81;21;0;0;2
1;81;22;0;10;0
1;81;23;3;5;0
1;81;24;1;0;0
1;81;25;0;6;2
1;81;26;2;0;0
1;81;27;0;4;5
1;81;28;0;0;5
1;81;29;1;4;1
1;81;30;0;1;6
1;82;1;1;1;0
1;82;2;0;1;0
1;82;3;2;11;0
1;82;4;0;1;0
1;82;5;0;0;14
1;82;6;2;0;3
1;82;7;3;6;3
1;82;8;0;6;3
1;82;9;1;1;1
1;82;10;2;2;5
1;82;11;0;4;7
1;82;12;1;0;3
1;82;13;0;0;1
1;82;14;1;4;13
1;82;15;1;1;6
1;82;16;1;3;1
1;82;17;1;0;3
1;82;18;0;0;1
1;82;19;2;4;1
1;82;20;1;5;0
1;82;21;1;0;0
1;82;22;0;3;0
1;82;23;1;0;0
1;82;24;0;1;5
1;82;25;1;5;14
1;82;26;1;1;0
1;82;27;1;1;10
1;82;28;0;3;10
1;82;29;0;0;12
1;82;30;1;4;2
1;83;1;1;9;1
1;83;2;1;0;0
1;83;3;1;0;5
1;83;4;1;0;3
1;83;5;0;3;3
1;83;6;1;0;0
1;83;7;0;4;1
1;83;8;0;0;0
1;83;9;0;1;0
1;83;10;0;0;1
1;83;11;0;0;0
1;83;12;2;0;0
1;83;13;2;14;2
1;83;14;1;7;0
1;83;15;0;1;9
1;83;16;0;0;14
1;83;17;2;6;2
1;83;18;1;1;1
1;83;19;0;0;10
1;83;20;2;3;13
1;83;21;1;0;3
1;83;22;1;2;17
1;83;23;1;4;4
1;83;24;0;0;9
1;83;25;0;0;2
1;83;26;0;0;0
1;83;27;0;1;3
1;83;28;0;5;1
1;83;29;0;2;0
1;83;30;1;2;0
1;84;1;0;1;2
1;84;2;0;1;0
1;84;3;1;0;0
1;84;4;1;3;5
1;84;5;3;8;0
1;84;6;1;0;0
1;84;7;1;1;1
1;84;8;1;3;14
1;84;9;0;2;1
1;84;10;1;4;1
1;84;11;0;10;2
1;84;12;0;0;10
1;84;13;0;4;0
1;84;14;2;0;4
1;84;15;0;0;16
1;84;16;1;5;0
1;84;17;1;0;6
1;84;18;2;3;13
1;84;19;0;4;11
1;84;20;0;8;0
1;84;21;0;3;3
1;84;22;1;0;1
1;84;23;2;5;5
1;84;24;1;5;10
1;84;25;2;10;1
1;84;26;0;6;0
1;84;27;0;3;12
1;84;28;5;2;8
1;84;29;3;5;6
1;84;30;2;0;0
1;85;1;0;0;0
1;85;2;0;5;3
1;85;3;3;2;0
1;85;4;0;1;0
1;85;5;1;1;1
1;85;6;0;4;2
1;85;7;1;5;10
1;85;8;0;2;7
1;85;9;0;0;1
1;85;10;0;7;1
1;85;11;1;6;2
1;85;12;1;4;3
1;85;13;1;4;9
1;85;14;1;0;3
1;85;15;0;2;5
1;85;16;0;0;0
1;85;17;0;0;2
1;85;18;2;1;8
1;85;19;0;0;1
1;85;20;0;1;1
1;85;21;0;3;4
1;85;22;0;0;2
1;85;23;2;0;0
1;85;24;0;0;8
1;85;25;0;0;1
1;85;26;0;1;9
1;85;27;0;0;8
1;85;28;1;1;3
1;85;29;0;5;5
1;85;30;0;8;0
1;86;1;0;1;1
1;86;2;1;1;0
1;86;3;1;0;4
1;86;4;0;1;0
1;86;5;2;3;4
1;86;6;0;0;2
1;86;7;0;3;1
1;86;8;0;0;1
1;86;9;0;6;0
1;86;10;0;5;2
1;86;11;2;0;8
1;86;12;0;0;3
1;86;13;0;1;2
1;86;14;1;4;5
1;86;15;3;3;9
1;86;16;1;11;0
1;86;17;0;0;2
1;86;18;0;1;8
1;86;19;0;0;9
1;86;20;2;0;7
1;86;21;0;1;0
1;86;22;0;2;14
1;86;23;1;7;12
1;86;24;2;7;6
1;86;25;1;6;0
1;86;26;0;2;6
1;86;27;2;9;8
1;86;28;0;1;3
1;86;29;1;0;2
1;86;30;2;0;0
1;87;1;1;2;1
1;87;2;0;0;2
1;87;3;2;2;7
1;87;4;0;1;1
1;87;5;3;0;0
1;87;6;1;0;2
1;87;7;0;1;2
1;87;8;0;1;0
1;87;9;1;0;0
1;87;10;2;5;2
1;87;11;1;2;0
1;87;12;1;0;0
1;87;13;1;0;0
1;87;14;0;1;0
1;87;15;1;1;0
1;87;16;0;0;3
1;87;17;0;2;6
1;87;18;0;12;1
1;87;19;1;0;6
1;87;20;0;0;3
1;87;21;1;1;6
1;87;22;1;14;0
1;87;23;0;0;5
1;87;24;0;3;0
1;87;25;2;1;1
1;87;26;0;4;0
1;87;27;0;0;7
1;87;28;0;6;4
1;87;29;0;11;3
1;87;30;0;1;20
1;88;1;0;0;1
1;88;2;0;1;4
1;88;3;0;5;0
1;88;4;0;16;2
1;88;5;0;4;3
1;88;6;0;14;1
1;88;7;0;2;0
1;88;8;1;4;1
1;88;9;2;0;4
1;88;10;0;1;1
1;88;11;0;0;13
1;88;12;0;0;0
1;88;13;1;1;3
1;88;14;2;7;7
1;88;15;0;1;7
1;88;16;1;1;5
1;88;17;0;1;4
1;88;18;0;3;2
1;88;19;1;3;0
1;88;20;1;0;0
1;88;21;1;3;5
1;88;22;0;14;0
1;88;23;0;1;4
1;88;24;3;1;3
1;88;25;1;3;0
1;88;26;0;3;4
1;88;27;0;9;0
1;88;28;0;15;0
1;88;29;3;5;3
1;88;30;0;2;0
1;89;1;1;12;5
1;89;2;0;10;2
1;89;3;0;0;4
1;89;4;0;11;0
1;89;5;0;3;0
1;89;6;0;1;0
1;89;7;1;0;4
1;89;8;0;3;1
1;89;9;0;2;0
1;89;10;0;1;4
1;89;11;4;1;1
1;89;12;1;0;1
1;89;13;0;3;0
1;89;14;0;6;0
1;89;15;0;7;1
1;89;16;1;2;6
1;89;17;0;0;9
1;89;18;0;0;3
1;89;19;0;0;1
1;89;20;0;4;1
1;89;21;0;1;1
1;89;22;2;0;7
1;89;23;0;2;0
1;89;24;3;4;0
1;89;25;0;1;7
1;89;26;0;1;1
1;89;27;0;9;5
1;89;28;0;2;1
1;89;29;0;6;0
1;89;30;1;1;1
1;90;1;1;0;5
1;90;2;1;1;2
1;90;3;0;1;0
1;90;4;0;0;0
1;90;5;1;0;12
1;90;6;0;0;15
1;90;7;0;2;1
1;90;8;0;3;2
1;90;9;0;6;1
1;90;10;0;10;0
1;90;11;1;4;0
1;90;12;1;10;4
1;90;13;0;6;0
1;90;14;0;1;1
1;90;15;0;1;4
1;90;16;1;0;11
1;90;17;0;2;1
1;90;18;1;0;2
1;90;19;0;0;1
1;90;20;0;1;0
1;90;21;0;3;7
1;90;22;0;4;1
1;90;23;0;0;12
1;90;24;0;1;3
1;90;25;0;11;0
1;90;26;0;0;4
1;90;27;0;3;2
1;90;28;1;0;8
1;90;29;0;0;15
1;90;30;0;0;0
1;91;1;0;0;0
1;91;2;0;15;0
1;91;3;1;4;3
1;91;4;1;0;1
1;91;5;1;1;2
1;91;6;0;0;1
1;91;7;0;0;2
1;91;8;1;2;0
1;91;9;0;6;0
1;91;10;0;10;2
1;91;11;1;0;10
1;91;12;0;0;13
1;91;13;1;0;2
1;91;14;0;0;0
1;91;15;0;0;5
1;91;16;1;16;0
1;91;17;0;0;0
1;91;18;0;2;2
1;91;19;0;8;0
1;91;20;2;11;2
1;91;21;1;0;0
1;91;22;0;1;2
1;91;23;0;0;13
1;91;24;0;0;1
1;91;25;1;0;11
1;91;26;0;2;1
1;91;27;1;0;0
1;91;28;0;3;0
1;91;29;0;1;2
1;91;30;2;5;1
1;92;1;1;3;4
1;92;2;3;11;8
1;92;3;1;1;7
1;92;4;0;0;1
1;92;5;0;0;8
1;92;6;2;0;4
1;92;7;0;1;13
1;92;8;0;0;4
1;92;9;2;1;5
1;92;10;1;0;1
1;92;11;0;0;1
1;92;12;0;4;0
1;92;13;0;6;2
1;92;14;0;1;1
1;92;15;1;0;0
1;92;16;0;0;0
1;92;17;0;14;5
1;92;18;0;16;4
1;92;19;1;2;2
1;92;20;2;1;2
1;92;21;0;14;10
1;92;22;0;6;2
1;92;23;0;1;1
1;92;24;0;1;0
1;92;25;0;1;6
1;92;26;0;0;0
1;92;27;0;3;8
1;92;28;0;15;1
1;92;29;1;15;4
1;92;30;0;3;4
1;93;1;0;3;8
1;93;2;0;4;2
1;93;3;0;1;1
1;93;4;0;6;3
1;93;5;3;6;2
1;93;6;0;1;4
1;93;7;1;0;1
1;93;8;1;4;4
1;93;9;1;12;0
1;93;10;1;15;4
1;93;11;3;12;2
1;93;12;0;0;3
1;93;13;0;3;1
1;93;14;1;0;0
1;93;15;0;0;13
1;93;16;0;5;1
1;93;17;1;2;3
1;93;18;0;2;3
1;93;19;1;0;9
1;93;20;0;1;2
1;93;21;1;0;3
1;93;22;0;4;8
1;93;23;0;17;0
1;93;24;1;3;11
1;93;25;0;1;3
1;93;26;1;0;1
1;93;27;1;1;0
1;93;28;1;1;5
1;93;29;1;6;1
1;93;30;1;0;2
1;94;1;0;2;10
1;94;2;2;1;0
1;94;3;0;0;0
1;94;4;0;0;4
1;94;5;2;3;4
1;94;6;0;0;1
1;94;7;0;14;3
1;94;8;0;1;0
1;94;9;0;4;6
1;94;10;1;5;1
1;94;11;0;3;12
1;94;12;1;0;0
1;94;13;1;2;6
1;94;14;1;3;2
1;94;15;0;3;12
1;94;16;0;4;4
1;94;17;0;6;5
1;94;18;0;0;0
1;94;19;0;1;4
1;94;20;0;11;2
1;94;21;1;2;2
1;94;22;0;0;1
1;94;23;2;0;8
1;94;24;0;0;2
1;94;25;2;8;3
1;94;26;0;4;1
1;94;27;2;0;8
1;94;28;0;0;0
1;94;29;1;3;0
1;94;30;0;0;13
1;95;1;0;2;1
1;95;2;0;1;1
1;95;3;0;13;2
1;95;4;1;0;0
1;95;5;0;4;3
1;95;6;1;4;0
1;95;7;0;11;0
1;95;8;0;6;2
1;95;9;0;4;5
1;95;10;0;0;2
1;95;11;1;12;2
1;95;12;0;2;5
1;95;13;0;2;3
1;95;14;0;2;2
1;95;15;0;2;0
1;95;16;0;2;0
1;95;17;2;1;13
1;95;18;0;2;1
1;95;19;2;0;14
1;95;20;0;0;0
1;95;21;1;2;8
1;95;22;3;3;4
1;95;23;2;2;0
1;95;24;0;0;3
1;95;25;2;2;10
1;95;26;0;0;12
1;95;27;1;1;2
1;95;28;0;0;5
1;95;29;1;9;2
1;95;30;0;10;0
1;96;1;1;1;1
1;96;2;1;3;14
1;96;3;0;1;0
1;96;4;3;1;0
1;96;5;1;4;1
1;96;6;0;1;15
1;96;7;1;5;9
1;96;8;1;0;0
1;96;9;1;0;1
1;96;10;0;8;1
1;96;11;0;0;2
1;96;12;1;0;7
1;96;13;0;4;1
1;96;14;1;0;3
1;96;15;0;0;1
1;96;16;0;9;8
1;96;17;0;0;5
1;96;18;4;9;11
1;96;19;0;2;13
1;96;20;0;1;1
1;96;21;0;0;17
1;96;22;0;8;4
1;96;23;0;0;0
1;96;24;1;0;2
1;96;25;1;0;0
1;96;26;0;2;2
1;96;27;0;3;0
1;96;28;0;0;1
1;96;29;1;1;2
1;96;30;0;9;4
1;97;1;0;2;4
1;97;2;2;1;0
1;97;3;0;14;0
1;97;4;1;7;4
1;97;5;2;2;5
1;97;6;2;0;1
1;97;7;2;0;8
1;97;8;0;2;3
1;97;9;1;1;1
1;97;10;0;4;3
1;97;11;1;0;6
1;97;12;1;1;0
1;97;13;0;0;11
1;97;14;1;1;2
1;97;15;1;1;1
1;97;16;0;0;10
1;97;17;0;9;1
1;97;18;0;0;13
1;97;19;2;5;1
1;97;20;0;5;4
1;97;21;0;2;1
1;97;22;0;1;0
1;97;23;0;14;12
1;97;24;1;1;3
1;97;25;0;0;2
1;97;26;0;3;4
1;97;27;0;0;3
1;97;28;1;4;12
1;97;29;0;0;3
1;97;30;0;0;8
1;98;1;1;0;3
1;98;2;2;1;12
1;98;3;0;2;1
1;98;4;0;0;6
1;98;5;1;0;1
1;98;6;0;5;0
1;98;7;0;1;3
1;98;8;0;1;1
1;98;9;5;11;4
1;98;10;1;2;0
1;98;11;5;8;3
1;98;12;0;7;2
1;98;13;0;0;4
1;98;14;0;7;1
1;98;15;1;0;9
1;98;16;0;1;2
1;98;17;0;1;6
1;98;18;2;8;1
1;98;19;0;0;0
1;98;20;1;0;0
1;98;21;0;0;1
1;98;22;0;0;0
1;98;23;2;5;1
1;98;24;1;3;1
1;98;25;0;2;0
1;98;26;1;11;0
1;98;27;0;0;2
1;98;28;0;0;0
1;98;29;0;1;3
1;98;30;0;2;1
1;99;1;0;1;0
1;99;2;3;0;0
1;99;3;1;5;0
1;99;4;1;10;4
1;99;5;2;2;0
1;99;6;0;0;7
1;99;7;1;4;2
1;99;8;1;0;1
1;99;9;0;3;2
1;99;10;2;0;0
1;99;11;0;1;7
1;99;12;0;2;1
1;99;13;0;4;3
1;99;14;1;2;4
1;99;15;1;1;0
1;99;16;2;1;0
1;99;17;0;6;4
1;99;18;1;2;9
1;99;19;0;11;0
1;99;20;2;1;5
1;99;21;1;0;0
1;99;22;2;3;11
1;99;23;1;2;11
1;99;24;0;0;3
1;99;25;0;6;4
1;99;26;2;0;1
1;99;27;1;9;0
1;99;28;0;3;1
1;99;29;0;10;1
1;99;30;4;0;0
1;100;1;0;14;0
1;100;2;0;5;2
1;100;3;0;1;1
1;100;4;1;3;2
1;100;5;0;1;6
1;100;6;2;1;7
1;100;7;0;13;1
1;100;8;1;0;5
1;100;9;0;2;2
1;100;10;1;7;1
1;100;11;1;1;13
1;100;12;1;0;4
1;100;13;1;2;0
1;100;14;0;6;0
1;100;15;0;11;1
1;100;16;2;8;3
1;100;17;0;5;2
1;100;18;1;2;6
1;100;19;3;8;4
1;100;20;1;0;1
1;100;21;0;1;14
1;100;22;2;0;1
1;100;23;0;12;0
1;100;24;1;9;5
1;100;25;2;3;1
1;100;26;0;0;4
1;100;27;0;0;10
1;100;28;1;4;6
1;100;29;0;18;13
1;100;30;0;3;3
1;101;1;0;6;0
1;101;2;0;2;9
1;101;3;0;0;0
1;101;4;1;4;0
1;101;5;2;2;2
1;101;6;1;4;6
1;101;7;1;0;2
1;101;8;0;4;5
1;101;9;1;4;5
1;101;10;0;0;5
1;101;11;0;5;1
1;101;12;0;14;0
1;101;13;1;0;1
1;101;14;0;0;3
1;101;15;0;2;0
1;101;16;0;10;1
1;101;17;0;2;0
1;101;18;0;11;5
1;101;19;1;1;0
1;101;20;0;6;0
1;101;21;0;8;3
1;101;22;0;1;1
1;101;23;1;0;1
1;101;24;1;0;4
1;101;25;0;2;8
1;101;26;0;0;1
1;101;27;0;3;0
1;101;28;1;3;0
1;101;29;0;0;3
1;101;30;0;5;0
1;102;1;0;3;16
1;102;2;0;8;1
1;102;3;2;0;1
1;102;4;2;2;10
1;102;5;0;1;1
1;102;6;0;0;1
1;102;7;0;0;3
1;102;8;1;12;5
1;102;9;1;6;1
1;102;10;0;0;1
1;102;11;0;0;0
1;102;12;0;0;0
1;102;13;1;0;0
1;102;14;0;6;1
1;102;15;0;13;4
1;102;16;1;6;2
1;102;17;0;0;3
1;102;18;2;1;4
1;102;19;1;9;0
1;102;20;0;13;1
1;102;21;0;0;3
1;102;22;4;12;13
1;102;23;0;4;1
1;102;24;1;0;2
1;102;25;0;0;9
1;102;26;1;0;2
1;102;27;0;0;4
1;102;28;0;0;1
1;102;29;1;1;0
1;102;30;0;10;3
1;103;1;1;6;1
1;103;2;2;1;6
1;103;3;0;1;1
1;103;4;0;0;1
1;103;5;0;1;5
1;103;6;0;0;3
1;103;7;0;2;4
1;103;8;1;3;0
1;103;9;1;2;5
1;103;10;1;7;0
1;103;11;0;0;10
1;103;12;0;8;1
1;103;13;1;0;7
1;103;14;2;3;4
1;103;15;0;0;5
1;103;16;1;0;8
1;103;17;2;1;2
1;103;18;0;1;3
1;103;19;0;2;1
1;103;20;2;6;2
1;103;21;3;1;5
1;103;22;0;0;6
1;103;23;0;12;1
1;103;24;0;5;5
1;103;25;0;0;5
1;103;26;0;12;0
1;103;27;0;1;0
1;103;28;0;0;1
1;103;29;2;3;2
1;103;30;0;1;0
1;104;1;0;0;3
1;104;2;1;1;2
1;104;3;0;0;0
1;104;4;0;1;6
1;104;5;2;1;8
1;104;6;0;2;10
1;104;7;1;0;3
1;104;8;2;10;2
1;104;9;1;3;0
1;104;10;0;12;3
1;104;11;1;3;10
1;104;12;0;15;7
1;104;13;1;1;1
1;104;14;0;1;2
1;104;15;0;0;1
1;104;16;2;8;10
1;104;17;1;4;5
1;104;18;0;5;2
1;104;19;0;0;0
1;104;20;0;0;2
1;104;21;0;14;4
1;104;22;0;0;3
1;104;23;1;0;0
1;104;24;0;0;0
1;104;25;0;8;0
1;104;26;1;6;0
1;104;27;1;3;2
1;104;28;0;0;0
1;104;29;3;7;6
1;104;30;1;9;5
1;105;1;0;2;0
1;105;2;5;0;10
1;105;3;0;0;0
1;105;4;0;3;1
1;105;5;1;10;0
1;105;6;1;3;10
1;105;7;0;0;2
1;105;8;0;4;2
1;105;9;2;0;3
1;105;10;0;0;0
1;105;11;1;0;13
1;105;12;0;6;10
1;105;13;0;0;6
1;105;14;1;0;1
1;105;15;0;2;1
1;105;16;1;10;10
1;105;17;0;1;3
1;105;18;0;1;0
1;105;19;0;0;2
1;105;20;1;2;3
1;105;21;1;4;0
1;105;22;1;2;3
1;105;23;3;0;10
1;105;24;0;9;3
1;105;25;0;0;4
1;105;26;0;0;0
1;105;27;4;7;3
1;105;28;0;2;0
1;105;29;0;0;0
1;105;30;0;1;1
1;106;1;1;2;0
1;106;2;4;2;3
1;106;3;2;5;9
1;106;4;0;0;0
1;106;5;0;1;4
1;106;6;1;0;3
1;106;7;0;0;0
1;106;8;0;7;0
1;106;9;3;4;15
1;106;10;0;8;2
1;106;11;0;3;0
1;106;12;0;0;5
1;106;13;0;5;3
1;106;14;1;2;4
1;106;15;0;1;9
1;106;16;1;12;9
1;106;17;1;5;1
1;106;18;1;0;11
1;106;19;1;1;8
1;106;20;0;0;0
1;106;21;0;0;4
1;106;22;0;1;6
1;106;23;1;2;0
1;106;24;1;6;0
1;106;25;0;2;0
1;106;26;0;4;0
1;106;27;0;3;10
1;106;28;2;2;3
1;106;29;0;2;0
1;106;30;0;0;0
1;107;1;2;0;0
1;107;2;0;6;2
1;107;3;1;0;0
1;107;4;0;4;0
1;107;5;1;0;0
1;107;6;2;0;0
1;107;7;0;6;14
1;107;8;0;1;0
1;107;9;2;1;0
1;107;10;1;0;0
1;107;11;0;3;0
1;107;12;0;5;0
1;107;13;0;1;3
1;107;14;1;5;10
1;107;15;2;11;3
1;107;16;0;2;0
1;107;17;2;0;7
1;107;18;0;1;13
1;107;19;0;4;2
1;107;20;0;9;3
1;107;21;3;1;2
1;107;22;5;1;4
1;107;23;1;1;0
1;107;24;3;0;1
1;107;25;0;2;5
1;107;26;2;3;10
1;107;27;2;5;2
1;107;28;3;8;8
1;107;29;0;4;0
1;107;30;0;9;5
1;108;1;1;6;15
1;108;2;3;3;2
1;108;3;1;1;2
1;108;4;1;14;4
1;108;5;0;0;0
1;108;6;2;0;4
1;108;7;1;12;0
1;108;8;0;4;5
1;108;9;0;0;0
1;108;10;0;0;0
1;108;11;0;0;10
1;108;12;2;11;2
1;108;13;0;1;1
1;108;14;0;8;5
1;108;15;1;9;1
1;108;16;0;0;5
1;108;17;0;4;7
1;108;18;1;1;11
1;108;19;0;6;1
1;108;20;3;7;2
1;108;21;0;0;12
1;108;22;0;1;2
1;108;23;0;0;0
1;108;24;0;0;5
1;108;25;0;0;7
1;108;26;0;3;0
1;108;27;0;1;1
1;108;28;0;2;0
1;108;29;2;1;1
1;108;30;0;0;2
1;109;1;0;0;0
1;109;2;0;0;3
1;109;3;1;9;7
1;109;4;0;6;0
1;109;5;0;1;2
1;109;6;0;4;1
1;109;7;0;15;1
1;109;8;0;2;0
1;109;9;1;1;0
1;109;10;0;3;0
1;109;11;0;3;1
1;109;12;1;5;4
1;109;13;0;0;8
1;109;14;1;3;6
1;109;15;1;0;2
1;109;16;0;1;8
1;109;17;0;5;7
1;109;18;0;9;7
1;109;19;2;4;0
1;109;20;0;5;4
1;109;21;0;2;3
1;109;22;2;8;0
1;109;23;0;5;1
1;109;24;1;3;1
1;109;25;2;1;0
1;109;26;1;0;1
1;109;27;0;0;8
1;109;28;0;0;2
1;109;29;0;1;1
1;109;30;0;1;3
1;110;1;0;2;0
1;110;2;2;10;5
1;110;3;1;0;3
1;110;4;0;4;1
1;110;5;0;1;4
1;110;6;1;3;3
1;110;7;3;13;7
1;110;8;0;4;4
1;110;9;0;3;0
1;110;10;0;5;1
1;110;11;1;3;12
1;110;12;0;1;0
1;110;13;0;0;2
1;110;14;0;1;2
1;110;15;0;0;8
1;110;16;0;1;4
1;110;17;0;5;0
1;110;18;0;1;6
1;110;19;3;4;5
1;110;20;0;5;2
1;110;21;0;1;1
1;110;22;0;0;5
1;110;23;0;4;14
1;110;24;1;12;8
1;110;25;0;1;6
1;110;26;0;8;1
1;110;27;0;0;10
1;110;28;1;0;2
1;110;29;1;0;2
1;110;30;0;3;0
1;111;1;0;2;0
1;111;2;0;0;0
1;111;3;1;0;10
1;111;4;1;3;0
1;111;5;0;7;0
1;111;6;0;2;0
1;111;7;0;0;3
1;111;8;0;1;1
1;111;9;1;6;3
1;111;10;1;3;3
1;111;11;1;1;6
1;111;12;1;2;1
1;111;13;1;1;1
1;111;14;0;0;5
1;111;15;0;4;11
1;111;16;0;0;2
1;111;17;2;2;1
1;111;18;0;0;0
1;111;19;0;16;0
1;111;20;1;1;0
1;111;21;0;9;0
1;111;22;1;0;3
1;111;23;0;1;3
1;111;24;2;0;1
1;111;25;0;1;0
1;111;26;1;1;6
1;111;27;2;0;13
1;111;28;3;4;2
1;111;29;0;10;0
1;111;30;3;8;4
1;112;1;2;2;15
1;112;2;0;3;1
1;112;3;2;1;1
1;112;4;1;0;2
1;112;5;0;1;6
1;112;6;0;1;10
1;112;7;3;4;2
1;112;8;0;0;12
1;112;9;1;2;8
1;112;10;0;0;1
1;112;11;0;6;1
1;112;12;0;0;0
1;112;13;0;7;2
1;112;14;1;1;0
1;112;15;0;1;1
1;112;16;0;1;0
1;112;17;1;0;2
1;112;18;2;6;2
1;112;19;0;0;1
1;112;20;0;2;4
1;112;21;0;0;0
1;112;22;0;5;0
1;112;23;0;2;0
1;112;24;1;1;0
1;112;25;2;9;0
1;112;26;0;4;2
1;112;27;0;9;0
1;112;28;0;6;0
1;112;29;1;0;5
1;112;30;0;2;5
1;113;1;1;11;0
1;113;2;1;3;3
1;113;3;0;1;1
1;113;4;0;0;0
1;113;5;0;1;0
1;113;6;0;1;0
1;113;7;1;0;5
1;113;8;1;4;0
1;113;9;0;1;3
1;113;10;0;3;3
1;113;11;0;0;2
1;113;12;2;2;6
1;113;13;0;2;3
1;113;14;2;0;0
1;113;15;0;0;12
1;113;16;0;2;0
1;113;17;0;0;3
1;113;18;2;0;2
1;113;19;1;14;0
1;113;20;2;0;0
1;113;21;0;1;1
1;113;22;1;0;0
1;113;23;1;4;1
1;113;24;2;0;2
1;113;25;0;4;0
1;113;26;0;0;8
1;113;27;1;1;0
1;113;28;1;3;0
1;113;29;2;1;0
1;113;30;0;2;1
1;114;1;0;2;2
1;114;2;0;2;6
1;114;3;0;5;3
1;114;4;1;3;0
1;114;5;1;0;1
1;114;6;0;9;0
1;114;7;0;3;6
1;114;8;0;3;3
1;114;9;0;1;0
1;114;10;3;8;1
1;114;11;0;7;4
1;114;12;0;0;2
1;114;13;2;0;10
1;114;14;0;5;0
1;114;15;1;15;0
1;114;16;0;3;4
1;114;17;2;1;2
1;114;18;2;11;0
1;114;19;1;1;7
1;114;20;1;2;4
1;114;21;0;0;2
1;114;22;0;0;7
1;114;23;1;2;10
1;114;24;0;6;1
1;114;25;0;9;0
1;114;26;1;0;7
1;114;27;0;0;10
1;114;28;0;3;4
1;114;29;0;0;0
1;114;30;0;9;0
1;115;1;2;3;2
1;115;2;2;1;11
1;115;3;0;0;8
1;115;4;1;3;5
1;115;5;0;0;1
1;115;6;0;2;7
1;115;7;0;1;12
1;115;8;1;1;3
1;115;9;0;0;0
1;115;10;0;18;0
1;115;11;0;4;4
1;115;12;1;0;2
1;115;13;0;3;3
1;115;14;0;0;4
1;115;15;0;0;2
1;115;16;0;0;8
1;115;17;0;0;8
1;115;18;4;0;5
1;115;19;0;18;2
1;115;20;0;0;14
1;115;21;0;0;0
1;115;22;0;0;1
1;115;23;0;1;2
1;115;24;0;5;0
1;115;25;0;4;0
1;115;26;0;0;2
1;115;27;0;1;4
1;115;28;0;0;0
1;115;29;0;0;0
1;115;30;0;6;1
1;116;1;0;0;0
1;116;2;0;3;7
1;116;3;1;1;3
1;116;4;3;9;10
1;116;5;1;3;4
1;116;6;1;4;1
1;116;7;2;4;2
1;116;8;0;2;10
1;116;9;1;7;5
1;116;10;0;0;0
1;116;11;0;0;1
1;116;12;2;13;0
1;116;13;0;0;3
1;116;14;0;1;2
1;116;15;0;0;11
1;116;16;0;3;3
1;116;17;0;0;2
1;116;18;0;0;9
1;116;19;1;0;7
1;116;20;0;2;0
1;116;21;1;0;4
1;116;22;0;5;0
1;116;23;0;0;10
1;116;24;1;0;2
1;116;25;0;0;4
1;116;26;1;4;5
1;116;27;0;0;0
