simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality,relative_quality
47,4,1,3.5045187016561252,4.0,0.01105383,0.23738576144576037
47,5,0,3.6183322022927795,2.0,0.00471606,0.10127942026644997
47,5,1,3.744102546896307,5.0,0.02418422,0.5193665435122293
47,6,0,4.154095716958636,5.0,0.0116555,0.250306883906398
47,6,1,3.7200739281458857,5.0,0.02292312,0.49228387770687065
47,7,0,4.182211634872475,5.0,0.01243779,0.26710689868149445
47,7,1,3.7561519518126323,1.0,0.0025118,0.05394198713020381
47,8,0,4.756711103212423,3.0,0.0046332,0.09949996606881929
47,8,1,4.374279506585891,4.0,0.00839767,0.18034358112258086
47,9,0,4.8435271694032345,5.0,0.02228301,0.4785372396855653
47,9,1,5.088220175820395,5.0,0.02031072,0.43618146223631393
47,10,0,4.831332783925371,2.0,0.00374159,0.08035225719663161
47,10,1,5.170102664667941,5.0,0.01667344,0.3580693072283723
47,11,0,5.459356765238345,2.0,0.01004721,0.21576816327512346
47,11,1,5.7652586863945245,5.0,0.01924975,0.4133966744006851
47,12,0,6.163994760473933,5.0,0.02364043,0.5076884189873733
47,12,1,5.813459788126932,2.0,0.0061222,0.13147688255774098
47,13,0,6.770788448924001,3.0,0.0027959,0.06004315702577309
47,13,1,6.860390540793736,4.0,0.01121732,0.24089677963029613
47,14,0,6.617934701842155,2.0,0.01004721,0.21576816327512346
47,14,1,7.312764331609192,5.0,0.02336723,0.5018213312877269
47,15,0,7.054255634302508,2.0,0.01004721,0.21576816327512346
47,15,1,7.476944170549621,5.0,0.01425153,0.306057746574454
47,16,0,7.4857000083943666,5.0,0.03225416,0.6926719816926247
47,16,1,7.385152633227864,1.0,0.00100338,0.021548017774784576
47,17,0,7.764938998645519,2.0,0.01004721,0.21576816327512346
47,17,1,8.113390083615506,5.0,0.01585039,0.340393953893109
47,18,0,8.158799148093648,2.0,0.01004721,0.21576816327512346
47,18,1,8.59870229029522,5.0,0.01265101,0.2716858900406401
47,19,0,8.266351724556461,3.0,0.01468804,0.3154319868810888
47,19,1,8.277446711553221,2.0,0.00483846,0.10390801299864877
47,20,0,8.225067089252388,2.0,0.01004721,0.21576816327512346
47,20,1,8.494132534912255,5.0,0.02098317,0.4506226156902933
47,21,0,8.548937066119139,5.0,0.01273858,0.2735664935174264
47,21,1,8.284914132434318,1.0,0.00145409,0.03122720919904374
47,22,0,8.76524716724964,2.0,0.01004721,0.21576816327512346
47,22,1,8.90413626347595,5.0,0.02063865,0.4432239002646632
47,23,0,9.369291272447844,4.0,0.01552411,0.3333869503256105
47,23,1,9.313190734258791,5.0,0.02337297,0.5019446002606258
47,24,0,9.70891190714064,2.0,0.01004721,0.21576816327512346
47,24,1,9.93298604387759,5.0,0.01331344,0.28591185967781696
47,25,0,10.673739177540432,5.0,0.0083676,0.17969781491786505
47,25,1,10.365148969360751,5.0,0.01654479,0.3553064930535571
47,26,0,10.440731561284176,3.0,0.00968671,0.20802627046501176
47,26,1,10.244442109911677,2.0,0.00576414,0.12378738979882675
47,27,0,10.782172121996116,5.0,0.0198357,0.42598020308885415
47,27,1,10.785399627223132,5.0,0.00823414,0.17683170392081232
47,28,0,11.260297136666027,5.0,0.0399028,0.8569298208691365
47,28,1,11.128964907580716,5.0,0.01403905,0.30149464703411416
47,29,0,11.114495814689928,5.0,0.02869165,0.6161655446469911
47,29,1,11.642675534059281,5.0,0.01085794,0.23317893930270134
48,0,0,0.9214255070553968,4.0,0.01808244,0.38832818925180457
48,0,1,0.9214255070553968,3.0,0.00723385,0.1553500452272573
48,1,0,1.4926106492860631,2.0,0.01004721,0.21576816327512346
48,1,1,1.6853158466149116,3.0,0.00987965,0.2121697400871559
48,2,0,1.8667724411692412,2.0,0.00770305,0.1654263173673527
48,2,1,1.9026317256933076,2.0,0.0061222,0.13147688255774098
48,3,0,2.8070572911353815,5.0,0.0212874,0.4571560860082414
48,3,1,2.8740141859702075,3.0,0.00288938,0.062050680298697466
48,4,0,3.1613569975628124,5.0,0.03613724,0.7760627975957826
48,4,1,2.9889480600971803,1.0,0.00138197,0.029678401128405033
48,5,0,3.354814404177194,4.0,0.01464813,0.3145749024371178
48,5,1,3.31874933889227,1.0,0.00109627,0.023542870543525975
48,6,0,4.0208498287950665,5.0,0.02384834,0.5121533758088721
48,6,1,3.621497432186507,5.0,0.00884298,0.18990680522041953
48,7,0,4.179652843880626,5.0,0.01523137,0.32710023270776833
48,7,1,4.500451856007134,3.0,0.00299739,0.06437024158141635
48,8,0,5.062303042766664,5.0,0.03064786,0.6581759971686791
48,8,1,5.296287137268678,5.0,0.00934432,0.20067329770702527
48,9,0,5.416626474945372,5.0,0.02423799,0.5205212774273464
48,9,1,5.463306756861827,4.0,0.01453151,0.31207043769505055
48,10,0,5.758068889914046,5.0,0.00986752,0.21190924311132603
48,10,1,5.143960083127234,5.0,0.01792233,0.38488975802343567
48,11,0,5.426745861291679,4.0,0.0148143,0.3181434747762475
48,11,1,5.7301460628846534,4.0,0.00810718,0.17410518322408064
48,12,0,5.691560391905635,3.0,0.00873629,0.1876155915063812
48,12,1,5.827377866635496,5.0,0.01034293,0.22211887767680508
48,13,0,5.532287147512729,3.0,0.00628482,0.1349692171174646
48,13,1,5.81183527886413,5.0,0.025302,0.5433713505726638
48,14,0,5.63876843864436,2.0,0.00400594,0.0860292873335332
48,14,1,5.824508137365836,5.0,0.0280776,0.6029785563528189
48,15,0,5.872236886409175,2.0,0.00576414,0.12378738979882675
48,15,1,5.835361510081369,5.0,0.01444041,0.3101140259474745
48,16,0,6.8662689888235455,5.0,0.00731254,0.15703994687837433
48,16,1,6.277820439225433,5.0,0.0237122,0.5092297106572254
48,17,0,7.2463439188874785,4.0,0.01365585,0.2932652619444199
48,17,1,6.776167430587044,4.0,0.00668169,0.14349217134644937
48,18,0,8.012630738169289,4.0,0.01645242,0.3533228075088414
48,18,1,7.777013677297632,4.0,0.00704084,0.1512050723249559
48,19,0,7.80046376448073,2.0,0.0061222,0.13147688255774098
48,19,1,8.256035045756802,5.0,0.02588475,0.5558861578822133
48,20,0,8.020324365784944,3.0,0.01258738,0.27031940837765145
48,20,1,8.274937178937023,5.0,0.01436689,0.3085351522736898
48,21,0,8.17832862857998,3.0,0.00833399,0.1789760256880513
48,21,1,8.22130210804815,5.0,0.02193332,0.4710274962826029
48,22,0,8.744427357838259,4.0,0.00703441,0.15106698530479218
48,22,1,7.946892270031475,5.0,0.012842,0.27578748257268787
48,23,0,8.390470914830951,4.0,0.00845494,0.18157347904556312
48,23,1,8.653231551127675,4.0,0.0052464,0.11266870024679565
48,24,0,8.527586632704285,5.0,0.03244292,0.696725684013947
48,24,1,8.821760880613347,2.0,0.00410316,0.08811712871771919
48,25,0,9.319444217699427,4.0,0.0153895,0.3304961425831163
48,25,1,9.435933702870965,5.0,0.01648387,0.35399820980808694
48,26,0,9.766902247071704,4.0,0.00888163,0.19073683062155908
48,26,1,10.028926570704611,5.0,0.00818193,0.17571047167777232
48,27,0,9.957678822688138,4.0,0.01428233,0.3067191898436674
48,27,1,10.078902563299106,5.0,0.0103689,0.22267659461516456
48,28,0,10.12989056559709,4.0,0.01365585,0.2932652619444199
48,28,1,10.596525388045535,5.0,0.00906825,0.1947445755209295
48,29,0,10.4537912419794,5.0,0.02187571,0.4697902967131423
48,29,1,10.589316144715312,5.0,0.01058874,0.22739775332632944
49,0,0,0.9703155468010947,5.0,0.01739849,0.373640068343411
49,0,1,0.9703155468010947,3.0,0.01258738,0.27031940837765145
49,1,0,1.4817753223924908,4.0,0.01809484,0.38859448459395546
49,1,1,1.726344299666243,3.0,0.00483368,0.10380536043933576
49,2,0,1.9135530880981606,5.0,0.01527503,0.3280378500173092
49,2,1,1.7820627904979705,2.0,0.00770305,0.1654263173673527
49,3,0,2.200529873011603,5.0,0.01951505,0.4190941061968644
49,3,1,2.4122606467312773,5.0,0.02365126,0.5079209979031389
49,4,0,2.7994575005938573,5.0,0.02593063,0.5568714506481715
49,4,1,3.1087240225749815,3.0,0.00343261,0.07371677858229514
49,5,0,3.598236068920767,5.0,0.03793317,0.8146311680658626
49,5,1,3.2982635982782322,2.0,0.00320371,0.06880105246791356
49,6,0,3.7715268281062757,3.0,0.00375105,0.08055541477217575
49,6,1,4.206595075673281,4.0,0.007021,0.15077899977751452
49,7,0,4.109650799615988,4.0,0.00554391,0.11905785566964258
49,7,1,3.8782450486915367,5.0,0.0180056,0.386678017147702
49,8,0,4.27931526351575,5.0,0.02656606,0.5705175836532456
49,8,1,3.8060379647250207,2.0,0.00576414,0.12378738979882675
49,9,0,4.4416427742190905,4.0,0.01292878,0.27765112045912754
49,9,1,4.2658444748058395,4.0,0.01391468,0.29882374770320264
49,10,0,4.93071480652808,4.0,0.00528991,0.1136030962417137
49,10,1,4.814983302190807,5.0,0.02177724,0.46767561104043304
49,11,0,4.791838196703181,3.0,0.0172049,0.3694826396912348
49,11,1,5.293954528170142,5.0,0.01810107,0.3887282765279554
49,12,0,5.317994075665026,4.0,0.00974383,0.20925294707337122
49,12,1,5.589959464928191,4.0,0.01028834,0.22094653390841673
49,13,0,5.500104769540273,5.0,0.02714649,0.5829825679632958
49,13,1,5.577670299970135,3.0,0.00821003,0.17631393128377548
49,14,0,5.8220213098369396,5.0,0.01964542,0.4218938581126876
49,14,1,6.304402470189442,4.0,0.00491832,0.10562304090382357
49,15,0,6.176455527271989,5.0,0.00988447,0.2122732516637016
49,15,1,6.131789589009948,4.0,0.01413818,0.3036235064911637
49,16,0,6.79312547395876,5.0,0.01453755,0.31220014929719503
49,16,1,6.654173478204165,4.0,0.00514113,0.11040798164451976
49,17,0,6.968710153981917,2.0,0.01004721,0.21576816327512346
49,17,1,7.214582551376399,5.0,0.02425116,0.5208041088512276
49,18,0,7.476312031364875,5.0,0.03458045,0.7426300616516667
49,18,1,7.665371935139979,5.0,0.02100805,0.4511569244090605
49,19,0,7.845263385318528,5.0,0.02589247,0.556051948208133
49,19,1,8.164577113370756,5.0,0.0101334,0.21761913065738012
49,20,0,8.347720101581961,5.0,0.02151672,0.4620808318035668
49,20,1,8.268173575910593,3.0,0.00917639,0.19706692860965483
49,21,0,8.685116591294376,5.0,0.03458045,0.7426300616516667
49,21,1,8.78551942422253,3.0,0.00537136,0.11535227008189011
49,22,0,9.61022283743247,5.0,0.02066305,0.44374790077663745
49,22,1,9.670739026162774,4.0,0.00520788,0.11184146665166249
49,23,0,10.147566179123011,5.0,0.03793317,0.8146311680658626
49,23,1,10.411740578522638,5.0,0.01245863,0.2675544466597544
49,24,0,10.262645375833552,5.0,0.03793317,0.8146311680658626
49,24,1,9.91667810554457,1.0,0.00154545,0.03318920455863265
49,25,0,10.480618548601436,5.0,0.03793317,0.8146311680658626
49,25,1,10.539016261760107,3.0,0.00288431,0.06194179986444708
49,26,0,10.605884417997279,5.0,0.04656484,1.0
49,26,1,10.738282670272053,5.0,0.0109317,0.2347629670798826
49,27,0,11.175586335691671,5.0,0.03793317,0.8146311680658626
49,27,1,10.791654295380406,3.0,0.00917639,0.19706692860965483
49,28,0,11.243974566374948,5.0,0.04656484,1.0
49,28,1,11.25439238219847,4.0,0.00637748,0.1369591305371177
49,29,0,11.800257626531833,5.0,0.03793317,0.8146311680658626
49,29,1,11.446073422377287,5.0,0.01581177,0.339564572754894
50,0,0,1.3464368927798867,4.0,0.01356912,0.29140269782952116
50,0,1,1.3464368927798867,3.0,0.00363953,0.0781604747272835
50,1,0,1.5682062587976624,2.0,0.00770305,0.1654263173673527
50,1,1,1.8150181953999331,3.0,0.00785019,0.1685862122580041
50,2,0,1.9785514245989986,3.0,0.00909213,0.1952574088088781
50,2,1,2.4666608293794074,5.0,0.02128392,0.4570813515089926
50,3,0,2.3224859813867136,5.0,0.01656131,0.3556612671706807
50,3,1,2.4560682198964052,3.0,0.00550105,0.11813741870475664
50,4,0,3.1377454424418874,5.0,0.01230895,0.26434000417482373
50,4,1,2.4079026960814174,3.0,0.00876464,0.188224419970089
50,5,0,3.4736835440621108,4.0,0.00590286,0.1267664615619854
50,5,1,3.367950791042986,5.0,0.00996053,0.21390667293176568
50,6,0,2.7060920809527365,2.0,0.00460863,0.09897231473360586
50,6,1,3.284034960230744,5.0,0.0282895,0.607529200143284
50,7,0,2.61644426483243,2.0,0.00494201,0.10613179385991663
50,7,1,3.4499334770010206,5.0,0.02630375,0.5648843633952141
50,8,0,3.170113185094775,2.0,0.00514135,0.11041270623929987
50,8,1,3.3945933596136717,5.0,0.02125755,0.45651504439830565
50,9,0,3.6867486006914874,3.0,0.00997407,0.21419745026504974
50,9,1,3.8109969265688295,3.0,0.00871017,0.1870546532533989
50,10,0,4.627376745929491,3.0,0.00687703,0.14768718200255815
50,10,1,4.739100480832877,3.0,0.00674843,0.14492544159928392
50,11,0,4.827810952821201,4.0,0.01594482,0.34242187882531105
50,11,1,4.563377963689722,0.0,0.0,0.0
50,12,0,5.117691793465026,5.0,0.01549629,0.3327895038402365
50,12,1,4.857372864144257,4.0,0.01352676,0.2904929985800445
50,13,0,5.283175049624748,5.0,0.01276218,0.2740733136847458
50,13,1,5.123437526213653,5.0,0.02018681,0.43352044160357894
50,14,0,4.998575221135949,5.0,0.01546362,0.3320879015153923
50,14,1,5.0745427411128405,3.0,0.00615273,0.1321325274606334
50,15,0,5.3308596368131695,5.0,0.01086625,0.23335740013280404
50,15,1,5.202338507620383,3.0,0.01140196,0.2448620031766457
50,16,0,5.997082075278603,4.0,0.00584363,0.12549447179459866
50,16,1,5.755469879187894,5.0,0.02161125,0.46411090427885066
50,17,0,5.718108640130592,2.0,0.00518149,0.11127473003235919
50,17,1,5.796960485886761,2.0,0.00764662,0.1642144588062581
50,18,0,6.400059789216532,5.0,0.01943985,0.4174791537993044
50,18,1,6.295144149831115,4.0,0.007561,0.16237573241956807
50,19,0,6.919474721265397,5.0,0.01054605,0.22648096718468266
50,19,1,6.840887343791641,5.0,0.0308961,0.6635070581150928
50,20,0,7.239193987071753,4.0,0.00947213,0.2034180725199528
50,20,1,6.868574329990537,4.0,0.01615388,0.34691153239225125
50,21,0,7.370994895863998,5.0,0.00869872,0.18680875957052573
50,21,1,7.287882326565599,5.0,0.0308961,0.6635070581150928
50,22,0,7.385005980399325,2.0,0.00576414,0.12378738979882675
50,22,1,7.5002932823347885,4.0,0.01712263,0.36771585599778717
50,23,0,7.7442936370750575,5.0,0.01550013,0.33287196949458003
50,23,1,7.9804231588826635,4.0,0.00571099,0.12264597065081721
50,24,0,8.036006844213151,5.0,0.01347874,0.28946174839213445
50,24,1,7.830512915412617,5.0,0.00987456,0.2120604301442891
50,25,0,8.398164359758914,4.0,0.00494516,0.10619944146699525
50,25,1,8.00446527380154,5.0,0.02022734,0.43439084081465756
50,26,0,8.830448350315407,5.0,0.01706011,0.36637321206300716
50,26,1,8.71034035093934,5.0,0.00785325,0.16865192707630908
50,27,0,9.509432685794046,5.0,0.00917183,0.19696900064512193
50,27,1,9.156639983395165,5.0,0.02402945,0.516042791084432
50,28,0,9.27558448183212,3.0,0.00933732,0.20052296969129496
50,28,1,9.091715134306485,5.0,0.02531764,0.5437072263106669
50,29,0,9.407612788949454,5.0,0.01923939,0.4131741889374042
50,29,1,9.708403186806525,5.0,0.00908187,0.1950370708886791
51,0,0,1.458629554285722,4.0,0.00565307,0.12140211369780288
51,0,1,1.458629554285722,5.0,0.02427593,0.5213360552726048
51,1,0,1.947463332792821,5.0,0.01019232,0.21888446304121303
51,1,1,2.477381271734787,5.0,0.01455558,0.3125873513148547
51,2,0,3.1888750410454607,5.0,0.01445388,0.3104033000006013
51,2,1,3.3413439210683356,4.0,0.00503331,0.1080925006936564
51,3,0,3.7988780963366082,5.0,0.02878009,0.6180648317485897
51,3,1,4.027862707123017,3.0,0.00351648,0.0755179229650526
51,4,0,4.21013964994181,5.0,0.01506753,0.323581698122446
51,4,1,4.45242934481122,2.0,0.0030989,0.06655021256381424
51,5,0,5.01175118962407,3.0,0.0172049,0.3694826396912348
51,5,1,5.137132557729935,5.0,0.0136119,0.2923214167599416
51,6,0,5.29743090304794,3.0,0.00484016,0.10394452123104041
51,6,1,5.251576791004001,4.0,0.00995214,0.21372649406719746
51,7,0,5.427786136774047,5.0,0.02145834,0.4608270961523759
51,7,1,5.4387745764426025,2.0,0.00169132,0.03632182565214441
51,8,0,5.918470978256042,5.0,0.01715504,0.36841187471061854
51,8,1,5.878440135054198,4.0,0.00578016,0.124131426200541
51,9,0,5.953218328457312,5.0,0.0125606,0.26974429634032887
51,9,1,6.086066187107529,4.0,0.00572141,0.12286974463994721
51,10,0,5.676193258786829,2.0,0.00829098,0.17805236740854258
51,10,1,6.125508105851291,5.0,0.01898407,0.4076910819407948
51,11,0,5.997846547870606,5.0,0.02566312,0.551126558149883
51,11,1,5.707227999536603,2.0,0.00728854,0.15652453653872747
51,12,0,6.65114802027337,4.0,0.00531453,0.11413182134846805
51,12,1,6.194951159807017,5.0,0.02946472,0.6327675559499398
51,13,0,6.38558112040698,2.0,0.00598515,0.12853367476404942
51,13,1,6.485823717132233,5.0,0.01819784,0.390806453968273
51,14,0,6.877573376328473,4.0,0.01710447,0.36732586217412105
51,14,1,6.850606504943374,3.0,0.0045844,0.09845196504487075
51,15,0,6.8526401428035975,4.0,0.0148153,0.3181649502070661
51,15,1,7.6144771453958215,4.0,0.00524286,0.11259267722169775
51,16,0,7.648597265141537,3.0,0.00297585,0.06390766080158333
51,16,1,7.139199822830443,5.0,0.01633805,0.3508666624861161
51,17,0,7.63562679760254,5.0,0.03196904,0.6865489068576204
51,17,1,7.462112148732426,1.0,0.00155696,0.033436386767354935
51,18,0,7.6982255511157645,2.0,0.00829098,0.17805236740854258
51,18,1,7.949915264451125,5.0,0.01641594,0.35253938379257826
51,19,0,8.23628966999964,2.0,0.00829098,0.17805236740854258
51,19,1,8.3864328117494,5.0,0.01394867,0.29955369759672745
51,20,0,8.747132580326625,4.0,0.00817678,0.17559987320905643
51,20,1,8.341335037546541,3.0,0.00870281,0.1868965940825739
51,21,0,8.627099829687005,3.0,0.01334624,0.2866162538086676
51,21,1,8.564724272331706,2.0,0.00576414,0.12378738979882675
51,22,0,9.30607711002755,5.0,0.02029387,0.4358196012270202
51,22,1,8.964765768133246,2.0,0.00411628,0.08839888637005947
51,23,0,9.491839933097186,5.0,0.0148473,0.3188521639932619
51,23,1,9.690260264374643,4.0,0.00519668,0.11160094182649398
51,24,0,9.675385786410414,5.0,0.0276791,0.5944205971715999
51,24,1,9.891917267774751,3.0,0.00386804,0.08306782542364582
51,25,0,10.221287092247447,3.0,0.0038883,0.08350291765203101
51,25,1,10.327685147986857,5.0,0.01280221,0.27493297518041504
51,26,0,10.079666130768532,2.0,0.00829098,0.17805236740854258
51,26,1,10.280270514145995,3.0,0.01193529,0.25631549469513903
51,27,0,10.754700566283859,4.0,0.01373515,0.2949682636083362
51,27,1,10.95942747098766,5.0,0.01287525,0.2765015406474069
51,28,0,10.664165971230531,2.0,0.00764662,0.1642144588062581
51,28,1,11.218895483553345,5.0,0.01538618,0.3304248441527985
51,29,0,10.958249927833158,2.0,0.00593166,0.12738495396956157
51,29,1,11.38503327430001,5.0,0.02570677,0.5520639607051157
52,0,0,1.2562749703825569,3.0,0.00742638,0.15948470992276575
52,0,1,1.2562749703825569,5.0,0.01631082,0.35028188650492514
52,1,0,2.1849452238448634,2.0,0.00163303,0.03507002278972718
52,1,1,2.230176135174159,5.0,0.04302953,0.9240776946726328
52,2,0,2.327512190963679,3.0,0.01365499,0.2932467930739158
52,2,1,2.8183454374893775,5.0,0.01128747,0.2424032811022222
52,3,0,3.164446590399643,5.0,0.02052574,0.4407991093709331
52,3,1,3.221103423137321,4.0,0.00529404,0.11369178977099459
52,4,0,3.818941510503008,4.0,0.00514444,0.1104790653205294
52,4,1,3.46672917428487,5.0,0.02065666,0.44361067277370647
52,5,0,3.5851754294482903,3.0,0.00701277,0.1506022569818773
52,5,1,3.3956531719078606,3.0,0.00891246,0.19139891815369708
52,6,0,3.6581125213859136,5.0,0.02022349,0.4343081604060059
52,6,1,4.576177634817096,5.0,0.00913355,0.19614692115338525
52,7,0,4.805794302275993,4.0,0.00543054,0.1166231860777359
52,7,1,4.271740814337246,4.0,0.00610373,0.1310802313505211
52,8,0,5.017840769227726,4.0,0.00601631,0.12920284918835756
52,8,1,4.6785565891477425,5.0,0.01293819,0.2778532042631307
52,9,0,4.735541898071987,1.0,0.00129537,0.027818628819512744
52,9,1,4.7194569199971985,5.0,0.02180875,0.4683523018655277
52,10,0,5.558101906227812,4.0,0.0100891,0.21666776907211535
52,10,1,5.70928816815695,5.0,0.01464377,0.3144812695587486
52,11,0,5.319197356479452,2.0,0.00635074,0.13638487751702785
52,11,1,5.994847731471284,5.0,0.01373678,0.2950032685605706
52,12,0,5.840529255797389,5.0,0.01277485,0.2743454073932177
52,12,1,5.984649599378831,4.0,0.00509236,0.10936062488349578
52,13,0,6.463747441697598,5.0,0.02881565,0.6188284980684997
52,13,1,6.327954866874955,5.0,0.01166546,0.2505207791973515
52,14,0,6.970426817714466,4.0,0.00777296,0.16692766473588225
52,14,1,6.608275496301076,4.0,0.02460087,0.5283142817628064
52,15,0,7.028014184252719,5.0,0.01049336,0.22534942673484973
52,15,1,7.064561467374136,3.0,0.00272626,0.058547608023564554
52,16,0,6.837721800916061,2.0,0.00618179,0.13275660348022242
52,16,1,7.230324904251971,5.0,0.01722091,0.3698264613386409
52,17,0,7.311753579149463,2.0,0.00454487,0.09760304126461081
52,17,1,7.6695704163596385,5.0,0.01598864,0.3433629322037829
52,18,0,8.61570615174244,5.0,0.00868247,0.1864597838197232
52,18,1,8.188321307315825,5.0,0.0280761,0.602946343206591
52,19,0,9.06556955949944,5.0,0.01142804,0.24542208241239527
52,19,1,9.072742324822743,5.0,0.03196904,0.6865489068576204
52,20,0,9.245933359166672,5.0,0.02129375,0.4572924549939396
52,20,1,9.153824277234525,4.0,0.01283359,0.2756068741995033
52,21,0,9.774381529769073,5.0,0.02090941,0.4490385879131121
52,21,1,9.727872730389395,5.0,0.03196904,0.6865489068576204
52,22,0,10.368185598642768,4.0,0.00500715,0.10753070342344137
52,22,1,10.148173680852606,5.0,0.04302953,0.9240776946726328
52,23,0,10.612084406455544,5.0,0.02589137,0.5560283252342325
52,23,1,10.007305312997612,4.0,0.01340523,0.2878830894726579
52,24,0,10.026100692205846,3.0,0.00818812,0.17584340459453957
52,24,1,10.267355292527585,5.0,0.02714649,0.5829825679632958
52,25,0,10.385763437342455,4.0,0.01354195,0.2908192103741793
52,25,1,10.347414788610115,5.0,0.04302953,0.9240776946726328
52,26,0,10.720475037980806,5.0,0.02170708,0.4661688948141988
52,26,1,10.644731313532406,5.0,0.00932915,0.20034751542150686
52,27,0,10.113388159139808,3.0,0.00566569,0.12167313363473384
52,27,1,10.602721622179521,5.0,0.01403475,0.30140230268159407
52,28,0,10.833257127657395,5.0,0.01612107,0.3462069235070925
52,28,1,10.70838117281235,5.0,0.03196904,0.6865489068576204
52,29,0,11.397825005121108,5.0,0.01299053,0.27897722831217714
52,29,1,11.29273626538032,5.0,0.01003535,0.21551346466561463
53,0,0,0.9192345238869842,3.0,0.00543087,0.11663027296990604
53,0,1,0.9192345238869842,3.0,0.00633598,0.13606790015814504
53,1,0,1.7716586693263439,5.0,0.00874655,0.18783592942658023
53,1,1,1.8227589701437015,5.0,0.01721359,0.3696692611850486
53,2,0,2.4539904669675665,1.0,0.0012668,0.02720507576102484
53,2,1,2.648143609133352,4.0,0.01153052,0.24762288456268722
53,3,0,2.644237701216525,2.0,0.00454487,0.09760304126461081
53,3,1,2.6568625596370805,1.0,0.00133568,0.02868430343581122
53,4,0,3.621484180234699,4.0,0.00760232,0.16326309722099333
53,4,1,3.105153133564761,4.0,0.0129689,0.2785127147435705
53,5,0,3.472571030607898,5.0,0.02054466,0.4412054245220213
53,5,1,4.200200704324663,2.0,0.00210181,0.04513727524887876
53,6,0,3.8297990513217077,5.0,0.02773236,0.5955643786169994
53,6,1,3.634120203105431,4.0,0.00678952,0.1458078670516209
53,7,0,4.367944192564508,5.0,0.01797819,0.3860893755889637
53,7,1,4.56090421289421,5.0,0.00999031,0.2145462112615441
53,8,0,4.438080907012402,5.0,0.01771195,0.38037175688781494
53,8,1,5.131088044655273,4.0,0.00787129,0.16903934384827693
53,9,0,4.968172857795479,4.0,0.00738032,0.15849555157926024
53,9,1,4.782725169954307,5.0,0.01878122,0.40333479079923823
53,10,0,5.32873198512047,3.0,0.0091379,0.19624033927744622
53,10,1,5.301825604930382,4.0,0.00533282,0.11452460697814058
53,11,0,5.644083783958798,4.0,0.00455099,0.09773447090122075
53,11,1,5.200785575479637,5.0,0.02235012,0.47997845584780274
53,12,0,5.381313747977352,5.0,0.03279561,0.7042998537093653
53,12,1,5.543676107605887,1.0,0.0025118,0.05394198713020381
53,13,0,5.560429468310653,3.0,0.01099357,0.23609165198463045
53,13,1,5.843155003650339,3.0,0.00947551,0.20349065947611972
53,14,0,5.682555381817207,3.0,0.00571123,0.12265112475421369
53,14,1,5.919921998748121,3.0,0.00563725,0.12106237238225236
53,15,0,6.230583827969332,5.0,0.01371996,0.29464205181420144
53,15,1,6.238729838088961,4.0,0.00775809,0.1666083250796094
53,16,0,6.4061012666710075,5.0,0.01671628,0.35898931468464185
53,16,1,6.94542572572654,4.0,0.00520797,0.11184339944043617
53,17,0,6.588170646409578,5.0,0.02774896,0.5959208707685885
53,17,1,6.665699712561497,3.0,0.00501735,0.10774975281779128
53,18,0,6.511292830075999,4.0,0.01061484,0.2279582620706954
53,18,1,6.800344566245458,4.0,0.00978006,0.21003100193192975
53,19,0,6.267164921945723,5.0,0.01712104,0.36768171006278555
53,19,1,6.629154084071845,3.0,0.00510692,0.10967330715621486
53,20,0,6.191462700413612,5.0,0.02466939,0.5297857782824981
53,20,1,6.227115476996467,2.0,0.0065603,0.14088526879937738
53,21,0,6.2909528587398755,5.0,0.02526418,0.5425591497791037
53,21,1,6.425433252963589,3.0,0.00299391,0.06429550708216757
53,22,0,6.843042384014383,5.0,0.01155765,0.24820551300079627
53,22,1,6.298353411014817,3.0,0.00745119,0.16001751536137565
53,23,0,7.225539949386842,5.0,0.00916433,0.1968079349139823
53,23,1,6.519959357452208,5.0,0.0108536,0.23308573593294854
53,24,0,6.378570542608728,3.0,0.01282143,0.2753457329607489
53,24,1,6.4558130207022835,2.0,0.00432316,0.0928417234978151
53,25,0,7.1124991004223315,4.0,0.0109356,0.2348467212600752
53,25,1,6.757076164685239,5.0,0.0117178,0.25164480324639793
53,26,0,7.419097797929202,5.0,0.032353,0.6947946132747369
53,26,1,7.636978570427344,4.0,0.00473694,0.1017278272619427
53,27,0,7.944104850385782,4.0,0.01095466,0.23525604297147804
53,27,1,7.804228255000745,3.0,0.00688584,0.14787638054807017
53,28,0,8.08542969459725,5.0,0.032353,0.6947946132747369
53,28,1,8.466003742917366,4.0,0.00529107,0.1136280077414633
53,29,0,8.35007009682265,5.0,0.02393759,0.5140700580094337
53,29,1,8.474477641681203,4.0,0.01449263,0.31123547294482273
54,0,0,1.1964990457221238,3.0,0.00756134,0.16238303406604637
54,0,1,1.1964990457221238,5.0,0.01698486,0.3647571858939062
54,1,0,1.8870836079460367,3.0,0.00360605,0.07744147730347618
54,1,1,1.951447736148196,4.0,0.01291407,0.27733521687178564
54,2,0,2.4457022029361797,5.0,0.01820363,0.3909307967127128
54,2,1,2.8529541560757554,3.0,0.00693878,0.1490132898556078
54,3,0,3.1611617377214527,5.0,0.01863115,0.40011197289628825
54,3,1,2.8050737050285095,4.0,0.00621209,0.13340730903402653
54,4,0,2.5964505575316754,5.0,0.01620552,0.34802052363972474
54,4,1,2.5135116915941094,1.0,0.00192576,0.04135652565326113
