simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
2,0,1,7.994204107053104,4,0.00451499,0.2712194389379468
2,1,0,7.1723577566135965,4,0.00979032,0.5881131735447829
2,1,1,8.188536555398969,3,0.00236511,0.1420742476121824
2,2,0,7.342924233585276,4,0.00696726,0.4185294647684268
2,2,1,7.6802169840558125,3,0.00244344,0.14677959992791495
2,3,0,7.792260747988856,4,0.00626073,0.3760875833483511
2,3,1,7.892855299196834,3,0.00471345,0.28314110650567675
2,4,0,8.442466421375963,3,0.00550705,0.3308133597645222
2,4,1,7.759561342930805,4,0.00407364,0.24470715444224186
2,5,0,8.180315586095169,3,0.00537322,0.32277407340661984
2,5,1,7.766885639685166,4,0.00428222,0.2572367393524359
2,6,0,7.836557045586591,3,0.00570515,0.34271340181414073
2,6,1,7.918367046497012,4,0.00555617,0.3337640415690515
2,7,0,7.518429762964723,4,0.00847193,0.5089163212590858
2,7,1,8.38338300063429,3,0.00321258,0.19298251937285998
2,8,0,7.50893812936925,4,0.01014249,0.609268336637232
2,8,1,8.027910071970993,3,0.00252044,0.15140505796840273
2,9,0,7.556576181862006,4,0.00462683,0.2779377665645462
2,9,1,7.917221179336219,3,0.00355463,0.21352976512284497
3,0,0,7.818144517315762,4,0.00457231,0.27466270198834625
3,0,1,8.232761405931312,3,0.00237705,0.1427914939628762
3,1,0,7.7121639882403965,4,0.01014249,0.609268336637232
3,1,1,8.017577072212621,3,0.00249815,0.150066077972007
3,2,0,7.737560714460192,4,0.01014249,0.609268336637232
3,2,1,7.737560714460192,2,0.00509821,0.30625397969604135
3,3,0,7.75407545033298,4,0.00452783,0.27199074908391907
3,3,1,7.7515220500511575,2,0.00509821,0.30625397969604135
3,4,0,7.760664871490283,4,0.01014249,0.609268336637232
3,4,1,7.760664871490283,2,0.00509821,0.30625397969604135
3,5,0,7.9442642190936565,4,0.00461104,0.276989247311828
3,5,1,8.10109546806765,3,0.00249163,0.14967441581065657
3,6,0,8.868300711287498,3,0.00357894,0.21499008830419897
3,6,1,8.594231479274587,4,0.00398296,0.23925992671352198
3,7,0,8.73298986104053,3,0.00550705,0.3308133597645222
3,7,1,8.252989961702916,4,0.00890594,0.5349876854688532
3,8,0,8.534919628399832,3,0.00550705,0.3308133597645222
3,8,1,8.57199026156706,4,0.00459552,0.2760569471976933
3,9,0,8.859757378092958,3,0.00340444,0.2045077191085481
3,9,1,7.9730170894489945,4,0.00890594,0.5349876854688532
4,0,0,8.18200698862579,3,0.00268929,0.16154802667147236
4,0,1,7.99944975063774,4,0.00416943,0.25046134438637596
4,1,0,8.114631328666942,3,0.00800562,0.4809046675076591
4,1,1,8.114631328666942,4,0.00460266,0.2764858533069022
4,2,0,8.213634018346607,4,0.01010043,0.6067417552712201
4,2,1,8.076614851540304,3,0.00263124,0.1580609118760137
4,3,0,7.7144090847298346,3,0.00568149,0.3412921247071545
4,3,1,7.619286058812894,4,0.00439605,0.2640746080374843
4,4,0,8.18641605441605,3,0.00259868,0.15610500390460744
4,4,1,7.513379873295552,4,0.0044555,0.26764582207004267
4,5,0,7.48296899164637,4,0.0066345,0.39854027752748244
4,5,1,7.484717339822476,3,0.00500959,0.30093049798762544
4,6,0,7.442047561734341,3,0.00264482,0.15887667447588155
4,6,1,7.400356064145988,4,0.00483039,0.2901657956388539
4,7,0,7.580998567072392,4,0.00427501,0.25680362828137204
4,7,1,7.485221350382662,3,0.00500959,0.30093049798762544
4,8,0,7.391713743819297,3,0.00596718,0.358453775455037
4,8,1,7.391713743819297,4,0.00477215,0.28666726737550313
4,9,0,7.685732251370558,3,0.00596718,0.358453775455037
4,9,1,7.685732251370559,4,0.00416943,0.25046134438637596
