simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
1,6,0,8.03801330228839,3,0.0093805,0.33746131812991637
1,6,1,8.03801330228839,4,0.0057644,0.20737295690294655
1,7,0,8.025436038787333,3,0.00865829,0.311479980400946
1,7,1,8.125611947538545,4,0.00454467,0.16349345223234232
1,8,0,8.247036062654516,3,0.00467274,0.16810074086438734
1,8,1,7.920798864332671,4,0.01237738,0.445273383060057
1,9,0,7.869471619358406,3,0.0093805,0.33746131812991637
1,9,1,8.001031117481359,4,0.00448072,0.16119286577166236
2,0,0,7.870063850513098,3,0.0093805,0.33746131812991637
2,0,1,7.870063850513098,4,0.01237738,0.445273383060057
2,1,0,8.06127721534357,3,0.00516773,0.18590789164111857
2,1,1,8.06127721534357,4,0.00504213,0.18138946068785194
2,2,0,8.062580428353089,3,0.0093805,0.33746131812991637
2,2,1,8.062580428353089,4,0.00734746,0.264323174298474
2,3,0,8.088769007608288,3,0.00366709,0.13192271468482863
2,3,1,8.088769007608288,4,0.0097514,0.3508043598541727
2,4,0,8.123854950782142,3,0.00815956,0.29353828398914134
2,4,1,8.123854950782142,4,0.0097514,0.3508043598541727
2,5,0,8.12940359874643,3,0.0093805,0.33746131812991637
2,5,1,8.12940359874643,4,0.00635082,0.22846928078522846
2,6,0,8.115675904201503,3,0.00478301,0.17206767861292802
2,6,1,8.194611603075275,4,0.00616108,0.22164342816522203
2,7,0,8.208496268190892,3,0.00499141,0.17956482041755195
2,7,1,8.208496268190892,4,0.00734746,0.264323174298474
2,8,0,8.20865872656411,3,0.0093805,0.33746131812991637
2,8,1,8.20865872656411,4,0.01237738,0.445273383060057
2,9,0,8.208662059514088,3,0.0093805,0.33746131812991637
2,9,1,8.208662059514088,4,0.01329195,0.47817482730312266
3,0,0,8.208664059284075,3,0.0093805,0.33746131812991637
3,0,1,8.208664059284075,4,0.01329195,0.47817482730312266
3,1,0,8.224526388559262,3,0.00888736,0.3197207206753471
3,1,1,8.224526388559262,4,0.0063939,0.23001907382238393
3,2,0,8.31247118415846,3,0.00316783,0.11396195164559385
3,2,1,8.281332428516395,4,0.01237738,0.445273383060057
3,3,0,8.64003948095719,3,0.00465141,0.16733339904724423
3,3,1,7.940229484336227,4,0.00572142,0.2058267613426647
3,4,0,8.000096315555457,3,0.0093805,0.33746131812991637
3,4,1,8.000096315555455,4,0.01237738,0.445273383060057
3,5,0,8.096096466670254,3,0.0093805,0.33746131812991637
3,5,1,8.096096466670254,4,0.01329195,0.47817482730312266
3,6,0,8.158977548927613,3,0.00478301,0.17206767861292802
3,6,1,8.158977548927613,4,0.0097514,0.3508043598541727
3,7,0,8.193571494475563,3,0.0093805,0.33746131812991637
3,7,1,8.193571494475563,4,0.01237738,0.445273383060057
3,8,0,8.2854982733028,4,0.00917391,0.330029290656705
3,8,1,9.127057549514792,3,0.00349841,0.12585449069440657
3,9,0,8.204888713847573,4,0.00922325,0.3318042857461491
3,9,1,8.684888708132963,3,0.00747672,0.26897327290531514
4,0,0,8.83361497608971,3,0.00256644,0.09232708547533103
4,0,1,8.26379344997308,4,0.01237738,0.445273383060057
4,1,0,8.228087913408755,4,0.00922325,0.3318042857461491
4,1,1,8.798123911293368,3,0.00568996,0.20469499511822387
4,2,0,8.246246179973578,4,0.00922313,0.3317999687739007
4,2,1,8.509354425087977,3,0.00282533,0.10164059335344562
4,3,0,8.946617489182728,3,0.00230011,0.0827459253178191
4,3,1,8.213525623828875,4,0.0104678,0.37657668417678575
4,4,0,8.272255141857427,4,0.00436376,0.15698525682027653
4,4,1,8.68001668802782,3,0.0034199,0.12303011160092757
4,5,0,8.242682598954087,4,0.00922313,0.3317999687739007
4,5,1,8.521268229383598,3,0.00449642,0.16175766964082072
4,6,0,7.896857602295828,4,0.00459626,0.16534939055144282
4,6,1,8.819921149140628,3,0.00470569,0.1692861094942451
4,7,0,8.746119472517439,3,0.00230471,0.08291140925400561
4,7,1,8.01498843621261,4,0.01329195,0.47817482730312266
4,8,0,8.66736629454611,3,0.00232512,0.08364565428391144
4,8,1,7.980502837474321,4,0.00460264,0.1655789095759798
4,9,0,8.087073353397276,3,0.0093805,0.33746131812991637
4,9,1,8.244667677308493,4,0.00447771,0.16108458171776643
