simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
2,7,1,7.922876076454543,3,0.00283559,0.16131324325185342
2,8,0,7.862236497160228,3,0.0053419,0.30389415046853596
2,8,1,7.862236497160229,3,0.00242802,0.13812708497362636
2,9,0,7.862261217234394,3,0.0053419,0.30389415046853596
2,9,1,7.862261217234394,3,0.00444356,0.25278868778074615
3,0,0,7.862263048603159,3,0.0053419,0.30389415046853596
3,0,1,7.862263048603161,3,0.00653689,0.37187566844311354
3,1,0,7.862264147424419,3,0.0053419,0.30389415046853596
3,1,1,7.862264147424421,3,0.00653689,0.37187566844311354
3,2,0,7.8622648067171745,3,0.0053419,0.30389415046853596
3,2,1,7.862264806717176,3,0.00653689,0.37187566844311354
3,3,0,7.911440570680991,3,0.00235357,0.13389171562893956
3,3,1,7.953040955014801,3,0.00242107,0.13773170798308812
3,4,0,7.804562236663051,3,0.0053419,0.30389415046853596
3,4,1,8.079022406861736,3,0.00242297,0.13783979665676044
3,5,0,7.805277481857585,3,0.0053419,0.30389415046853596
3,5,1,7.805277481857585,3,0.0045493,0.25880410691448935
3,6,0,7.805277567301927,3,0.0053419,0.30389415046853596
3,6,1,7.805277567301926,3,0.00653689,0.37187566844311354
3,7,0,7.8052854189739715,3,0.0053419,0.30389415046853596
3,7,1,7.8052854189739715,3,0.00444356,0.25278868778074615
3,8,0,7.81262606697452,3,0.0053419,0.30389415046853596
3,8,1,7.81262606697452,3,0.0043301,0.24633408729923953
3,9,0,7.812626085430498,3,0.0053419,0.30389415046853596
3,9,1,7.812626085430498,3,0.00653689,0.37187566844311354
4,0,0,7.812626096504085,3,0.0053419,0.30389415046853596
4,0,1,7.812626096504085,3,0.00653689,0.37187566844311354
4,1,0,7.78516079158719,3,0.0053419,0.30389415046853596
4,1,1,7.840100775195814,3,0.00304711,0.1733463570703646
4,2,0,7.785160795573681,3,0.0053419,0.30389415046853596
4,2,1,7.785160795573679,3,0.00653689,0.37187566844311354
4,3,0,7.7890362197306775,3,0.00317647,0.18070548908418174
4,3,1,7.789036219730679,3,0.00444356,0.25278868778074615
4,4,0,7.78920029661286,3,0.0053419,0.30389415046853596
4,4,1,7.78920029661286,3,0.00635469,0.36151053352569323
4,5,0,7.789201982361517,3,0.0053419,0.30389415046853596
4,5,1,7.789201982361517,3,0.00444356,0.25278868778074615
4,6,0,7.793283286040271,3,0.0053419,0.30389415046853596
4,6,1,7.793283286040272,3,0.00609366,0.34666085642638367
4,7,0,7.798909497019965,3,0.0053419,0.30389415046853596
4,7,1,7.798909497019965,3,0.00449483,0.2557053753066305
4,8,0,7.799166934209387,3,0.0053419,0.30389415046853596
4,8,1,7.799166934209387,3,0.0045493,0.25880410691448935
4,9,0,7.799321396523039,3,0.0053419,0.30389415046853596
4,9,1,7.799321396523039,3,0.0045493,0.25880410691448935
