"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;7;17;0;0,277777777777778;0,625
1;7;18;0;0,222222222222222;0,5
1;7;19;0;0,197530864197531;0,571428571428572
1;7;20;0,0728337560444398;0,163265306122449;0,444444444444444
1;7;21;0,106200935042739;0,14792899408284;0,347222222222222
1;7;22;0,771556173679471;0,306122448979592;0,909090909090909
1;7;23;0;0,1;0,2
1;7;24;0,210309917857152;0,214876033057851;0,464285714285714
1;7;25;0;0,0740740740740741;0,166666666666667
1;7;26;0;0,1171875;0,384615384615385
1;7;27;0;0,296296296296296;0,6
1;7;28;0,333333333333334;0,244897959183673;0,5
1;7;29;0,229573958513623;0,148148148148148;0,428571428571429
1;7;30;0;0,1875;0,5
1;7;31;0;0,32;0,666666666666667
1;7;32;0;0,333333333333333;0,75
1;7;33;0;0,395061728395062;0,8
1;7;34;0,326906565265074;0,2432;0,603174603174603
1;7;35;0;0,166666666666667;0,375
1;7;36;0;0,25;0,666666666666667
1;7;37;0;0,37037037037037;0,833333333333333
1;7;38;0;0,2;0,4
1;7;39;0;0,326530612244898;0,8
1;7;40;0,333333333333333;0,25;0,5
1;7;41;0;0,28125;0,6
1;7;42;0,188721875540867;0,228373702422145;0,5
1;7;43;0;0,125;0,333333333333333
1;7;44;0,191844273298172;0,15625;0,714285714285714
1;7;45;0,194843230231427;0,284444444444444;0,571428571428571
1;7;46;1;0,375;1
1;7;47;0,5;0,3125;0,833333333333333
1;7;48;0;0,25;0,5
1;7;49;NA;0,408163265306122;1
1;7;50;0,666666666666667;0,413223140495868;0,833333333333333
1;8;1;0,163070121084996;0,204081632653061;0,416666666666667
1;8;2;0;0,0453686200378072;0,390243902439024
1;8;3;0,0745028447349361;0,143667296786389;0,301587301587302
1;8;4;0;0,244897959183673;0,5
1;8;5;0;0,2;0,416666666666667
1;8;6;0,0199863674074921;0,0864;0,241071428571429
1;8;7;0,17376534287144;0,163265306122449;0,333333333333333
1;8;8;0;0,204081632653061;0,416666666666667
1;8;9;0,391210946622573;0,198347107438017;0,5
1;8;10;0,0862246947178848;0,16;0,5
1;8;11;0,333333333333334;0,296296296296296;0,666666666666667
1;8;12;0,18709233899481;0,165289256198347;0,416666666666667
1;8;13;0,348788883469526;0,141776937618147;0,493421052631579
1;8;14;0,193762604860002;0,0951557093425606;0,379310344827586
1;8;15;0,161753040939773;0,133333333333333;0,3125
1;8;16;0,266319563348789;0,208333333333333;0,555555555555556
1;8;17;0;0,197530864197531;0,571428571428572
1;8;18;0;0,132231404958678;0,266666666666667
1;8;19;0;0,142857142857143;0,291666666666667
1;8;20;0;0,296296296296296;0,666666666666667
1;8;21;0;0,222222222222222;0,5
1;8;22;0,0778195311147834;0,148148148148148;0,311688311688312
1;8;23;0,424672514040427;0,244897959183673;0,727272727272727
1;8;24;0,37192392753484;0,260355029585799;0,55
1;8;25;0;0,0946745562130177;0,25
1;8;26;0;0,244897959183673;0,75
1;8;27;0;0,103806228373702;0,227272727272727
1;8;28;1;0,345679012345679;1
1;8;29;0,670336099111166;0,333333333333333;0,75
1;8;30;0;0,172839506172839;0,35
1;8;31;0,210309917857152;0,165289256198347;0,357142857142857
1;8;32;0;0,222222222222222;0,5
1;8;33;0;0,25;0,666666666666667
1;8;34;0;0,208333333333333;0,555555555555556
1;8;35;0,142219131602645;0,111111111111111;0,25
1;8;36;0;0,0555555555555556;0,138461538461538
1;8;37;0,111754267102404;0,326530612244898;0,761904761904762
1;8;38;0;0,166666666666667;0,375
1;8;39;0,118692639895723;0,163265306122449;0,4
1;8;40;0;0,142011834319527;0,545454545454545
1;8;41;0;0,122448979591837;0,25
1;8;42;0;0;0
1;8;43;0;0,16;0,333333333333333
1;8;44;0;0,165289256198347;0,555555555555556
1;8;45;NA;0,5;1
1;8;46;0;0,333333333333333;0,75
1;8;47;0,296081910965864;0,24;0,571428571428571
1;8;48;0;0,222222222222222;0,5
1;8;49;0;0,1875;0,5
1;8;50;0,5;0,296296296296296;0,6
1;9;1;0;0,165289256198347;0,476190476190476
1;9;2;0;0,32;0,666666666666667
1;9;3;0,0572998300096195;0,128086419753086;0,29020979020979
1;9;4;0,0431123473589423;0,15;0,333333333333333
1;9;5;0,25;0,247933884297521;0,5
1;9;6;0,0406634870557376;0,12396694214876;0,25
1;9;7;0;0,222222222222222;0,5
1;9;8;0;0,153061224489796;0,454545454545455
1;9;9;0,142519452708559;0,0905349794238683;0,3
1;9;10;1;0,4296875;1
1;9;11;0,0862246947178848;0,16;0,5
1;9;12;0,58688267143572;0,306122448979592;0,625
1;9;13;0,456887652641058;0,28;0,583333333333333
1;9;14;1;0,165289256198347;1
1;9;15;0;0,25;0,5
1;9;16;0;0,244897959183673;0,5
1;9;17;0,795504990882714;0,237812128418549;0,833333333333333
1;9;18;0;0,24;0,75
1;9;19;0;0,244897959183673;0,5
1;9;20;0;0,148148148148148;0,333333333333333
1;9;21;0;0,148760330578512;0,321428571428571
1;9;22;0,25;0,277777777777778;0,625
1;9;23;0;0,0740740740740741;0,391304347826087
1;9;24;0,0904974345225071;0,0886426592797784;0,246153846153846
1;9;25;0,13700877106064;0,194444444444444;0,7
1;9;26;1;0,4296875;1,1
1;9;27;0,425570216219664;0,219478737997257;0,761904761904762
1;9;28;0,214474564090427;0,177285318559557;0,380952380952381
1;9;29;0,5;0,319526627218935;0,675
1;9;30;0;0,2;0,625
1;9;31;0;0,0991735537190083;0,214285714285714
1;9;32;NA;0,5;1
1;9;33;0;0,25;0,666666666666667
1;9;34;0,208124331531478;0,172839506172839;0,5
1;9;35;0;0,326530612244898;0,8
1;9;36;0;0,37037037037037;0,833333333333333
1;9;37;0;0,314049586776859;0,76
1;9;38;0;0,333333333333333;0,75
1;9;39;0;0,122448979591837;0,25
1;9;40;NA;0,5;1
1;9;41;0,166666666666666;0,186666666666667;0,428571428571429
1;9;42;0,296081910965866;0,222222222222222;0,5
1;9;43;0;0,148760330578512;0,375
1;9;44;0,456887652641058;0,333333333333333;0,666666666666667
1;9;45;0,579380164285695;0,296296296296296;0,857142857142857
1;9;46;0,673859757830008;0,339506172839506;0,846153846153846
1;9;47;0,5;0,264462809917355;0,888888888888889
1;9;48;0;0,213333333333333;0,444444444444444
1;9;49;1;0,43213296398892;1
1;9;50;0;0,16;0,333333333333333
1;10;1;0,148040955482932;0,133333333333333;0,333333333333333
1;10;2;NA;0,408163265306122;1
1;10;3;0,0224109996145022;0,0987654320987654;0,218181818181818
1;10;4;0,069949082997282;0,106666666666667;0,333333333333333
1;10;5;0,0571050350683248;0,090702947845805;0,294117647058824
1;10;6;1;0,340264650283554;1
1;10;7;0,18596196376742;0,224489795918367;0,458333333333333
1;10;8;0;0,244897959183673;0,6
1;10;9;0,296081910965866;0,222222222222222;0,5
1;10;10;0,442114108697741;0,222222222222222;0,568181818181818
1;10;11;0,225971222758046;0,1696;0,389705882352941
1;10;12;0,333333333333334;0,244897959183673;0,5
1;10;13;0,032980406267276;0,0847750865051903;0,226851851851852
1;10;14;0;0,163265306122449;0,4
1;10;15;0,368767447640132;0,241965973534972;0,533333333333333
1;10;16;1;0,375;1
1;10;17;0;0,3125;0,833333333333333
1;10;18;0,703918089034135;0,396694214876033;0,857142857142857
1;10;19;0;0,1664;0,363636363636364
1;10;20;0;0,16;0,333333333333333
1;10;21;1;0,473372781065089;1
1;10;22;0,666666666666667;0,416666666666667;0,857142857142857
1;10;23;0;0,296296296296296;0,666666666666667
1;10;24;0;0,118343195266272;0,454545454545454
1;10;25;1;0,277777777777778;1
1;10;26;0;0,25;0,666666666666667
1;10;27;0;0,085;0,171717171717172
1;10;28;NA;0,5;1
1;10;29;0;0,118343195266272;0,238095238095238
1;10;30;0;0,222222222222222;0,5
1;10;31;0;0,24;0,5
1;10;32;0,0629072918469556;0,142857142857143;0,285714285714286
1;10;33;0;0,333333333333333;0,666666666666667
1;10;34;0,296081910965866;0,25;0,666666666666667
1;10;35;0;0,172839506172839;0,35
1;10;36;0,333333333333334;0,244897959183673;0,5
1;10;37;0;0,16;0,333333333333333
1;10;38;0,131239813410397;0,13840830449827;0,714285714285714
1;10;39;NA;0,493827160493827;1
1;10;40;0,456887652641058;0,260355029585799;0,55
1;10;41;0;0,2;0,625
1;10;42;0;0,148760330578512;0,3
1;10;43;0,296081910965865;0,21875;0,466666666666667
1;10;44;NA;0,46875;1
1;10;45;0,512304289860641;0,29757785467128;0,716666666666667
1;10;46;0,5;0,3125;0,833333333333333
1;10;47;0;0,32;0,666666666666667
1;10;48;0;0,125;0,25
1;10;49;0,094005430156966;0,133333333333333;0,333333333333333
1;10;50;0,422180468885217;0,217687074829932;0,571428571428571
1;11;1;1;0,32;1
1;11;2;0;0,0324074074074074;0,090909090909091
1;11;3;0;0,247933884297521;0,625
1;11;4;0,212974533675536;0,149901380670611;0,365384615384615
1;11;5;0;0,284023668639053;0,571428571428572
1;11;6;0,0205542037612582;0,10518626734843;0,233766233766234
1;11;7;0,100129324777781;0,148760330578512;0,321428571428571
1;11;8;0;0,122448979591837;0,25
1;11;9;0;0,115702479338843;0,291666666666667
1;11;10;1;0,408163265306122;1
1;11;11;0;0,12;0,25
1;11;12;0,0806028684629375;0,142857142857143;0,4
1;11;13;0;0,296296296296296;0,6
1;11;14;0;0,1;0,555555555555556
1;11;15;0;0,2;0,4
1;11;16;0;0,1875;0,5
1;11;17;1;0,355029585798817;1
1;11;18;0;0,104938271604938;0,235294117647059
1;11;19;NA;0,46875;1
1;11;20;0;0,395061728395062;0,8
1;11;21;0,191844273298172;0,15625;0,714285714285714
1;11;22;0;0,1875;0,4
1;11;23;0;0,246913580246914;0,714285714285714
1;11;24;0;0,25;0,5
1;11;25;0;0,18;0,428571428571428
1;11;26;0,749999999999999;0,247933884297521;0,833333333333333
1;11;27;0;0,111111111111111;0,25
1;11;28;0;0,138888888888889;0,5
1;11;29;0;0,165680473372781;0,636363636363636
1;11;30;0,13700877106064;0,194444444444444;0,7
1;11;31;0,75155071901525;0,347107438016529;0,875
1;11;32;0;0,177514792899408;0,5
1;11;33;0,0502588020748477;0,0729166666666667;0,2
1;11;34;0;0,326530612244898;0,8
1;11;35;0;0,204081632653061;0,444444444444445
1;11;36;0;0,18;0,428571428571429
1;11;37;0;0,25;0,666666666666667
1;11;38;0;0,1875;0,5
1;11;39;0;0,24;0,571428571428571
1;11;40;NA;0,444444444444445;1
1;11;41;0,5;0,285714285714286;0,7
1;11;42;0,5;0,413223140495868;0,833333333333333
1;11;43;0;0,333333333333333;0,75
1;11;44;0,228443826320529;0,25;0,514285714285714
1;11;45;NA;0,48;1
1;11;46;0;0,165289256198347;0,555555555555556
1;11;47;0;0,24;0,5
1;11;48;1;0,345679012345679;1
1;11;49;0;0,246913580246914;0,714285714285714
1;11;50;0;0,16;0,333333333333333
1;12;1;0,0289696700395379;0,107015457788347;0,227272727272727
1;12;2;0,129569103146859;0,145328719723183;0,5
1;12;3;0,0563976874121661;0,0755555555555556;0,653846153846154
1;12;4;0;0,375;0,8
1;12;5;0,124511249783653;0,204081632653061;0,5
1;12;6;0,0686085440812303;0,111111111111111;0,5625
1;12;7;0,0633228503496135;0,0803506208911614;0,183946488294314
1;12;8;0;0,166666666666667;0,333333333333333
1;12;9;0;0,148148148148148;0,3
1;12;10;0,5;0,36734693877551;0,75
1;12;11;0;0,0987654320987655;0,5
1;12;12;0,051013874762238;0,111111111111111;0,321428571428572
1;12;13;1;0,5;1
1;12;14;0;0,163265306122449;0,4
1;12;15;0;0,244897959183673;0,6
1;12;16;0,11421007013665;0,124567474048443;0,3
1;12;17;0,62807607246516;0,3515625;0,818181818181818
1;12;18;0,0827780578614232;0,140625;0,461538461538462
1;12;19;0,10881807946694;0,154320987654321;0,384615384615385
1;12;20;1;0,495867768595041;1
1;12;21;0;0,0625;0,148148148148148
1;12;22;0;0,0277008310249308;0,0641025641025641
1;12;23;0;0,16;0,333333333333333
1;12;24;0;0,25;0,666666666666667
1;12;25;1;0,21875;1
1;12;26;0,150011342827525;0,169421487603306;0,390476190476191
1;12;27;0;0,222222222222222;0,5
1;12;28;0;0,333333333333333;0,666666666666667
1;12;29;0,5;0,264462809917355;0,888888888888889
1;12;30;0,13700877106064;0,194444444444444;0,7
1;12;31;0;0,166666666666667;0,444444444444444
1;12;32;0,5;0,3125;0,833333333333333
1;12;33;0;0,16;0,333333333333333
1;12;34;0;0,21301775147929;0,428571428571429
1;12;35;0;0,222222222222222;0,5
1;12;36;0;0,326530612244898;0,8
1;12;37;0;0,16;0,333333333333333
1;12;38;1;0,495867768595041;1
1;12;39;0;0,222222222222222;0,5
1;12;40;0;0,333333333333333;0,666666666666667
1;12;41;0;0,177514792899408;0,5
1;12;42;0;0,28125;0,6
1;12;43;0;0,0946745562130177;0,25
1;12;44;NA;0,5;1
1;12;45;0,5;0,3125;0,833333333333333
1;12;46;0;0,16;0,333333333333333
1;12;47;0;0,132231404958678;0,266666666666667
1;12;48;1;0,4296875;1,1
1;12;49;0;0,231404958677686;0,56
1;12;50;0;0,326530612244898;0,8
1;13;1;0,228443826320529;0,165289256198347;0,333333333333333
