simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
2,4,1,6.934562575712337,3,0.0055218,0.3141284412020371
2,5,0,6.934712462242303,3,0.00642189,0.36533345924715677
2,5,1,6.934712462242303,3,0.0055218,0.3141284412020371
2,6,0,6.9568081125415056,3,0.00642189,0.36533345924715677
2,6,1,7.047909428608397,3,0.00315357,0.1794027361225521
2,7,0,6.957119508695722,3,0.00625275,0.35571129173929467
2,7,1,6.9571195086957225,3,0.0055218,0.3141284412020371
2,8,0,6.957151884186194,3,0.00642189,0.36533345924715677
2,8,1,6.957151884186194,3,0.0055218,0.3141284412020371
2,9,0,6.99906003601611,3,0.00335471,0.1908453444501586
2,9,1,6.99906003601611,3,0.0055218,0.3141284412020371
3,0,0,7.033744576711066,3,0.00251693,0.14318506601373523
3,0,1,6.973982020860055,3,0.0055218,0.3141284412020371
3,1,0,6.9767713012004915,3,0.00336379,0.19136189453276112
3,1,1,6.976771301200492,3,0.0055218,0.3141284412020371
3,2,0,7.024828632670612,3,0.00250186,0.1423277521651868
3,2,1,6.965025096304069,3,0.00320146,0.18212713958685098
3,3,0,6.971748101905309,3,0.00228203,0.12982189262129826
3,3,1,6.971748101905309,3,0.0055218,0.3141284412020371
3,4,0,7.014672316162529,3,0.0025057,0.14254620506355614
3,4,1,6.947674944052533,3,0.0055218,0.3141284412020371
3,5,0,6.985048475053533,3,0.00440256,0.25045624798044847
3,5,1,6.985048475053533,3,0.00313494,0.17834289823280708
3,6,0,7.009045872422581,3,0.00232592,0.13231874098312907
3,6,1,7.009045872422582,3,0.0055218,0.3141284412020371
3,7,0,7.009320042299194,3,0.00439013,0.24974912049952896
3,7,1,7.009320042299194,3,0.0055218,0.3141284412020371
3,8,0,7.009320238061404,3,0.00642189,0.36533345924715677
3,8,1,7.009320238061405,3,0.0055218,0.3141284412020371
3,9,0,7.009320355518731,3,0.00642189,0.36533345924715677
3,9,1,7.009320355518732,3,0.0055218,0.3141284412020371
4,0,0,7.010555700763721,3,0.00440256,0.25045624798044847
4,0,1,7.010555700763723,3,0.0055218,0.3141284412020371
4,1,0,7.010642483867688,3,0.00339308,0.19302816677058351
4,1,1,7.010642483867689,3,0.0055218,0.3141284412020371
4,2,0,7.028811931784619,3,0.00247576,0.1408429551215827
4,2,1,7.02881193178462,3,0.0055218,0.3141284412020371
4,3,0,7.05302952537188,3,0.00642189,0.36533345924715677
4,3,1,7.053029525371881,3,0.00323923,0.18427582864190564
4,4,0,7.053029534505361,3,0.00642189,0.36533345924715677
4,4,1,7.053029534505362,3,0.0055218,0.3141284412020371
4,5,0,7.053029539985451,3,0.00642189,0.36533345924715677
4,5,1,7.053029539985451,3,0.0055218,0.3141284412020371
4,6,0,7.052658623368881,3,0.00250054,0.14225265898137235
4,6,1,7.137071274459629,3,0.00251721,0.143200994870908
4,7,0,6.998680410757583,3,0.00438681,0.24956024976448046
4,7,1,6.998680410757583,3,0.0055218,0.3141284412020371
4,8,0,6.998680411941281,3,0.00642189,0.36533345924715677
4,8,1,6.998680411941282,3,0.0055218,0.3141284412020371
4,9,0,7.016668329625757,3,0.00309027,0.175801676625995
4,9,1,6.980810796115151,3,0.0055218,0.3141284412020371
