"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","similarityIndex"
"R10-P1","noRouteCompare",1.5,0.75,1,38,28,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,38,29,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,38,29,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,39,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,3,1,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,39,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,4,1,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,39,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,6,2,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,39,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,8,1,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,39,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,9,1,0.277777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,39,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,10,2,0.214285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,39,11,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,39,11,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,39,12,1,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,39,12,2,0.235294117647059
"R10-P1","noRouteCompare",1.5,0.75,1,39,13,1,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,39,13,2,0.236842105263158
"R10-P1","noRouteCompare",1.5,0.75,1,39,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,14,2,0.473684210526316
"R10-P1","noRouteCompare",1.5,0.75,1,39,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,15,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,39,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,16,2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,39,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,22,1,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,39,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,25,1,0.159090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,39,25,2,0.307692307692308
"R10-P1","noRouteCompare",1.5,0.75,1,39,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,26,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,39,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,27,2,0.294117647058824
"R10-P1","noRouteCompare",1.5,0.75,1,39,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,39,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,1,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,40,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,2,1,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,40,2,2,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,40,3,1,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,40,3,2,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,40,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,7,2,0.441176470588235
"R10-P1","noRouteCompare",1.5,0.75,1,40,8,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,40,8,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,40,9,1,0.305555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,40,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,10,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,40,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,12,1,0.423076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,40,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,13,1,0.307692307692308
"R10-P1","noRouteCompare",1.5,0.75,1,40,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,15,1,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,40,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,19,1,0.225
"R10-P1","noRouteCompare",1.5,0.75,1,40,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,20,1,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,40,20,2,0.321428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,40,21,1,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,40,21,2,0.535714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,40,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,23,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,40,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,40,29,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,40,29,2,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,41,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,12,1,0.5625
"R10-P1","noRouteCompare",1.5,0.75,1,41,12,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,41,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,14,1,0.346153846153846
"R10-P1","noRouteCompare",1.5,0.75,1,41,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,15,1,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,41,15,2,0.441176470588235
"R10-P1","noRouteCompare",1.5,0.75,1,41,16,1,0.230769230769231
"R10-P1","noRouteCompare",1.5,0.75,1,41,16,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,41,17,1,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,41,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,18,1,0.434782608695652
"R10-P1","noRouteCompare",1.5,0.75,1,41,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,19,1,0.260869565217391
"R10-P1","noRouteCompare",1.5,0.75,1,41,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,21,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,41,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,22,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,41,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,23,1,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,41,23,2,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,41,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,24,2,0.411764705882353
"R10-P1","noRouteCompare",1.5,0.75,1,41,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,25,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,41,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,26,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,41,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,28,1,0.382352941176471
"R10-P1","noRouteCompare",1.5,0.75,1,41,28,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,41,29,1,0.264705882352941
"R10-P1","noRouteCompare",1.5,0.75,1,41,29,2,0.558823529411765
"R10-P1","noRouteCompare",1.5,0.75,1,42,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,3,1,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,42,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,5,2,0.527777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,42,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,6,2,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,42,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,9,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,42,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,11,1,0.210526315789474
"R10-P1","noRouteCompare",1.5,0.75,1,42,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,13,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,42,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,14,2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,42,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,15,2,0.633333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,42,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,16,2,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,42,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,18,1,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,42,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,19,2,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,42,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,20,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,42,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,21,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,42,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,22,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,42,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,23,2,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,42,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,26,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,27,1,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,42,27,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,42,28,2,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,42,29,1,0.45
"R10-P1","noRouteCompare",1.5,0.75,1,42,29,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,43,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,4,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,8,1,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,43,8,2,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,43,9,1,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,43,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,10,1,0.382352941176471
"R10-P1","noRouteCompare",1.5,0.75,1,43,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,11,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,43,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,13,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,13,2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,43,14,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,14,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,43,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,15,2,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,43,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,17,2,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,43,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,18,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,43,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,22,2,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,43,23,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,43,23,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,43,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,24,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,43,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,25,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,43,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,26,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,43,27,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,27,2,0.461538461538462
"R10-P1","noRouteCompare",1.5,0.75,1,43,28,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,28,2,0.615384615384615
"R10-P1","noRouteCompare",1.5,0.75,1,43,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,43,29,2,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,44,1,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,2,2,0.294117647058824
"R10-P1","noRouteCompare",1.5,0.75,1,44,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,3,2,0.294117647058824
"R10-P1","noRouteCompare",1.5,0.75,1,44,4,1,0.2
"R10-P1","noRouteCompare",1.5,0.75,1,44,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,5,2,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,44,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,6,2,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,44,7,1,0.35
"R10-P1","noRouteCompare",1.5,0.75,1,44,7,2,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,44,8,1,0.35
"R10-P1","noRouteCompare",1.5,0.75,1,44,8,2,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,44,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,9,2,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,44,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,10,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,44,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,11,2,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,44,12,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,12,2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,44,13,1,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,44,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,14,1,0.266666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,44,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,15,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,16,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,17,1,0.464285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,44,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,18,1,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,44,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,19,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,20,2,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,44,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,21,2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,44,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,22,2,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,44,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,23,2,0.392857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,44,24,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,44,24,2,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,44,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,25,2,0.461538461538462
"R10-P1","noRouteCompare",1.5,0.75,1,44,26,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,26,2,0.346153846153846
"R10-P1","noRouteCompare",1.5,0.75,1,44,27,1,0.472222222222222
"R10-P1","noRouteCompare",1.5,0.75,1,44,27,2,0.263157894736842
"R10-P1","noRouteCompare",1.5,0.75,1,44,28,1,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,44,28,2,0.368421052631579
"R10-P1","noRouteCompare",1.5,0.75,1,44,29,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,44,29,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,1,1,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,45,1,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,2,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,2,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,3,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,3,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,4,1,0.222222222222222
"R10-P1","noRouteCompare",1.5,0.75,1,45,4,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,5,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,5,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,6,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,6,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,7,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,7,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,8,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,8,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,9,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,9,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,10,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,10,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,11,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,11,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,12,1,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,45,12,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,13,1,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,45,13,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,14,1,0.176470588235294
"R10-P1","noRouteCompare",1.5,0.75,1,45,14,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,15,1,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,45,15,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,16,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,16,2,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,45,17,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,17,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,18,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,18,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,19,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,19,2,0.545454545454545
"R10-P1","noRouteCompare",1.5,0.75,1,45,20,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,20,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,21,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,21,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,22,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,22,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,23,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,23,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,24,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,24,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,25,1,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,25,2,0
"R10-P1","noRouteCompare",1.5,0.75,1,45,26,1,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,45,26,2,0
