"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R10-P1","noRouteCompare",1.5,0.75,1,106,25,1,0.17376534287144,0.216049382716049,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,106,26,1,0.720333566531312,0.366729678638941,0.808333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,106,27,1,0.420619835714304,0.3,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,106,28,1,0.333333333333334,0.355029585798817,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,106,29,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,106,30,1,0.296081910965865,0.25,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,1,1,0.142857142857143,0.193905817174515,0.448717948717949
"R10-P1","noRouteCompare",1.5,0.75,1,107,2,1,0,0.302222222222222,0.607142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,107,3,1,0.274017542121281,0.204081632653061,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,4,1,0,0.177777777777778,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,107,5,1,0.459147917027245,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,107,6,1,0,0.208333333333333,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,107,7,1,0.313605274787529,0.2734375,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,107,8,1,0.169378706816949,0.17687074829932,0.433333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,9,1,0.296081910965864,0.24,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,107,10,1,0,0.24,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,107,11,1,0,0.25,0.514285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,107,12,1,0,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,107,13,1,0,0.24,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,107,14,1,0.23935198569284,0.193771626297578,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,107,15,1,0.105840219047593,0.165289256198347,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,107,16,1,0.75800584737376,0.293333333333333,0.916666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,107,17,1,0.289033888321079,0.271604938271605,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,107,18,1,0,0.198347107438016,0.666666666666666
"R10-P1","noRouteCompare",1.5,0.75,1,107,19,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,107,20,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,107,21,1,0.0428678543016998,0.140495867768595,0.323809523809524
"R10-P1","noRouteCompare",1.5,0.75,1,107,22,1,0.207609338941425,0.147443519619501,0.3875
"R10-P1","noRouteCompare",1.5,0.75,1,107,23,1,0,0.247933884297521,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,107,24,1,0.193126721428565,0.179930795847751,0.393939393939394
"R10-P1","noRouteCompare",1.5,0.75,1,107,25,1,0,0.163265306122449,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,26,1,0,0.142011834319527,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,107,27,1,0.347530685742881,0.302222222222222,0.607142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,107,28,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,29,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,107,30,1,0.0539205358688191,0.2,0.476190476190476
"R10-P1","noRouteCompare",1.5,0.75,1,108,1,1,0.349376422624436,0.209876543209877,0.523076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,108,2,1,0.228443826320529,0.236686390532544,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,108,3,1,0,0.231404958677686,0.777777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,108,4,1,0,0.106508875739645,0.225
"R10-P1","noRouteCompare",1.5,0.75,1,108,5,1,0.245931939774575,0.204158790170132,0.529411764705882
"R10-P1","noRouteCompare",1.5,0.75,1,108,6,1,0,0.166666666666667,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,108,7,1,0,0.222222222222222,0.457142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,108,8,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,108,9,1,0.444122866448798,0.275,0.733333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,108,10,1,0.192226811368359,0.15,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,108,11,1,1.609,0.48,1
"R10-P1","noRouteCompare",1.5,0.75,1,108,12,1,0,0.198347107438017,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,108,13,1,0.666666666666667,0.396694214876033,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,108,14,1,0,0.106666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,108,15,1,0.260350614870317,0.214532871972318,0.516666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,108,16,1,0.194843230231427,0.293333333333333,0.589285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,108,17,1,0,0.165289256198347,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,108,18,1,0.106638869455724,0.140495867768595,0.323809523809524
"R10-P1","noRouteCompare",1.5,0.75,1,108,19,1,0,0.122448979591837,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,108,20,1,0.0558771335512023,0.148148148148148,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,108,21,1,0.459147917027245,0.194444444444444,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,108,22,1,0,0.198347107438016,0.666666666666666
"R10-P1","noRouteCompare",1.5,0.75,1,108,23,1,0.499999999999999,0.28,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,108,24,1,0.228443826320529,0.260355029585799,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,108,25,1,0.207518749639423,0.171875,0.785714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,108,26,1,0.17376534287144,0.165680473372781,0.35
"R10-P1","noRouteCompare",1.5,0.75,1,108,27,1,0.185454952183017,0.139886578449905,0.411111111111111
"R10-P1","noRouteCompare",1.5,0.75,1,108,28,1,0.17376534287144,0.204081632653061,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,108,29,1,0,0.0831758034026465,0.215686274509804
"R10-P1","noRouteCompare",1.5,0.75,1,108,30,1,0.441244039972177,0.285,0.626373626373626
"R10-P1","noRouteCompare",1.5,0.75,1,109,1,1,0.184535123214271,0.190082644628099,0.410714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,109,2,1,0.163070121084996,0.269896193771626,0.541666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,109,3,1,0,0.114464099895942,0.244444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,109,4,1,0,0.208333333333333,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,109,5,1,0.23935198569284,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,109,6,1,0,0.284023668639053,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,109,7,1,0.183420109162803,0.18,0.428571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,109,8,1,0,0.142222222222222,0.615384615384615
"R10-P1","noRouteCompare",1.5,0.75,1,109,9,1,0,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,109,10,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,109,11,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,109,12,1,0,0.198347107438016,0.666666666666666
"R10-P1","noRouteCompare",1.5,0.75,1,109,13,1,0.333333333333334,0.355029585798817,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,109,14,1,0.584689353408475,0.36,0.727272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,109,15,1,0.157334260519207,0.215,0.434343434343434
"R10-P1","noRouteCompare",1.5,0.75,1,109,16,1,0.210309917857153,0.213333333333333,0.545454545454546
"R10-P1","noRouteCompare",1.5,0.75,1,109,17,1,0.210309917857153,0.3125,0.634920634920635
"R10-P1","noRouteCompare",1.5,0.75,1,109,18,1,0.100129324777781,0.1568,0.362962962962963
"R10-P1","noRouteCompare",1.5,0.75,1,109,19,1,0.420619835714305,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,109,20,1,0,0.204081632653061,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,109,21,1,0.075684254368591,0.116343490304709,0.4375
"R10-P1","noRouteCompare",1.5,0.75,1,109,22,1,0.111111111111111,0.126984126984127,0.285714285714286
"R10-P1","noRouteCompare",1.5,0.75,1,109,23,1,0,0.37037037037037,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,109,24,1,0.431973626062353,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,109,25,1,0,0.231404958677686,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,109,26,1,0,0.138888888888889,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,109,27,1,0.358991854764551,0.209876543209877,0.523076923076923
"R10-P1","noRouteCompare",1.5,0.75,1,109,28,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,109,29,1,0.374075230743467,0.190082644628099,0.541176470588235
"R10-P1","noRouteCompare",1.5,0.75,1,109,30,1,0.2,0.208333333333333,0.428571428571428
"R10-P1","noRouteCompare",1.5,0.75,1,110,1,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,110,2,1,0,0.246913580246914,0.714285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,110,3,1,0,0.37037037037037,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,110,4,1,0.210309917857152,0.236686390532544,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,110,5,1,0,0.148760330578512,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,110,6,1,0.0455816014416184,0.128,0.307692307692308
"R10-P1","noRouteCompare",1.5,0.75,1,110,7,1,0.42295433784462,0.244897959183673,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,110,8,1,1,0.444444444444445,1
"R10-P1","noRouteCompare",1.5,0.75,1,110,9,1,0.146954653486742,0.196597353497164,0.577777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,110,10,1,0.0591841756374117,0.166666666666667,0.415384615384615
"R10-P1","noRouteCompare",1.5,0.75,1,110,11,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,110,12,1,0.075684254368591,0.116343490304709,0.4375
"R10-P1","noRouteCompare",1.5,0.75,1,110,13,1,0,0.138504155124654,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,110,14,1,0.195805883723431,0.154006243496358,0.336363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,110,15,1,0.386852807234541,0.232686980609418,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,110,16,1,0,0.0535714285714286,0.15
"R10-P1","noRouteCompare",1.5,0.75,1,110,17,1,0.107841071737638,0.170132325141777,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,110,18,1,0.441244039972177,0.285714285714286,0.642857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,110,19,1,0,0.103806228373702,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,110,20,1,0.163289249594695,0.183142559833507,0.366666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,110,21,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,110,22,1,0.17376534287144,0.271604938271605,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,110,23,1,0.115974888551808,0.0952380952380952,0.233333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,110,24,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,110,25,1,0,0.133333333333333,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,110,26,1,0.119368154500694,0.149584487534626,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,110,27,1,0.270016160129217,0.147448015122873,0.382352941176471
"R10-P1","noRouteCompare",1.5,0.75,1,110,28,1,0.228443826320529,0.260355029585799,0.55
"R10-P1","noRouteCompare",1.5,0.75,1,110,29,1,1,0.42,1
"R10-P1","noRouteCompare",1.5,0.75,1,110,30,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,111,1,1,0,0.284023668639053,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,111,2,1,0,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,111,3,1,0,0.2,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,111,4,1,0,0.0833333333333333,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,111,5,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,111,6,1,0.275170988668588,0.225,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,111,7,1,0.0486188979919255,0.123456790123457,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,111,8,1,0.0862246947178842,0.293333333333333,0.589285714285714
"R10-P1","noRouteCompare",1.5,0.75,1,111,9,1,0,0.333333333333333,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,111,10,1,0.266319563348789,0.319526627218935,0.675
"R10-P1","noRouteCompare",1.5,0.75,1,111,11,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,111,12,1,0,0.264462809917355,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,111,13,1,0,0.0309155766944114,0.0619047619047619
"R10-P1","noRouteCompare",1.5,0.75,1,111,14,1,0.168345063548591,0.166666666666667,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,111,15,1,0.0755328198945168,0.13,0.722222222222222
"R10-P1","noRouteCompare",1.5,0.75,1,111,16,1,0.159748885518089,0.149659863945578,0.366666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,111,17,1,0,0.21875,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,111,18,1,0.4,0.311111111111111,0.7
"R10-P1","noRouteCompare",1.5,0.75,1,111,19,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,111,20,1,0.0835070545035818,0.187871581450654,0.379807692307692
"R10-P1","noRouteCompare",1.5,0.75,1,111,21,1,0.0529201095237966,0.136054421768707,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,111,22,1,0.140206611904769,0.222222222222222,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,111,23,1,0.170453205793682,0.216735253772291,0.448863636363636
"R10-P1","noRouteCompare",1.5,0.75,1,111,24,1,0.165291093933282,0.177777777777778,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,111,25,1,0,0.266666666666667,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,111,26,1,0,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,111,27,1,0.612309959638335,0.308641975308642,0.769230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,111,28,1,0.187092338994809,0.148760330578512,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,111,29,1,0.156802637393764,0.1875,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,111,30,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,1,1,0,0.296296296296296,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,2,1,0.333333333333333,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,112,3,1,0.266319563348789,0.331360946745562,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,4,1,0,0.284023668639053,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,112,5,1,0,0.395061728395062,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,112,6,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,7,1,0.231793749845466,0.18140589569161,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,112,8,1,0,0.4,0.833333333333334
"R10-P1","noRouteCompare",1.5,0.75,1,112,9,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,112,10,1,0.13700877106064,0.2,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,112,11,1,0.271096611167892,0.234567901234568,0.475
"R10-P1","noRouteCompare",1.5,0.75,1,112,12,1,0.289690082142848,0.248888888888889,0.636363636363636
"R10-P1","noRouteCompare",1.5,0.75,1,112,13,1,0,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,14,1,0,0.148148148148148,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,112,15,1,0.281096565618862,0.201183431952663,0.472222222222222
"R10-P1","noRouteCompare",1.5,0.75,1,112,16,1,0.666666666666666,0.4,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,112,17,1,0.133954431273833,0.163194444444444,0.394957983193277
"R10-P1","noRouteCompare",1.5,0.75,1,112,18,1,0.219002130402277,0.1859410430839,0.394230769230769
"R10-P1","noRouteCompare",1.5,0.75,1,112,19,1,0.305562052266303,0.236686390532544,0.555555555555555
"R10-P1","noRouteCompare",1.5,0.75,1,112,20,1,0.52129602861432,0.36734693877551,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,112,21,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,112,22,1,0,0.330578512396694,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,112,23,1,0.17376534287144,0.221606648199446,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,112,24,1,2.303,0.5,1
"R10-P1","noRouteCompare",1.5,0.75,1,112,25,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,112,26,1,0.0957189347244252,0.133333333333333,0.3
"R10-P1","noRouteCompare",1.5,0.75,1,112,27,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,112,28,1,0.444444444444444,0.277777777777778,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,112,29,1,0.41311732856428,0.277777777777778,0.692307692307692
"R10-P1","noRouteCompare",1.5,0.75,1,112,30,1,0.32225847208027,0.23,0.547619047619048
"R10-P1","noRouteCompare",1.5,0.75,1,113,1,1,0.154343931064901,0.109393579072533,0.242105263157895
"R10-P1","noRouteCompare",1.5,0.75,1,113,2,1,0,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,113,3,1,0.5,0.326530612244898,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,113,4,1,0,0.28125,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,113,5,1,0,0.236686390532544,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,113,6,1,0.296081910965865,0.277777777777778,0.584415584415585
"R10-P1","noRouteCompare",1.5,0.75,1,113,7,1,0.63700877106064,0.236686390532544,0.909090909090909
"R10-P1","noRouteCompare",1.5,0.75,1,113,8,1,1,0.375,1
"R10-P1","noRouteCompare",1.5,0.75,1,113,9,1,0.5,0.3125,0.833333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,113,10,1,0,0.1171875,0.272727272727273
"R10-P1","noRouteCompare",1.5,0.75,1,113,11,1,0.115962149484691,0.193905817174515,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,113,12,1,1,0.495867768595041,1
"R10-P1","noRouteCompare",1.5,0.75,1,113,13,1,0.587818613946968,0.267573696145125,0.7375
"R10-P1","noRouteCompare",1.5,0.75,1,113,14,1,0,0.133333333333333,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,113,15,1,0,0.2,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,113,16,1,0.333333333333334,0.32,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,113,17,1,0.0913391807070944,0.186851211072664,0.642857142857143
"R10-P1","noRouteCompare",1.5,0.75,1,113,18,1,0.16937870681695,0.158730158730159,0.357142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,113,19,1,0,0.1875,0.4
"R10-P1","noRouteCompare",1.5,0.75,1,113,20,1,0.115962149484691,0.2,0.533333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,113,21,1,0.538276616478813,0.36,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,113,22,1,0.27846372721164,0.194444444444444,0.589473684210526
"R10-P1","noRouteCompare",1.5,0.75,1,113,23,1,0.173765342871441,0.1953125,0.454545454545455
"R10-P1","noRouteCompare",1.5,0.75,1,113,24,1,0,0.4,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,113,25,1,0.0661606912745138,0.158730158730159,0.514705882352941
"R10-P1","noRouteCompare",1.5,0.75,1,113,26,1,0.333333333333333,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,113,27,1,0.215791443746611,0.207939508506616,0.53921568627451
"R10-P1","noRouteCompare",1.5,0.75,1,113,28,1,0.543112347358942,0.357142857142857,0.777777777777778
"R10-P1","noRouteCompare",1.5,0.75,1,113,29,1,0,0.141975308641975,0.298701298701299
"R10-P1","noRouteCompare",1.5,0.75,1,113,30,1,0.138024081792879,0.179930795847751,0.393939393939394
"R10-P1","noRouteCompare",1.5,0.75,1,114,1,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,114,2,1,0,0.1875,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,114,3,1,0,0.208333333333333,0.555555555555556
"R10-P1","noRouteCompare",1.5,0.75,1,114,4,1,0.228443826320529,0.311111111111111,0.625
"R10-P1","noRouteCompare",1.5,0.75,1,114,5,1,0,0.222222222222222,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,114,6,1,0.18596196376742,0.224489795918367,0.458333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,114,7,1,0.260952617102659,0.1984,0.492063492063492
"R10-P1","noRouteCompare",1.5,0.75,1,114,8,1,0.0220824746476952,0.0841836734693877,0.192982456140351
"R10-P1","noRouteCompare",1.5,0.75,1,114,9,1,0.0797656102250142,0.181818181818182,0.458333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,114,10,1,0.203918089034134,0.185185185185185,0.416666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,114,11,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,114,12,1,0.333333333333333,0.213333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,114,13,1,0.499999999999999,0.28,0.875
"R10-P1","noRouteCompare",1.5,0.75,1,114,14,1,0,0.201183431952663,0.425
"R10-P1","noRouteCompare",1.5,0.75,1,114,15,1,0,0.24,0.75
"R10-P1","noRouteCompare",1.5,0.75,1,114,16,1,0.53319434727862,0.318181818181818,0.733333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,114,17,1,1.792,0.444444444444444,1
"R10-P1","noRouteCompare",1.5,0.75,1,114,18,1,1.946,0.408163265306122,1
"R10-P1","noRouteCompare",1.5,0.75,1,114,19,1,0,0.0793950850661626,0.166666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,114,20,1,0,0.16,0.571428571428571
"R10-P1","noRouteCompare",1.5,0.75,1,114,21,1,0.224619919276669,0.221606648199446,0.571428571428572
"R10-P1","noRouteCompare",1.5,0.75,1,114,22,1,0.25,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,114,23,1,0,0.25,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,114,24,1,1,0.489795918367347,1
"R10-P1","noRouteCompare",1.5,0.75,1,114,25,1,0.289088533935661,0.156804733727811,0.398496240601504
"R10-P1","noRouteCompare",1.5,0.75,1,114,26,1,0.210309917857152,0.21875,0.583333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,114,27,1,0.210309917857152,0.189349112426036,0.444444444444444
"R10-P1","noRouteCompare",1.5,0.75,1,114,28,1,0.203918089034135,0.232686980609418,0.538461538461538
"R10-P1","noRouteCompare",1.5,0.75,1,114,29,1,0.266319563348789,0.291666666666667,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,114,30,1,0.26033262319924,0.2117202268431,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,115,1,1,0.5,0.296296296296296,0.857142857142857
"R10-P1","noRouteCompare",1.5,0.75,1,115,2,1,0.163070121084996,0.15625,0.363636363636364
"R10-P1","noRouteCompare",1.5,0.75,1,115,3,1,0.163070121084996,0.207612456747405,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,115,4,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,115,5,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,115,6,1,0.477472618002777,0.32,0.666666666666666
"R10-P1","noRouteCompare",1.5,0.75,1,115,7,1,0,0.125,0.25
"R10-P1","noRouteCompare",1.5,0.75,1,115,8,1,0.235023840111292,0.25,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,115,9,1,0.0511618609123778,0.215,0.434343434343434
"R10-P1","noRouteCompare",1.5,0.75,1,115,10,1,0.210309917857152,0.166666666666667,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,115,11,1,0.0755060951662728,0.145833333333333,0.388888888888889
"R10-P1","noRouteCompare",1.5,0.75,1,115,12,1,2.079,0.46875,1
"R10-P1","noRouteCompare",1.5,0.75,1,115,13,1,0,0.183673469387755,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,115,14,1,0,0.16,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,115,15,1,0.179898281940644,0.210743801652893,0.435897435897436
"R10-P1","noRouteCompare",1.5,0.75,1,115,16,1,0,0.166666666666667,0.375
"R10-P1","noRouteCompare",1.5,0.75,1,115,17,1,0.0495166895141374,0.113421550094518,0.352941176470588
"R10-P1","noRouteCompare",1.5,0.75,1,115,18,1,0.173765342871441,0.21875,0.466666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,115,19,1,0,0.375,0.8
"R10-P1","noRouteCompare",1.5,0.75,1,115,20,1,0.133159781674394,0.232686980609418,0.477272727272727
"R10-P1","noRouteCompare",1.5,0.75,1,115,21,1,0.305971953326815,0.241965973534972,0.484848484848485
"R10-P1","noRouteCompare",1.5,0.75,1,115,22,1,0.246046830952362,0.18595041322314,0.529411764705882
"R10-P1","noRouteCompare",1.5,0.75,1,115,23,1,0,0.145124716553288,0.470588235294118
"R10-P1","noRouteCompare",1.5,0.75,1,115,24,1,0,0.296296296296296,0.6
"R10-P1","noRouteCompare",1.5,0.75,1,115,25,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,115,26,1,0,0.333333333333333,0.666666666666667
"R10-P1","noRouteCompare",1.5,0.75,1,115,27,1,0.0447878116876158,0.1312,0.359649122807018
"R10-P1","noRouteCompare",1.5,0.75,1,115,28,1,0.108316582712135,0.206611570247934,0.462962962962963
"R10-P1","noRouteCompare",1.5,0.75,1,115,29,1,0,0.09,0.181818181818182
"R10-P1","noRouteCompare",1.5,0.75,1,115,30,1,0,0.208333333333333,0.428571428571429
"R10-P1","noRouteCompare",1.5,0.75,1,116,1,1,0,0.247933884297521,0.5
"R10-P1","noRouteCompare",1.5,0.75,1,116,2,1,0,0.166666666666667,0.333333333333333
"R10-P1","noRouteCompare",1.5,0.75,1,116,3,1,0,0.272189349112426,0.547619047619048
