"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","Q1","Q2","groupQuality"
"R10-P1","noRouteCompare",1.5,0.75,1,102,4,1,0.00828697,0.00468751,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,102,5,1,0.01634934,0.00494674,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,102,6,1,0.01432052,0.00485834,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,7,1,0.02453443,0.00120961,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,102,8,1,0.01272526,0.00355341,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,102,9,1,0.00298297,0.01472777,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,102,10,1,0.01246624,0.00659471,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,11,1,0.00607257,0.01820946,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,102,12,1,0.00516445,0.00528368,0.207152091687173
"R10-P1","noRouteCompare",1.5,0.75,1,102,13,1,0.00874231,0.0142019,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,102,14,1,0.00515629,0.01341151,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,15,1,0.01005033,0.00723484,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,102,16,1,0.0111308,0.01223284,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,102,17,1,0.00488639,0.01912667,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,102,18,1,0.01357693,0.01105785,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,102,19,1,0.01361159,0.00275611,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,102,20,1,0.0154571,0.00372482,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,21,1,0.01528247,0.0040529,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,22,1,0.02227267,0.00499036,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,102,23,1,0.00470367,0.01717554,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,102,24,1,0.01077019,0.01185265,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,102,25,1,0.00829098,0.00707674,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,102,26,1,0.01679258,0.00176919,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,102,27,1,0.01011234,0.00474371,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,102,28,1,0.00797324,0.01162274,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,102,29,1,0.02126957,0.00789606,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,102,30,1,0.01192772,0.01167576,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,103,1,1,0.01077319,0.00999719,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,103,2,1,0.0107273,0.01125123,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,103,3,1,0.01466606,0.00769868,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,103,4,1,0.02403388,0.01040009,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,103,5,1,0.00797074,0.00691963,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,103,6,1,0.01398461,0.01281117,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,103,7,1,0.01611105,0.01258738,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,103,8,1,0.00595171,0.01873258,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,103,9,1,0.01550643,0.00154545,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,103,10,1,0.01514522,0.00088773,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,103,11,1,0.01070228,0.00466631,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,103,12,1,0.0148153,0.00545352,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,103,13,1,0.00729771,0.01616928,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,103,14,1,0.02189696,0.00753212,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,103,15,1,0.02188268,0.00187226,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,103,16,1,0.01645974,0.00365404,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,103,17,1,0.00890894,0.00971633,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,103,18,1,0.01707183,0.00714334,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,103,19,1,0.00481613,0.01297598,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,103,20,1,0.01147357,0.00713633,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,103,21,1,0.01192345,0.01680521,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,103,22,1,0.02162951,0.01229092,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,103,23,1,0.01266198,0.00580601,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,103,24,1,0.00735094,0.01223591,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,103,25,1,0.01360906,0.00498106,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,103,26,1,0.01356387,0.01202513,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,103,27,1,0.0172049,0.01671573,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,103,28,1,0.02667474,0.00682838,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,103,29,1,0.01313179,0.00499424,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,103,30,1,0.0172049,0.01010128,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,104,1,1,0.0120783,0.0084455,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,104,2,1,0.01803385,0.00843556,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,104,3,1,0.01220132,0.00728025,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,104,4,1,0.00747921,0.0107713,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,104,5,1,0.01616928,0.01002979,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,104,6,1,0.00853945,0.00266758,0.22786730085589
"R10-P1","noRouteCompare",1.5,0.75,1,104,7,1,0.00577382,0.00926939,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,104,8,1,0.01077019,0.01139713,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,104,9,1,0.01478156,0.00928128,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,104,10,1,0.00598515,0.00824877,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,104,11,1,0.00977245,0.00921711,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,104,12,1,0.01271996,0.01070827,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,104,13,1,0.01996399,0.00425993,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,104,14,1,0.01986316,0.00728535,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,104,15,1,0.00567545,0.00962454,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,104,16,1,0.01544642,0.01899237,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,104,17,1,0.02239747,0.0028627,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,104,18,1,0.00397157,0.01804858,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,104,19,1,0.00456449,0.01417936,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,104,20,1,0.00960361,0.01129909,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,104,21,1,0.01107972,0.01815193,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,104,22,1,0.02171975,0.018303,0.828608366748692
"R10-P1","noRouteCompare",1.5,0.75,1,104,23,1,0.01490112,0.00607257,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,104,24,1,0.00949017,0.00727062,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,104,25,1,0.01726896,0.00130692,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,104,26,1,0.01277696,0.00165645,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,104,27,1,0.01265519,0.01440737,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,104,28,1,0.0216328,0.00435545,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,104,29,1,0.0117228,0.00363816,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,104,30,1,0.02435316,0.00489454,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,105,1,1,0.01557018,0.0081556,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,105,2,1,0.01566296,0.00449886,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,105,3,1,0.00472591,0.00873629,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,105,4,1,0.00496643,0.01022034,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,105,5,1,0.01836019,0.00279156,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,105,6,1,0.00616544,0.01746009,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,105,7,1,0.01126681,0.00812479,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,105,8,1,0.00770305,0.01590071,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,105,9,1,0.01244269,0.00941387,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,105,10,1,0.01320178,0.00590282,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,105,11,1,0.01145211,0.00161611,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,105,12,1,0.01468804,0.00861629,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,105,13,1,0.00646444,0.01199773,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,105,14,1,0.01385766,0.00841049,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,105,15,1,0.0172049,0.01428524,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,105,16,1,0.01215588,0.01932246,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,105,17,1,0.00202178,0.01923027,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,105,18,1,0.00542204,0.00748905,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,105,19,1,0.00579673,0.01125255,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,105,20,1,0.00637089,0.01282143,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,105,21,1,0.01117446,0.00760756,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,105,22,1,0.00391381,0.02140727,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,105,23,1,0.02065568,0.00112472,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,105,24,1,0.01401268,0.01934151,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,105,25,1,0.02490958,0.00621882,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,105,26,1,0.01334624,0.00799985,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,105,27,1,0.0215519,0.01085424,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,105,28,1,0.01839026,0.00404436,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,105,29,1,0.01193079,0.00695922,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,105,30,1,0.01054219,0.00576414,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,106,1,1,0.00614686,0.01409918,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,106,2,1,0.00643256,0.0153895,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,106,3,1,0.00923139,0.00729195,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,106,4,1,0.01004721,0.00501048,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,106,5,1,0.01701345,0.00652006,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,106,6,1,0.01729454,0.00707674,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,106,7,1,0.01099357,0.00129537,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,106,8,1,0.02854488,0.00483092,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,106,9,1,0.01393307,0.00491455,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,106,10,1,0.01627959,0.00411181,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,106,11,1,0.00720856,0.01822532,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,106,12,1,0.01309675,0.00657374,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,106,13,1,0.01267215,0.00660395,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,106,14,1,0.01565476,0.00486697,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,106,15,1,0.01640181,0.00089745,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,106,16,1,0.00943643,0.01339583,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,106,17,1,0.01440397,0.01058204,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,106,18,1,0.02146123,0.00827643,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,106,19,1,0.01941835,0.01373705,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,106,20,1,0.01425727,0.00454487,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,106,21,1,0.00333448,0.02564474,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,106,22,1,0.01496104,0.00479649,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,106,23,1,0.00836847,0.02237756,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,106,24,1,0.00597375,0.02186177,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,106,25,1,0.01340286,0.0062368,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,106,26,1,0.0118198,0.01101394,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,106,27,1,0.00975443,0.00512916,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,106,28,1,0.01841499,0.01209176,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,106,29,1,0.01819087,0.00562453,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,106,30,1,0.01494076,0.00470089,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,107,1,1,0.01320244,0.00898145,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,107,2,1,0.00927324,0.01914712,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,107,3,1,0.00153055,0.0120136,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,107,4,1,0.0099322,0.01302098,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,107,5,1,0.00875569,0.01578478,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,107,6,1,0.01037853,0.01652864,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,107,7,1,0.00606589,0.00951985,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,107,8,1,0.01956713,0.0027883,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,107,9,1,0.00618666,0.01433114,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,107,10,1,0.00182213,0.01774231,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,107,11,1,0.01743199,0.00756261,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,107,12,1,0.01643774,0.00164007,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,107,13,1,0.0174987,0.00478842,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,107,14,1,0.02610403,0.00675848,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,107,15,1,0.02284636,0.0050247,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,107,16,1,0.01265245,0.00866313,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,107,17,1,0.01055471,0.00511809,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,107,18,1,0.01004721,0.01524342,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,107,19,1,0.01479448,0.01648746,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,107,20,1,0.02561257,0.00483846,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,107,21,1,0.01824343,0.00495296,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,107,22,1,0.00491385,0.0132379,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,107,23,1,0.00691136,0.00885486,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,107,24,1,0.02325801,0.00448384,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,107,25,1,0.00615415,0.01377618,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,107,26,1,0.01562275,0.00493206,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,107,27,1,0.01243332,0.00969684,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,107,28,1,0.01276942,0.00118934,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,107,29,1,0.01882235,0.0061222,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,107,30,1,0.02159741,0.00475143,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,108,1,1,0.00802526,0.00835047,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,108,2,1,0.01287178,0.01282143,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,108,3,1,0.0060227,0.01112179,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,108,4,1,0.00551232,0.01155586,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,108,5,1,0.00466677,0.01645641,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,108,6,1,0.013271,0.00145409,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,108,7,1,0.01577083,0.0029184,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,8,1,0.01081019,0.01842726,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,108,9,1,0.01397359,0.00655688,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,108,10,1,0.01942438,0.00655178,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,108,11,1,0.00576414,0.01713301,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,108,12,1,0.01418346,0.00454336,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,13,1,0.00792834,0.01583644,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,108,14,1,0.01171346,0.00761467,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,15,1,0.02564474,0.00187801,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,108,16,1,0.01466396,0.00565668,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,108,17,1,0.00676783,0.01320971,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,108,18,1,0.0027005,0.01881545,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,108,19,1,0.0040844,0.00414962,0.165721673349738
"R10-P1","noRouteCompare",1.5,0.75,1,108,20,1,0.0204957,0.00657149,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,108,21,1,0.01004721,0.00880142,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,22,1,0.01004721,0.01459988,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,108,23,1,0.01742009,0.00593604,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,108,24,1,0.01790013,0.00805418,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,108,25,1,0.01004721,0.0088351,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,26,1,0.00380596,0.0099842,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,108,27,1,0.00598388,0.01583472,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,108,28,1,0.00119607,0.017479,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,108,29,1,0.01346054,0.00454218,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,108,30,1,0.01869378,0.00386711,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,109,1,1,0.00481513,0.01480188,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,109,2,1,0.01409255,0.00687224,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,109,3,1,0.00920407,0.00608903,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,109,4,1,0.01636323,0.00964221,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,109,5,1,0.01833164,0.00250617,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,109,6,1,0.01875171,0.01512206,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,109,7,1,0.00421183,0.01689882,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,109,8,1,0.01004721,0.01131687,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,109,9,1,0.00888162,0.00522766,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,109,10,1,0.02152452,0.00917639,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,109,11,1,0.00575655,0.01820583,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,109,12,1,0.01004721,0.01405003,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,109,13,1,0.01664491,0.01292748,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,109,14,1,0.0161335,0.00963451,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,109,15,1,0.00630291,0.01050512,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,109,16,1,0.01055569,0.01403014,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,109,17,1,0.01436879,0.01270443,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,109,18,1,0.00895384,0.01262755,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,109,19,1,0.0056753,0.01000296,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,109,20,1,0.01564518,0.00967668,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,109,21,1,0.00788637,0.01476066,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,109,22,1,0.01967769,0.00269923,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,109,23,1,0.02325801,0.01000828,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,109,24,1,0.00942662,0.01643542,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,109,25,1,0.0089871,0.01284318,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,109,26,1,0.0095715,0.00829098,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,109,27,1,0.01052073,0.00272361,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,109,28,1,0.01738279,0.00829098,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,109,29,1,0.00279395,0.02034819,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,109,30,1,0.02404609,0.00234662,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,110,1,1,0.01721787,0.00514135,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,110,2,1,0.01677755,0.00635074,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,110,3,1,0.01788632,0.00623888,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,110,4,1,0.01539733,0.00176692,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,110,5,1,0.00462424,0.00950832,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,110,6,1,0.00405356,0.01240049,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,110,7,1,0.01262005,0.00697711,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,110,8,1,0.00792093,0.01568628,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,110,9,1,0.01582578,0.00507331,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,110,10,1,0.0213574,0.00393442,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,110,11,1,0.00695933,0.00829098,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,110,12,1,0.00907488,0.00764662,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,110,13,1,0.0061155,0.02275083,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,110,14,1,0.01037357,0.00499261,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,110,15,1,0.00389422,0.01057203,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,110,16,1,0.00500693,0.01187871,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,110,17,1,0.0249044,0.00482871,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,110,18,1,0.02346722,0.00469186,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,110,19,1,0.00771752,0.00716901,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,110,20,1,0.00685183,0.00483335,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,110,21,1,0.01131226,0.01242113,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,110,22,1,0.01363691,0.01186282,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,110,23,1,0.00141947,0.01711665,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,110,24,1,0.00118364,0.00598515,0.145006464181021
"R10-P1","noRouteCompare",1.5,0.75,1,110,25,1,0.0092854,0.00829618,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,110,26,1,0.00825654,0.0103785,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,110,27,1,0.01912463,0.00263,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,110,28,1,0.00726011,0.01456053,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,110,29,1,0.00470456,0.01364826,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,110,30,1,0.00576414,0.02275083,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,111,1,1,0.01585902,0.01426713,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,111,2,1,0.01192772,0.01044567,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,111,3,1,0.01586649,0.00111573,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,111,4,1,0.01137633,0.00667214,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,111,5,1,0.00720936,0.01499954,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,111,6,1,0.01643293,0.00452645,0.435019392543063
