"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
2;76;7;1;0;6
2;76;8;0;4;0
2;76;9;0;0;4
2;76;10;0;0;0
2;76;11;0;4;1
2;76;12;0;0;11
2;76;13;0;0;1
2;76;14;4;3;11
2;76;15;0;5;5
2;76;16;1;6;1
2;76;17;0;11;0
2;76;18;0;0;10
2;76;19;0;0;13
2;76;20;0;4;0
2;76;21;3;9;9
2;76;22;0;4;55
2;76;23;2;6;9
2;76;24;0;0;0
2;76;25;0;1;0
2;76;26;1;0;17
2;76;27;2;5;12
2;76;28;4;5;3
2;76;29;0;1;3
2;76;30;0;3;3
2;76;31;1;0;0
2;76;32;0;2;27
2;76;33;0;1;0
2;76;34;2;0;10
2;76;35;1;0;5
2;76;36;0;0;12
2;76;37;0;0;8
2;76;38;1;0;8
2;76;39;0;0;0
2;76;40;0;6;26
2;76;41;0;0;7
2;76;42;0;0;6
2;76;43;0;5;0
2;76;44;0;2;18
2;76;45;1;10;8
2;76;46;0;0;29
2;76;47;0;2;0
2;76;48;1;12;5
2;76;49;0;0;12
2;76;50;1;5;2
2;77;1;0;1;1
2;77;2;0;0;1
2;77;3;0;2;2
2;77;4;0;2;1
2;77;5;0;2;0
2;77;6;2;0;0
2;77;7;0;0;1
2;77;8;0;2;6
2;77;9;2;3;1
2;77;10;1;0;3
2;77;11;1;2;0
2;77;12;1;2;0
2;77;13;0;4;0
2;77;14;0;5;1
2;77;15;2;0;0
2;77;16;0;0;1
2;77;17;0;3;11
2;77;18;0;1;23
2;77;19;1;1;1
2;77;20;1;0;3
2;77;21;2;4;1
2;77;22;0;15;0
2;77;23;0;7;0
2;77;24;0;2;6
2;77;25;1;4;0
2;77;26;0;10;3
2;77;27;0;7;18
2;77;28;0;7;4
2;77;29;2;6;4
2;77;30;0;3;0
2;77;31;1;8;0
2;77;32;0;2;0
2;77;33;1;4;0
2;77;34;0;0;8
2;77;35;1;2;3
2;77;36;0;2;0
2;77;37;2;5;7
2;77;38;0;2;0
2;77;39;0;1;0
2;77;40;0;0;3
2;77;41;1;1;16
2;77;42;0;1;2
2;77;43;1;4;0
2;77;44;3;0;3
2;77;45;0;3;4
2;77;46;1;8;0
2;77;47;1;0;21
2;77;48;1;3;5
2;77;49;1;2;8
2;77;50;1;13;4
2;78;1;1;0;0
2;78;2;2;1;0
2;78;3;0;0;2
2;78;4;1;0;0
2;78;5;4;1;0
2;78;6;3;0;1
2;78;7;1;3;0
2;78;8;2;0;0
2;78;9;0;2;0
2;78;10;1;0;0
2;78;11;0;1;1
2;78;12;0;0;7
2;78;13;3;0;0
2;78;14;0;1;1
2;78;15;0;1;14
2;78;16;1;0;5
2;78;17;1;3;0
2;78;18;1;8;6
2;78;19;1;12;3
2;78;20;0;2;2
2;78;21;0;0;2
2;78;22;4;3;8
2;78;23;2;2;0
2;78;24;5;5;3
2;78;25;2;8;0
2;78;26;2;3;6
2;78;27;2;4;0
2;78;28;3;2;2
2;78;29;4;9;14
2;78;30;2;3;1
2;78;31;2;0;20
2;78;32;4;1;5
2;78;33;2;17;2
2;78;34;2;4;1
2;78;35;3;0;9
2;78;36;7;14;7
2;78;37;2;18;0
2;78;38;2;3;7
2;78;39;8;16;15
2;78;40;2;0;3
2;78;41;2;0;8
2;78;42;2;9;2
2;78;43;2;24;0
2;78;44;2;0;17
2;78;45;4;5;22
2;78;46;2;0;6
2;78;47;2;0;5
2;78;48;4;1;15
2;78;49;2;17;8
2;78;50;2;0;20
2;79;1;1;0;2
2;79;2;1;2;2
2;79;3;1;10;2
2;79;4;2;0;0
2;79;5;0;2;1
2;79;6;1;2;1
2;79;7;4;2;0
2;79;8;0;2;4
2;79;9;0;1;12
2;79;10;1;0;3
2;79;11;1;0;0
2;79;12;2;1;0
2;79;13;1;1;0
2;79;14;0;3;0
2;79;15;1;4;1
2;79;16;0;0;2
2;79;17;0;3;9
2;79;18;4;8;0
2;79;19;2;0;1
2;79;20;0;1;12
2;79;21;0;0;7
2;79;22;1;5;1
2;79;23;0;2;8
2;79;24;1;6;0
2;79;25;0;0;1
2;79;26;1;2;0
2;79;27;1;0;3
2;79;28;3;0;1
2;79;29;3;0;7
2;79;30;3;4;0
2;79;31;2;2;0
2;79;32;1;0;4
2;79;33;3;2;0
2;79;34;5;10;0
2;79;35;3;6;0
2;79;36;3;0;0
2;79;37;4;22;0
2;79;38;3;0;3
2;79;39;5;7;12
2;79;40;1;0;3
2;79;41;2;6;1
2;79;42;3;0;0
2;79;43;3;5;0
2;79;44;3;0;0
2;79;45;3;0;0
2;79;46;3;2;0
2;79;47;3;0;5
2;79;48;3;0;6
2;79;49;4;2;8
2;79;50;3;0;0
2;80;1;1;0;1
2;80;2;0;3;0
2;80;3;0;4;0
2;80;4;0;1;4
2;80;5;1;7;0
2;80;6;0;4;4
2;80;7;0;2;0
2;80;8;0;1;2
2;80;9;0;1;1
2;80;10;1;3;3
2;80;11;1;4;0
2;80;12;1;2;0
2;80;13;0;7;0
2;80;14;1;2;0
2;80;15;1;0;5
2;80;16;1;5;1
2;80;17;2;1;0
2;80;18;0;2;1
2;80;19;0;16;3
2;80;20;1;1;1
2;80;21;0;10;4
2;80;22;0;6;0
2;80;23;0;0;0
2;80;24;4;5;5
2;80;25;0;2;0
2;80;26;0;3;1
2;80;27;1;1;9
2;80;28;1;1;2
2;80;29;2;2;0
2;80;30;1;3;0
2;80;31;1;7;8
2;80;32;1;0;6
2;80;33;2;3;13
2;80;34;1;1;3
2;80;35;3;0;0
2;80;36;1;3;6
2;80;37;1;3;2
2;80;38;2;1;11
2;80;39;0;3;2
2;80;40;2;0;0
2;80;41;2;12;0
2;80;42;3;8;2
2;80;43;2;14;0
2;80;44;4;12;29
2;80;45;5;2;21
2;80;46;2;7;0
2;80;47;3;0;0
2;80;48;3;1;7
2;80;49;1;13;0
2;80;50;0;7;0
2;81;1;0;6;0
2;81;2;0;0;0
2;81;3;0;1;7
2;81;4;2;0;0
2;81;5;0;1;0
2;81;6;3;1;1
2;81;7;2;8;2
2;81;8;1;7;5
2;81;9;0;0;4
2;81;10;3;3;4
2;81;11;0;0;3
2;81;12;3;4;0
2;81;13;3;0;0
2;81;14;0;0;3
2;81;15;0;0;0
2;81;16;0;0;4
2;81;17;0;0;2
2;81;18;0;5;0
2;81;19;0;0;3
2;81;20;0;8;5
2;81;21;5;0;0
2;81;22;0;0;10
2;81;23;3;12;0
2;81;24;1;3;9
2;81;25;0;7;11
2;81;26;0;14;2
2;81;27;0;3;10
2;81;28;2;6;14
2;81;29;0;4;1
2;81;30;1;2;8
2;81;31;0;5;2
2;81;32;1;14;5
2;81;33;1;3;8
2;81;34;1;2;13
2;81;35;0;0;11
2;81;36;0;0;5
2;81;37;0;3;6
2;81;38;0;3;2
2;81;39;0;0;2
2;81;40;0;0;2
2;81;41;0;0;12
2;81;42;4;25;10
2;81;43;1;2;8
2;81;44;0;7;2
2;81;45;1;3;4
2;81;46;0;0;0
2;81;47;0;0;2
2;81;48;0;0;3
2;81;49;0;15;0
2;81;50;0;0;2
2;82;1;0;0;1
2;82;2;0;0;1
2;82;3;0;0;3
2;82;4;0;1;1
2;82;5;2;0;2
2;82;6;0;0;9
2;82;7;0;4;0
2;82;8;0;1;10
2;82;9;1;4;1
2;82;10;0;2;0
2;82;11;0;3;0
2;82;12;2;1;4
2;82;13;0;0;2
2;82;14;0;1;4
2;82;15;0;3;0
2;82;16;0;3;0
2;82;17;0;1;1
2;82;18;1;1;0
2;82;19;0;0;26
2;82;20;0;1;0
2;82;21;1;4;0
2;82;22;0;1;0
2;82;23;0;14;0
2;82;24;0;0;12
2;82;25;0;16;0
2;82;26;3;10;3
2;82;27;4;9;10
2;82;28;2;3;12
2;82;29;0;2;0
2;82;30;1;5;9
2;82;31;1;0;0
2;82;32;0;4;6
2;82;33;1;3;6
2;82;34;1;5;8
2;82;35;1;4;0
2;82;36;1;3;9
2;82;37;1;0;38
2;82;38;1;0;20
2;82;39;0;1;7
2;82;40;1;0;0
2;82;41;1;1;9
2;82;42;1;3;0
2;82;43;1;5;0
2;82;44;1;2;0
2;82;45;1;6;2
2;82;46;1;2;1
2;82;47;1;1;1
2;82;48;5;16;3
2;82;49;2;4;2
2;82;50;2;3;9
2;83;1;0;2;1
2;83;2;1;0;0
2;83;3;0;1;0
2;83;4;0;5;5
2;83;5;1;1;0
2;83;6;0;11;2
2;83;7;0;6;1
2;83;8;2;0;2
2;83;9;1;3;15
2;83;10;0;1;3
2;83;11;1;1;1
2;83;12;0;0;1
2;83;13;0;2;14
2;83;14;0;0;0
2;83;15;0;15;3
2;83;16;0;0;6
2;83;17;0;0;3
2;83;18;0;12;6
2;83;19;0;0;1
2;83;20;0;3;0
2;83;21;0;0;2
2;83;22;0;0;0
2;83;23;0;3;2
2;83;24;0;0;1
2;83;25;0;0;8
2;83;26;0;5;2
2;83;27;1;0;0
2;83;28;0;0;4
2;83;29;0;0;7
2;83;30;0;9;2
2;83;31;0;0;0
2;83;32;0;0;0
2;83;33;0;10;1
2;83;34;1;0;0
2;83;35;2;3;2
2;83;36;0;0;0
2;83;37;1;5;5
2;83;38;1;10;4
2;83;39;0;13;2
2;83;40;0;3;3
2;83;41;0;7;1
2;83;42;0;5;0
2;83;43;1;0;11
2;83;44;0;0;0
2;83;45;3;6;7
2;83;46;1;6;4
2;83;47;1;0;1
2;83;48;0;0;2
2;83;49;1;2;7
2;83;50;4;21;21
2;84;1;2;0;0
2;84;2;1;7;0
2;84;3;2;0;1
2;84;4;1;2;0
2;84;5;1;7;0
2;84;6;2;0;0
2;84;7;0;3;1
2;84;8;2;6;0
2;84;9;0;16;3
2;84;10;0;7;2
2;84;11;0;12;0
2;84;12;1;0;0
2;84;13;0;8;0
2;84;14;2;4;0
2;84;15;1;6;1
2;84;16;0;29;0
2;84;17;3;6;16
2;84;18;1;9;2
2;84;19;0;0;0
2;84;20;0;0;3
2;84;21;0;13;4
2;84;22;0;9;0
2;84;23;0;7;0
2;84;24;0;1;4
2;84;25;0;2;3
2;84;26;1;5;4
2;84;27;0;0;3
2;84;28;0;5;0
2;84;29;0;22;0
2;84;30;0;5;0
2;84;31;0;0;1
2;84;32;0;34;7
2;84;33;1;5;3
2;84;34;0;1;14
2;84;35;0;11;1
2;84;36;0;0;0
2;84;37;0;0;3
2;84;38;0;0;16
2;84;39;0;16;8
2;84;40;0;5;3
2;84;41;1;7;2
2;84;42;0;5;3
2;84;43;0;8;0
2;84;44;1;9;2
2;84;45;3;5;9
2;84;46;4;3;1
2;84;47;0;7;0
2;84;48;0;1;0
2;84;49;0;5;0
2;84;50;1;5;16
2;85;1;0;0;2
2;85;2;1;2;2
2;85;3;2;1;28
2;85;4;0;5;12
2;85;5;0;1;1
2;85;6;0;2;6
2;85;7;1;4;2
2;85;8;0;3;4
2;85;9;0;0;3
2;85;10;0;0;10
2;85;11;1;10;3
2;85;12;0;3;2
2;85;13;0;6;1
2;85;14;1;6;1
2;85;15;1;12;2
2;85;16;0;0;1
2;85;17;0;0;1
2;85;18;0;11;0
2;85;19;0;8;2
2;85;20;0;37;2
2;85;21;0;0;0
2;85;22;0;15;1
2;85;23;2;19;8
2;85;24;0;2;0
2;85;25;0;3;1
2;85;26;0;15;0
2;85;27;3;5;23
2;85;28;1;27;4
2;85;29;1;2;9
2;85;30;1;21;0
2;85;31;0;18;2
2;85;32;0;2;3
2;85;33;0;0;2
2;85;34;2;76;7
2;85;35;0;78;2
2;85;36;1;5;17
2;85;37;0;9;3
2;85;38;0;78;0
2;85;39;1;76;5
2;85;40;0;58;0
2;85;41;1;33;5
2;85;42;0;27;0
2;85;43;1;2;3
2;85;44;0;78;1
2;85;45;0;77;0
2;85;46;0;34;3
2;85;47;0;9;0
2;85;48;0;0;0
2;85;49;1;20;0
2;85;50;4;74;20
2;86;1;1;1;5
2;86;2;0;9;0
2;86;3;1;7;0
2;86;4;1;2;2
2;86;5;1;0;2
2;86;6;0;3;0
2;86;7;0;2;6
2;86;8;1;0;3
2;86;9;1;3;1
2;86;10;0;0;10
2;86;11;0;2;0
2;86;12;0;3;2
2;86;13;2;16;1
2;86;14;0;0;5
2;86;15;0;1;1
2;86;16;0;25;2
2;86;17;0;6;0
2;86;18;1;1;9
2;86;19;0;0;1
2;86;20;0;12;10
2;86;21;0;0;9
2;86;22;0;0;0
2;86;23;1;11;8
2;86;24;0;3;0
2;86;25;0;6;0
2;86;26;2;15;6
2;86;27;0;32;7
2;86;28;0;7;0
2;86;29;1;3;3
2;86;30;0;5;16
2;86;31;2;3;8
2;86;32;1;20;3
2;86;33;0;0;0
2;86;34;1;0;2
2;86;35;0;0;0
2;86;36;0;3;9
2;86;37;0;0;12
2;86;38;0;6;0
2;86;39;0;12;3
2;86;40;0;1;9
2;86;41;2;4;31
2;86;42;1;8;5
2;86;43;0;18;0
2;86;44;0;10;12
2;86;45;0;6;1
2;86;46;0;1;0
2;86;47;0;5;0
2;86;48;0;5;3
2;86;49;0;6;6
2;86;50;1;13;0
2;87;1;0;5;0
2;87;2;0;1;2
2;87;3;0;0;0
2;87;4;1;4;1
2;87;5;0;1;3
2;87;6;1;2;0
2;87;7;2;4;3
2;87;8;3;0;3
2;87;9;0;4;0
2;87;10;0;3;1
2;87;11;0;1;1
2;87;12;0;0;3
2;87;13;1;1;1
2;87;14;0;1;0
2;87;15;0;1;0
2;87;16;1;6;0
2;87;17;1;1;3
2;87;18;1;3;2
2;87;19;0;7;0
2;87;20;1;5;0
2;87;21;0;3;9
2;87;22;0;1;0
2;87;23;1;1;0
2;87;24;0;3;10
2;87;25;1;1;4
2;87;26;1;0;0
2;87;27;2;7;10
2;87;28;1;1;4
2;87;29;1;4;2
2;87;30;4;4;15
2;87;31;2;6;47
2;87;32;3;0;2
2;87;33;4;2;8
2;87;34;1;7;1
2;87;35;1;2;0
2;87;36;2;2;2
2;87;37;1;3;1
2;87;38;3;2;8
2;87;39;1;1;2
2;87;40;2;7;4
2;87;41;2;7;66
2;87;42;4;7;9
2;87;43;1;1;31
2;87;44;1;1;13
2;87;45;1;1;9
2;87;46;1;1;1
2;87;47;1;1;25
2;87;48;1;2;0
2;87;49;1;1;0
2;87;50;1;1;0
2;88;1;1;4;2
2;88;2;2;0;0
2;88;3;0;2;1
2;88;4;3;1;3
2;88;5;0;5;0
2;88;6;1;0;0
2;88;7;0;0;0
2;88;8;2;3;0
2;88;9;0;0;3
2;88;10;3;0;1
2;88;11;1;5;1
2;88;12;1;1;2
2;88;13;1;1;0
2;88;14;1;7;5
2;88;15;2;2;0
2;88;16;0;0;2
2;88;17;0;2;2
2;88;18;0;7;0
2;88;19;0;5;3
2;88;20;0;0;0
2;88;21;0;1;7
2;88;22;1;1;2
2;88;23;0;5;6
2;88;24;0;3;10
2;88;25;0;7;0
2;88;26;0;7;0
2;88;27;0;3;16
2;88;28;1;3;0
2;88;29;0;1;0
2;88;30;0;4;0
2;88;31;0;10;0
2;88;32;0;4;10
2;88;33;0;0;0
2;88;34;1;2;0
2;88;35;2;12;1
2;88;36;0;3;2
2;88;37;2;10;2
2;88;38;0;8;7
2;88;39;1;2;2
2;88;40;3;2;4
2;88;41;2;7;7
2;88;42;0;0;0
2;88;43;0;5;9
2;88;44;0;2;0
2;88;45;0;25;0
2;88;46;0;7;3
2;88;47;0;1;7
2;88;48;1;0;0
2;88;49;0;0;0
2;88;50;0;4;0
2;89;1;0;5;1
2;89;2;1;10;1
2;89;3;1;2;3
2;89;4;1;0;5
2;89;5;0;6;1
2;89;6;0;2;2
2;89;7;0;4;0
2;89;8;0;3;10
2;89;9;1;2;6
2;89;10;1;2;0
2;89;11;0;1;32
2;89;12;1;2;2
2;89;13;0;12;0
2;89;14;2;0;12
2;89;15;0;0;5
2;89;16;2;8;9
2;89;17;6;7;7
2;89;18;0;6;0
2;89;19;0;6;3
2;89;20;2;0;1
2;89;21;1;3;4
2;89;22;0;3;0
2;89;23;0;3;3
2;89;24;1;11;0
2;89;25;2;4;5
2;89;26;0;1;3
2;89;27;0;8;0
2;89;28;1;2;0
2;89;29;0;7;0
2;89;30;2;12;4
2;89;31;0;2;3
2;89;32;2;2;15
2;89;33;0;0;5
2;89;34;3;6;0
2;89;35;0;6;3
2;89;36;0;0;3
2;89;37;0;1;3
2;89;38;0;5;0
2;89;39;0;3;0
2;89;40;1;0;8
2;89;41;0;0;0
2;89;42;1;2;0
2;89;43;0;13;0
2;89;44;0;1;0
2;89;45;1;2;0
2;89;46;0;2;2
2;89;47;0;4;0
2;89;48;0;3;26
2;89;49;1;9;2
2;89;50;3;0;6
2;90;1;0;1;6
2;90;2;1;1;0
2;90;3;0;0;5
2;90;4;0;2;0
2;90;5;1;1;4
2;90;6;0;2;2
2;90;7;0;2;0
2;90;8;2;0;3
2;90;9;0;4;2
2;90;10;0;3;4
2;90;11;0;2;2
2;90;12;2;1;2
2;90;13;1;0;2
2;90;14;0;0;2
2;90;15;1;2;1
2;90;16;1;1;8
2;90;17;0;3;8
2;90;18;0;1;1
2;90;19;0;1;13
2;90;20;2;2;6
2;90;21;0;1;16
2;90;22;0;7;15
2;90;23;0;2;16
2;90;24;0;2;5
2;90;25;0;3;3
2;90;26;0;7;9
2;90;27;1;1;2
2;90;28;0;1;5
2;90;29;0;1;0
2;90;30;0;8;3
2;90;31;2;7;5
2;90;32;1;2;8
2;90;33;1;4;8
2;90;34;0;5;6
2;90;35;0;2;5
2;90;36;0;1;15
2;90;37;0;0;17
2;90;38;0;0;8
2;90;39;1;0;22
2;90;40;0;2;1
2;90;41;1;1;1
2;90;42;0;1;5
2;90;43;0;3;11
2;90;44;0;0;4
2;90;45;0;0;18
2;90;46;2;6;22
2;90;47;0;0;14
2;90;48;0;4;0
2;90;49;0;2;6
2;90;50;2;3;0
2;91;1;1;5;0
2;91;2;1;0;2
2;91;3;0;0;0
2;91;4;0;1;0
2;91;5;1;1;0
2;91;6;1;0;1
2;91;7;3;3;3
2;91;8;0;1;4
2;91;9;0;1;1
2;91;10;1;0;9
2;91;11;0;0;0
2;91;12;1;3;1
2;91;13;2;0;8
2;91;14;1;1;0
2;91;15;1;0;1
2;91;16;1;1;4
2;91;17;0;0;2
2;91;18;0;7;0
2;91;19;0;4;2
2;91;20;0;3;4
2;91;21;0;1;11
2;91;22;0;7;0
2;91;23;0;0;3
2;91;24;2;5;2
2;91;25;0;10;11
2;91;26;1;5;4
2;91;27;1;0;6
2;91;28;0;2;5
2;91;29;1;6;2
2;91;30;0;2;15
2;91;31;0;1;5
2;91;32;0;3;1
2;91;33;0;4;2
2;91;34;0;1;0
2;91;35;1;0;0
2;91;36;0;8;0
2;91;37;0;5;2
2;91;38;0;1;3
2;91;39;7;10;11
2;91;40;0;0;0
2;91;41;1;2;9
2;91;42;0;8;0
2;91;43;0;5;3
2;91;44;5;5;2
2;91;45;0;0;0
2;91;46;1;2;0
2;91;47;1;10;0
2;91;48;1;5;14
2;91;49;1;2;0
2;91;50;3;11;0
2;92;1;0;1;0
2;92;2;3;48;5
2;92;3;0;1;3
2;92;4;1;6;10
2;92;5;2;1;0
2;92;6;1;0;0
2;92;7;0;8;3
2;92;8;0;2;17
2;92;9;3;4;3
2;92;10;2;0;1
2;92;11;2;2;6
2;92;12;1;10;1
2;92;13;1;7;9
2;92;14;5;2;2
2;92;15;0;1;3
2;92;16;2;0;1
2;92;17;2;4;5
2;92;18;4;3;6
2;92;19;1;0;8
2;92;20;1;3;1
2;92;21;3;0;0
2;92;22;1;2;1
2;92;23;2;0;2
2;92;24;3;3;4
2;92;25;1;7;2
2;92;26;1;18;2
2;92;27;1;0;18
2;92;28;2;0;1
2;92;29;1;3;26
2;92;30;4;1;3
2;92;31;1;0;1
2;92;32;1;7;1
2;92;33;1;11;1
2;92;34;3;2;3
2;92;35;2;0;2
2;92;36;2;0;6
2;92;37;3;24;5
2;92;38;2;0;5
2;92;39;1;4;5
2;92;40;3;9;6
2;92;41;0;0;0
2;92;42;2;2;5
2;92;43;2;0;9
2;92;44;2;32;5
2;92;45;1;3;8
2;92;46;2;3;3
2;92;47;2;0;10
2;92;48;1;21;3
2;92;49;1;1;5
2;92;50;1;1;10
2;93;1;0;1;2
2;93;2;0;1;2
2;93;3;0;0;7
2;93;4;0;0;2
2;93;5;0;1;1
2;93;6;1;2;1
2;93;7;3;3;1
2;93;8;0;9;0
2;93;9;0;5;0
2;93;10;0;1;3
2;93;11;0;10;0
2;93;12;1;4;5
2;93;13;3;0;5
2;93;14;0;1;4
2;93;15;3;0;4
2;93;16;0;2;14
2;93;17;4;6;8
2;93;18;1;1;10
2;93;19;1;2;5
2;93;20;4;7;7
2;93;21;1;12;5
2;93;22;0;2;0
2;93;23;1;1;8
2;93;24;1;1;14
2;93;25;0;5;17
2;93;26;0;8;7
2;93;27;0;1;0
2;93;28;0;1;0
2;93;29;0;0;9
2;93;30;1;5;17
2;93;31;1;2;0
2;93;32;1;0;23
2;93;33;1;4;66
2;93;34;1;2;51
2;93;35;1;0;5
2;93;36;0;3;0
2;93;37;0;0;12
2;93;38;2;10;57
2;93;39;1;3;2
2;93;40;1;3;5
2;93;41;0;1;33
2;93;42;0;2;56
2;93;43;2;5;10
2;93;44;0;14;0
2;93;45;3;7;35
2;93;46;0;0;27
2;93;47;0;0;42
2;93;48;0;2;13
2;93;49;2;8;8
2;93;50;2;8;55
2;94;1;1;0;0
2;94;2;0;1;1
2;94;3;0;3;0
2;94;4;2;0;0
2;94;5;0;1;1
2;94;6;0;1;1
2;94;7;2;3;2
2;94;8;0;5;3
2;94;9;1;5;1
2;94;10;0;0;0
2;94;11;0;2;1
2;94;12;0;2;8
2;94;13;0;0;1
2;94;14;1;1;15
2;94;15;0;1;2
2;94;16;1;2;10
2;94;17;0;3;1
2;94;18;0;0;14
2;94;19;0;2;43
2;94;20;0;0;1
2;94;21;0;0;0
2;94;22;0;7;3
2;94;23;0;0;12
2;94;24;0;0;4
2;94;25;1;0;0
2;94;26;0;3;4
2;94;27;1;2;2
2;94;28;0;0;16
2;94;29;0;3;1
2;94;30;1;0;6
2;94;31;1;0;1
2;94;32;2;2;15
2;94;33;0;15;0
2;94;34;1;0;3
2;94;35;1;6;8
2;94;36;1;0;17
2;94;37;0;0;2
2;94;38;0;17;3
2;94;39;0;8;3
2;94;40;0;6;3
2;94;41;0;0;0
2;94;42;1;0;4
2;94;43;0;4;1
2;94;44;0;6;8
2;94;45;0;11;3
2;94;46;0;0;8
2;94;47;0;7;3
2;94;48;1;0;15
2;94;49;0;4;2
2;94;50;0;0;0
2;95;1;0;1;2
2;95;2;0;0;7
2;95;3;0;0;3
2;95;4;2;0;13
2;95;5;0;1;2
2;95;6;1;11;2
2;95;7;0;0;7
2;95;8;0;2;6
2;95;9;0;1;4
2;95;10;4;6;7
2;95;11;1;26;4
2;95;12;0;0;5
2;95;13;0;3;2
2;95;14;0;2;1
2;95;15;0;1;1
2;95;16;1;7;3
2;95;17;0;11;1
2;95;18;0;7;2
2;95;19;4;4;0
2;95;20;2;1;5
2;95;21;1;2;0
2;95;22;2;22;14
2;95;23;0;7;0
2;95;24;1;1;3
2;95;25;0;4;1
2;95;26;0;10;0
2;95;27;1;0;1
2;95;28;0;6;0
2;95;29;1;0;1
2;95;30;0;0;4
2;95;31;0;0;7
2;95;32;3;13;0
2;95;33;0;1;10
2;95;34;2;38;6
2;95;35;0;0;4
2;95;36;0;3;5
2;95;37;0;7;4
2;95;38;0;8;0
2;95;39;0;1;16
2;95;40;0;0;4
2;95;41;0;8;0
2;95;42;1;6;2
2;95;43;1;0;6
2;95;44;2;1;0
2;95;45;0;3;0
2;95;46;1;3;0
2;95;47;0;0;7
2;95;48;0;14;0
2;95;49;0;1;0
2;95;50;1;7;1
2;96;1;0;4;1
2;96;2;0;0;1
2;96;3;1;1;3
2;96;4;0;4;7
2;96;5;1;2;7
2;96;6;1;3;1
2;96;7;0;2;1
2;96;8;0;1;4
2;96;9;0;5;1
2;96;10;1;1;0
2;96;11;2;4;6
2;96;12;0;0;9
2;96;13;1;0;3
2;96;14;0;7;1
2;96;15;0;4;2
2;96;16;0;11;3
2;96;17;0;24;1
2;96;18;0;1;1
2;96;19;2;1;14
2;96;20;2;6;0
2;96;21;1;28;2
2;96;22;1;3;1
2;96;23;0;4;0
2;96;24;1;3;10
2;96;25;1;6;2
2;96;26;0;3;4
2;96;27;0;1;7
2;96;28;0;2;5
2;96;29;2;3;0
2;96;30;0;12;2
2;96;31;0;22;1
2;96;32;0;4;3
2;96;33;1;3;11
2;96;34;0;1;4
2;96;35;0;24;0
2;96;36;0;1;1
2;96;37;0;9;1
2;96;38;0;36;1
2;96;39;1;3;2
2;96;40;2;8;10
2;96;41;0;18;0
2;96;42;0;5;6
2;96;43;0;1;4
2;96;44;0;2;4
2;96;45;1;2;4
2;96;46;1;8;0
2;96;47;2;13;7
2;96;48;1;7;5
2;96;49;1;5;0
2;96;50;1;2;6
2;97;1;0;0;0
2;97;2;1;0;7
2;97;3;0;1;1
2;97;4;1;1;0
2;97;5;2;5;1
2;97;6;1;8;2
2;97;7;0;6;4
2;97;8;0;4;4
2;97;9;0;1;0
2;97;10;0;1;4
2;97;11;0;2;0
2;97;12;0;1;0
2;97;13;0;2;3
2;97;14;0;1;1
2;97;15;2;6;2
2;97;16;0;8;1
2;97;17;0;3;2
2;97;18;0;5;3
2;97;19;0;2;0
2;97;20;0;31;0
2;97;21;0;1;1
2;97;22;0;11;0
2;97;23;2;14;20
2;97;24;0;9;0
2;97;25;0;2;3
2;97;26;0;11;0
2;97;27;0;11;0
2;97;28;1;11;5
2;97;29;0;0;0
2;97;30;0;2;3
2;97;31;0;2;4
2;97;32;0;8;0
2;97;33;0;11;3
2;97;34;3;9;6
2;97;35;0;0;10
2;97;36;0;2;0
2;97;37;0;6;0
2;97;38;0;3;5
2;97;39;0;0;9
2;97;40;0;5;0
2;97;41;0;1;13
2;97;42;0;6;3
2;97;43;0;12;3
2;97;44;0;18;0
2;97;45;0;6;7
2;97;46;0;6;0
2;97;47;0;3;1
2;97;48;0;0;20
2;97;49;0;0;0
2;97;50;0;2;0
2;98;1;0;0;1
2;98;2;2;4;1
2;98;3;0;2;0
2;98;4;1;2;0
2;98;5;0;6;0
2;98;6;1;1;0
2;98;7;1;0;4
2;98;8;2;0;0
2;98;9;0;0;15
2;98;10;0;12;0
2;98;11;0;0;0
2;98;12;1;0;1
2;98;13;2;0;0
2;98;14;1;1;2
2;98;15;2;3;4
2;98;16;3;3;6
2;98;17;0;3;7
2;98;18;0;5;0
2;98;19;0;0;2
2;98;20;0;4;1
2;98;21;0;13;0
2;98;22;0;3;2
2;98;23;0;1;15
2;98;24;0;14;1
2;98;25;3;2;8
2;98;26;1;0;0
2;98;27;0;2;5
2;98;28;1;1;1
2;98;29;1;4;27
2;98;30;2;5;1
2;98;31;0;0;14
2;98;32;1;1;0
2;98;33;1;3;13
2;98;34;1;1;2
2;98;35;0;3;2
2;98;36;0;4;8
2;98;37;2;3;2
2;98;38;0;27;5
2;98;39;2;0;23
2;98;40;0;15;1
2;98;41;1;3;40
2;98;42;8;8;18
2;98;43;7;35;55
2;98;44;0;0;15
2;98;45;1;4;13
2;98;46;4;5;44
2;98;47;5;22;19
2;98;48;4;7;2
2;98;49;1;0;5
2;98;50;5;17;22
2;99;1;0;1;1
2;99;2;0;1;0
2;99;3;0;3;0
2;99;4;0;1;4
2;99;5;3;2;6
2;99;6;1;1;0
2;99;7;2;11;1
2;99;8;2;0;0
2;99;9;2;17;5
2;99;10;0;1;3
2;99;11;0;3;0
2;99;12;1;1;20
2;99;13;1;5;0
2;99;14;0;3;0
2;99;15;2;2;8
2;99;16;0;4;0
2;99;17;0;3;0
2;99;18;1;0;1
2;99;19;1;7;3
