"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","H2","Q","Qnorm"
"R-P","noRouteCompare",1.5,0.75,1,88,7,1,0,0.078125,0.181818181818182
"R-P","noRouteCompare",1.5,0.75,1,88,8,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,88,9,1,0,0.28125,0.6
"R-P","noRouteCompare",1.5,0.75,1,88,10,1,0.368897909661864,0.277777777777778,0.584415584415584
"R-P","noRouteCompare",1.5,0.75,1,88,11,1,0,0.148760330578512,0.375
"R-P","noRouteCompare",1.5,0.75,1,88,12,1,0,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,88,13,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,88,14,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,88,15,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,88,16,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,88,17,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,88,18,1,0.37192392753484,0.26530612244898,0.577777777777778
"R-P","noRouteCompare",1.5,0.75,1,88,19,1,0.296081910965865,0.28099173553719,0.607142857142857
"R-P","noRouteCompare",1.5,0.75,1,88,20,1,0.579380164285695,0.25,0.9
"R-P","noRouteCompare",1.5,0.75,1,88,21,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,88,22,1,0,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,88,23,1,1.609,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,88,24,1,0.226294385530917,0.206611570247934,0.520833333333333
"R-P","noRouteCompare",1.5,0.75,1,88,25,1,0.338757413633899,0.28,0.615384615384615
"R-P","noRouteCompare",1.5,0.75,1,88,26,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,88,27,1,0.296081910965865,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,88,28,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,88,29,1,0,0.319444444444444,0.657142857142857
"R-P","noRouteCompare",1.5,0.75,1,88,30,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,89,1,1,0.309607016848512,0.225,0.6
"R-P","noRouteCompare",1.5,0.75,1,89,2,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,89,3,1,0,0.0987654320987655,0.2
"R-P","noRouteCompare",1.5,0.75,1,89,4,1,0.296081910965864,0.24,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,89,5,1,0.355245321275764,0.231404958677686,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,89,6,1,0.266319563348789,0.236686390532544,0.555555555555555
"R-P","noRouteCompare",1.5,0.75,1,89,7,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,89,8,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,89,9,1,0.425570216219665,0.214030915576694,0.782608695652174
"R-P","noRouteCompare",1.5,0.75,1,89,10,1,0.228443826320529,0.29585798816568,0.625
"R-P","noRouteCompare",1.5,0.75,1,89,11,1,0.314668521038413,0.224489795918367,0.55
"R-P","noRouteCompare",1.5,0.75,1,89,12,1,0.666666666666667,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,89,13,1,0,0.166089965397924,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,89,14,1,0.216330520636501,0.222222222222222,0.568181818181818
"R-P","noRouteCompare",1.5,0.75,1,89,15,1,0,0.32,0.666666666666666
"R-P","noRouteCompare",1.5,0.75,1,89,16,1,0.333333333333333,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,89,17,1,0,0.333333333333333,0.75
"R-P","noRouteCompare",1.5,0.75,1,89,18,1,0.579380164285695,0.264462809917355,0.888888888888889
"R-P","noRouteCompare",1.5,0.75,1,89,19,1,0.0722008915855284,0.158730158730159,0.357142857142857
"R-P","noRouteCompare",1.5,0.75,1,89,20,1,1.609,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,89,21,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,89,22,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,89,23,1,0,0.247933884297521,0.5
"R-P","noRouteCompare",1.5,0.75,1,89,24,1,0.456887652641057,0.316326530612245,0.688888888888889
"R-P","noRouteCompare",1.5,0.75,1,89,25,1,0.594360937770434,0.24,0.75
"R-P","noRouteCompare",1.5,0.75,1,89,26,1,1.946,0.489795918367347,1
"R-P","noRouteCompare",1.5,0.75,1,89,27,1,0.288506874513221,0.19500594530321,0.532467532467532
"R-P","noRouteCompare",1.5,0.75,1,89,28,1,0,0.255102040816327,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,89,29,1,0.296081910965865,0.259259259259259,0.583333333333333
"R-P","noRouteCompare",1.5,0.75,1,89,30,1,0,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,90,1,1,0.296081910965865,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,90,2,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,90,3,1,0.5,0.331360946745562,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,90,4,1,0.463228820154284,0.25,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,90,5,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,90,6,1,0.165404992411547,0.222222222222222,0.447552447552447
"R-P","noRouteCompare",1.5,0.75,1,90,7,1,0.047886431678047,0.0882352941176471,0.196153846153846
"R-P","noRouteCompare",1.5,0.75,1,90,8,1,0.347530685742881,0.302222222222222,0.607142857142857
"R-P","noRouteCompare",1.5,0.75,1,90,9,1,0.356772382175552,0.23046875,0.477732793522267
"R-P","noRouteCompare",1.5,0.75,1,90,10,1,0.156802637393765,0.214532871972318,0.46969696969697
"R-P","noRouteCompare",1.5,0.75,1,90,11,1,0,0.14404432132964,0.288888888888889
"R-P","noRouteCompare",1.5,0.75,1,90,12,1,0.500000000000001,0.4,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,90,13,1,0.113574152913759,0.185255198487713,0.4375
"R-P","noRouteCompare",1.5,0.75,1,90,14,1,0.333333333333334,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,90,15,1,0.459147917027245,0.304498269896194,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,90,16,1,0.386852807234541,0.2578125,0.589285714285714
"R-P","noRouteCompare",1.5,0.75,1,90,17,1,0,0.208333333333333,0.555555555555556
"R-P","noRouteCompare",1.5,0.75,1,90,18,1,0.37192392753484,0.26530612244898,0.577777777777778
"R-P","noRouteCompare",1.5,0.75,1,90,19,1,0.210309917857152,0.170138888888889,0.411764705882353
"R-P","noRouteCompare",1.5,0.75,1,90,20,1,0.154125590525296,0.1536,0.380952380952381
"R-P","noRouteCompare",1.5,0.75,1,90,21,1,0,0.302222222222222,0.607142857142857
"R-P","noRouteCompare",1.5,0.75,1,90,22,1,0.0591841756374115,0.18140589569161,0.5
"R-P","noRouteCompare",1.5,0.75,1,90,23,1,0,0.2,0.625
"R-P","noRouteCompare",1.5,0.75,1,90,24,1,1,0.375,1
"R-P","noRouteCompare",1.5,0.75,1,90,25,1,0,0.246913580246914,0.615384615384616
"R-P","noRouteCompare",1.5,0.75,1,90,26,1,0.420619835714305,0.355555555555556,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,90,27,1,0,0.37037037037037,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,90,28,1,0.326342326093221,0.221453287197232,0.615384615384615
"R-P","noRouteCompare",1.5,0.75,1,90,29,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,90,30,1,0.255792364397563,0.18,0.705882352941176
"R-P","noRouteCompare",1.5,0.75,1,91,1,1,0.0508179101714096,0.171745152354571,0.3875
"R-P","noRouteCompare",1.5,0.75,1,91,2,1,1.946,0.489795918367347,1
"R-P","noRouteCompare",1.5,0.75,1,91,3,1,0.276048163585759,0.214285714285714,0.7
"R-P","noRouteCompare",1.5,0.75,1,91,4,1,0,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,91,5,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,91,6,1,0,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,91,7,1,0.420619835714305,0.266666666666667,0.6
"R-P","noRouteCompare",1.5,0.75,1,91,8,1,0,0.173469387755102,0.377777777777778
"R-P","noRouteCompare",1.5,0.75,1,91,9,1,0.538276616478813,0.34,0.708333333333333
"R-P","noRouteCompare",1.5,0.75,1,91,10,1,0.166666666666667,0.21875,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,91,11,1,0,0.375,0.75
"R-P","noRouteCompare",1.5,0.75,1,91,12,1,0.666666666666666,0.347107438016529,0.875
"R-P","noRouteCompare",1.5,0.75,1,91,13,1,0.228443826320529,0.284023668639053,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,91,14,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,91,15,1,0.419937391012057,0.262975778546713,0.633333333333333
"R-P","noRouteCompare",1.5,0.75,1,91,16,1,0.2,0.255102040816326,0.555555555555555
"R-P","noRouteCompare",1.5,0.75,1,91,17,1,1.792,0.444444444444444,1
"R-P","noRouteCompare",1.5,0.75,1,91,18,1,0,0.166666666666667,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,91,19,1,0,0.104166666666667,0.222222222222222
"R-P","noRouteCompare",1.5,0.75,1,91,20,1,0.266319563348789,0.21301775147929,0.6
"R-P","noRouteCompare",1.5,0.75,1,91,21,1,0.193126721428565,0.228395061728395,0.480519480519481
"R-P","noRouteCompare",1.5,0.75,1,91,22,1,0.2,0.266666666666667,0.6
"R-P","noRouteCompare",1.5,0.75,1,91,23,1,0.172180468885217,0.163265306122449,0.4
"R-P","noRouteCompare",1.5,0.75,1,91,24,1,0.212336257020213,0.198347107438017,0.5
"R-P","noRouteCompare",1.5,0.75,1,91,25,1,0.666666666666667,0.347107438016529,0.875
"R-P","noRouteCompare",1.5,0.75,1,91,26,1,0,0.0444444444444444,0.1
"R-P","noRouteCompare",1.5,0.75,1,91,27,1,0.250000000000001,0.284023668639053,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,91,28,1,0.456887652641057,0.346938775510204,0.708333333333333
"R-P","noRouteCompare",1.5,0.75,1,91,29,1,0,0.122448979591837,0.25
"R-P","noRouteCompare",1.5,0.75,1,91,30,1,0.1967599284642,0.199546485260771,0.647058823529412
"R-P","noRouteCompare",1.5,0.75,1,92,1,1,0,0.201183431952663,0.425
"R-P","noRouteCompare",1.5,0.75,1,92,2,1,0,0.28099173553719,0.607142857142857
"R-P","noRouteCompare",1.5,0.75,1,92,3,1,0,0.244897959183673,0.5
"R-P","noRouteCompare",1.5,0.75,1,92,4,1,0.105474922346629,0.123456790123457,0.277777777777778
"R-P","noRouteCompare",1.5,0.75,1,92,5,1,0.101055532717545,0.162330905306972,0.348214285714286
"R-P","noRouteCompare",1.5,0.75,1,92,6,1,0,0.244897959183673,0.5
"R-P","noRouteCompare",1.5,0.75,1,92,7,1,0.367681266277049,0.192307692307692,0.619047619047619
"R-P","noRouteCompare",1.5,0.75,1,92,8,1,0.191784060475301,0.204158790170132,0.5625
"R-P","noRouteCompare",1.5,0.75,1,92,9,1,0,0.264462809917355,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,92,10,1,0.138345833092948,0.185255198487713,0.4375
"R-P","noRouteCompare",1.5,0.75,1,92,11,1,0,0.107638888888889,0.326315789473684
"R-P","noRouteCompare",1.5,0.75,1,92,12,1,0,0.165289256198347,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,92,13,1,0.0663886945572404,0.136054421768707,0.288461538461538
"R-P","noRouteCompare",1.5,0.75,1,92,14,1,0.5,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,92,15,1,0.0862246947178844,0.163265306122449,0.346153846153846
"R-P","noRouteCompare",1.5,0.75,1,92,16,1,0,0.125,0.266666666666667
"R-P","noRouteCompare",1.5,0.75,1,92,17,1,0.230222965217543,0.15625,0.473684210526316
"R-P","noRouteCompare",1.5,0.75,1,92,18,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,92,19,1,0.607595722439705,0.227709190672154,0.754545454545454
"R-P","noRouteCompare",1.5,0.75,1,92,20,1,0.262255624891827,0.219281663516068,0.46031746031746
"R-P","noRouteCompare",1.5,0.75,1,92,21,1,0.18596196376742,0.201183431952663,0.404761904761905
"R-P","noRouteCompare",1.5,0.75,1,92,22,1,1,0.32,1
"R-P","noRouteCompare",1.5,0.75,1,92,23,1,0,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,92,24,1,0,0.21301775147929,0.428571428571429
"R-P","noRouteCompare",1.5,0.75,1,92,25,1,0,0.173469387755102,0.377777777777778
"R-P","noRouteCompare",1.5,0.75,1,92,26,1,0,0.2,0.416666666666667
"R-P","noRouteCompare",1.5,0.75,1,92,27,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,92,28,1,2.303,0.5,1
"R-P","noRouteCompare",1.5,0.75,1,92,29,1,0,0.1875,0.4
"R-P","noRouteCompare",1.5,0.75,1,92,30,1,0.37192392753484,0.27681660899654,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,93,1,1,0.333333333333333,0.297520661157025,0.75
"R-P","noRouteCompare",1.5,0.75,1,93,2,1,0.459147917027245,0.189349112426036,0.8
"R-P","noRouteCompare",1.5,0.75,1,93,3,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,93,4,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,93,5,1,0.203918089034134,0.203125,0.433333333333333
"R-P","noRouteCompare",1.5,0.75,1,93,6,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,93,7,1,0.592163821931731,0.414201183431953,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,93,8,1,0.491564861032356,0.2688,0.736842105263158
"R-P","noRouteCompare",1.5,0.75,1,93,9,1,0.125202135318045,0.128,0.4
"R-P","noRouteCompare",1.5,0.75,1,93,10,1,0.333333333333334,0.291666666666667,0.777777777777778
"R-P","noRouteCompare",1.5,0.75,1,93,11,1,0,0.166666666666667,0.375
"R-P","noRouteCompare",1.5,0.75,1,93,12,1,0,0.198347107438017,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,93,13,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,93,14,1,0.333333333333333,0.333333333333333,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,93,15,1,1.609,0.48,1
"R-P","noRouteCompare",1.5,0.75,1,93,16,1,0,0.333333333333333,0.75
"R-P","noRouteCompare",1.5,0.75,1,93,17,1,0,0.24,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,93,18,1,0.25,0.277777777777778,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,93,19,1,0.104909280874413,0.111111111111111,0.25
"R-P","noRouteCompare",1.5,0.75,1,93,20,1,0,0.111111111111111,0.336842105263158
"R-P","noRouteCompare",1.5,0.75,1,93,21,1,0.142857142857143,0.193905817174515,0.448717948717949
"R-P","noRouteCompare",1.5,0.75,1,93,22,1,0,0.3125,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,93,23,1,0.12807607246516,0.155009451795841,0.315384615384615
"R-P","noRouteCompare",1.5,0.75,1,93,24,1,0.200000000000001,0.236686390532544,0.5
"R-P","noRouteCompare",1.5,0.75,1,93,25,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,93,26,1,0.666666666666667,0.396694214876033,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,93,27,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,93,28,1,0,0.285714285714286,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,93,29,1,0.47870397138568,0.311418685121107,0.75
"R-P","noRouteCompare",1.5,0.75,1,93,30,1,0.25,0.277777777777778,0.625
"R-P","noRouteCompare",1.5,0.75,1,94,1,1,0.292222073258095,0.275992438563327,0.553030303030303
"R-P","noRouteCompare",1.5,0.75,1,94,2,1,0.667459915148964,0.259259259259259,0.75
"R-P","noRouteCompare",1.5,0.75,1,94,3,1,0,0.284023668639053,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,94,4,1,0.500000000000001,0.36,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,94,5,1,0.37192392753484,0.3125,0.727272727272727
"R-P","noRouteCompare",1.5,0.75,1,94,6,1,1,0.375,1
"R-P","noRouteCompare",1.5,0.75,1,94,7,1,0.25,0.247933884297521,0.5
"R-P","noRouteCompare",1.5,0.75,1,94,8,1,0,0.375,0.8
"R-P","noRouteCompare",1.5,0.75,1,94,9,1,0,0.0793950850661626,0.159090909090909
"R-P","noRouteCompare",1.5,0.75,1,94,10,1,0.280639062229566,0.247933884297521,0.625
"R-P","noRouteCompare",1.5,0.75,1,94,11,1,0.17376534287144,0.216049382716049,0.538461538461538
"R-P","noRouteCompare",1.5,0.75,1,94,12,1,0,0.194444444444444,0.7
"R-P","noRouteCompare",1.5,0.75,1,94,13,1,0.313605274787529,0.24,0.482142857142857
"R-P","noRouteCompare",1.5,0.75,1,94,14,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,94,15,1,0.313605274787529,0.24,0.5
"R-P","noRouteCompare",1.5,0.75,1,94,16,1,0.123181115427336,0.180473372781065,0.36969696969697
"R-P","noRouteCompare",1.5,0.75,1,94,17,1,0,0.244897959183673,0.6
"R-P","noRouteCompare",1.5,0.75,1,94,18,1,0.372789450424941,0.227146814404432,0.585714285714286
"R-P","noRouteCompare",1.5,0.75,1,94,19,1,0,0.2,0.4
"R-P","noRouteCompare",1.5,0.75,1,94,20,1,0,0.203125,0.412698412698413
"R-P","noRouteCompare",1.5,0.75,1,94,21,1,0.5,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,94,22,1,0.420619835714305,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,94,23,1,0,0.296296296296296,0.6
"R-P","noRouteCompare",1.5,0.75,1,94,24,1,0.194843230231426,0.265625,0.566666666666667
"R-P","noRouteCompare",1.5,0.75,1,94,25,1,0.0591841756374115,0.18140589569161,0.5
"R-P","noRouteCompare",1.5,0.75,1,94,26,1,0,0.25,0.5
"R-P","noRouteCompare",1.5,0.75,1,94,27,1,0.365211355154592,0.221606648199446,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,94,28,1,0.34753068574288,0.296875,0.603174603174603
"R-P","noRouteCompare",1.5,0.75,1,94,29,1,0.499999999999999,0.25,0.9
"R-P","noRouteCompare",1.5,0.75,1,94,30,1,1,0.277777777777778,1
"R-P","noRouteCompare",1.5,0.75,1,95,1,1,0.146954653486742,0.222222222222222,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,95,2,1,0.41311732856428,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,95,3,1,0.17376534287144,0.24,0.482142857142857
"R-P","noRouteCompare",1.5,0.75,1,95,4,1,0.0889366069883239,0.185185185185185,0.416666666666667
"R-P","noRouteCompare",1.5,0.75,1,95,5,1,0.648991561909504,0.222222222222222,0.8
"R-P","noRouteCompare",1.5,0.75,1,95,6,1,0,0.246913580246914,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,95,7,1,0,0.26530612244898,0.541666666666667
"R-P","noRouteCompare",1.5,0.75,1,95,8,1,0.13923186360582,0.193905817174515,0.448717948717949
"R-P","noRouteCompare",1.5,0.75,1,95,9,1,0.428571428571428,0.226757369614513,0.625
"R-P","noRouteCompare",1.5,0.75,1,95,10,1,0.478703971385679,0.382716049382716,0.775
"R-P","noRouteCompare",1.5,0.75,1,95,11,1,0.0300519533506524,0.139917695473251,0.283333333333333
"R-P","noRouteCompare",1.5,0.75,1,95,12,1,0.349285037932325,0.232686980609418,0.538461538461539
"R-P","noRouteCompare",1.5,0.75,1,95,13,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,95,14,1,0.276048163585758,0.214285714285714,0.7
"R-P","noRouteCompare",1.5,0.75,1,95,15,1,0.277748239013289,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,95,16,1,0.228443826320529,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,95,17,1,0,0.122448979591837,0.3
"R-P","noRouteCompare",1.5,0.75,1,95,18,1,0.173765342871441,0.1953125,0.454545454545455
"R-P","noRouteCompare",1.5,0.75,1,95,19,1,0,0.395061728395062,0.8
"R-P","noRouteCompare",1.5,0.75,1,95,20,1,0.266319563348789,0.249134948096886,0.514285714285714
"R-P","noRouteCompare",1.5,0.75,1,95,21,1,0.25,0.277777777777778,0.571428571428571
"R-P","noRouteCompare",1.5,0.75,1,95,22,1,0,0.125,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,95,23,1,2.079,0.46875,1
"R-P","noRouteCompare",1.5,0.75,1,95,24,1,0.579380164285694,0.3125,0.833333333333333
"R-P","noRouteCompare",1.5,0.75,1,95,25,1,0.346768069448096,0.152777777777778,0.55
"R-P","noRouteCompare",1.5,0.75,1,95,26,1,0,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,95,27,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,95,28,1,0.0883066934557657,0.158790170132325,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,95,29,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,95,30,1,0.450399266253158,0.215500945179584,0.633333333333333
"R-P","noRouteCompare",1.5,0.75,1,96,1,1,0,0.1171875,0.272727272727273
"R-P","noRouteCompare",1.5,0.75,1,96,2,1,0,0.326530612244898,0.8
"R-P","noRouteCompare",1.5,0.75,1,96,3,1,0.333333333333334,0.222222222222222,0.5
"R-P","noRouteCompare",1.5,0.75,1,96,4,1,0.555877133551202,0.304498269896194,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,5,1,0.31360527478753,0.290657439446367,0.6
"R-P","noRouteCompare",1.5,0.75,1,96,6,1,0,0.15625,0.416666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,7,1,0.280413223809537,0.293628808864266,0.588888888888889
"R-P","noRouteCompare",1.5,0.75,1,96,8,1,1.946,0.489795918367347,1
"R-P","noRouteCompare",1.5,0.75,1,96,9,1,0,0.0775623268698061,0.411764705882353
"R-P","noRouteCompare",1.5,0.75,1,96,10,1,1,0.375,1
"R-P","noRouteCompare",1.5,0.75,1,96,11,1,0,0.113378684807256,0.3125
"R-P","noRouteCompare",1.5,0.75,1,96,12,1,0,0.151228733459357,0.303030303030303
"R-P","noRouteCompare",1.5,0.75,1,96,13,1,0.191108745615715,0.148760330578512,0.375
"R-P","noRouteCompare",1.5,0.75,1,96,14,1,0.0895050667302885,0.142857142857143,0.311111111111111
"R-P","noRouteCompare",1.5,0.75,1,96,15,1,0.4,0.32,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,16,1,0,0.28125,0.6
"R-P","noRouteCompare",1.5,0.75,1,96,17,1,0.579380164285695,0.25,0.9
"R-P","noRouteCompare",1.5,0.75,1,96,18,1,1,0.345679012345679,1
"R-P","noRouteCompare",1.5,0.75,1,96,19,1,0.333333333333333,0.330578512396694,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,20,1,0.0413304927969636,0.173553719008264,0.358974358974359
"R-P","noRouteCompare",1.5,0.75,1,96,21,1,0.333333333333333,0.347222222222222,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,96,22,1,0,0.284023668639053,0.571428571428572
"R-P","noRouteCompare",1.5,0.75,1,96,23,1,0,0.100591715976331,0.255639097744361
"R-P","noRouteCompare",1.5,0.75,1,96,24,1,0,0.122448979591837,0.266666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,25,1,0,0.296296296296296,0.666666666666667
"R-P","noRouteCompare",1.5,0.75,1,96,26,1,0,0.167800453514739,0.336363636363636
"R-P","noRouteCompare",1.5,0.75,1,96,27,1,0,0.244897959183673,0.5
"R-P","noRouteCompare",1.5,0.75,1,96,28,1,0.333333333333334,0.355029585798817,0.75
"R-P","noRouteCompare",1.5,0.75,1,96,29,1,0.431973626062353,0.254847645429363,0.657142857142857
"R-P","noRouteCompare",1.5,0.75,1,96,30,1,0,0.3,0.6
"R-P","noRouteCompare",1.5,0.75,1,97,1,1,0.314668521038413,0.224489795918367,0.55
"R-P","noRouteCompare",1.5,0.75,1,97,2,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,97,3,1,0.128950935744847,0.14,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,97,4,1,0.351008438090496,0.186851211072664,0.642857142857143
"R-P","noRouteCompare",1.5,0.75,1,97,5,1,0,0.330578512396694,0.714285714285714
"R-P","noRouteCompare",1.5,0.75,1,97,6,1,0.231793749845466,0.265927977839335,0.615384615384615
"R-P","noRouteCompare",1.5,0.75,1,97,7,1,0,0.10586011342155,0.25
"R-P","noRouteCompare",1.5,0.75,1,97,8,1,0,0.177777777777778,0.4
"R-P","noRouteCompare",1.5,0.75,1,97,9,1,1.946,0.408163265306122,1
"R-P","noRouteCompare",1.5,0.75,1,97,10,1,0.467305674654828,0.23062381852552,0.598039215686274
"R-P","noRouteCompare",1.5,0.75,1,97,11,1,0.420619835714304,0.24,0.75
"R-P","noRouteCompare",1.5,0.75,1,97,12,1,0.156802637393765,0.203125,0.433333333333333
"R-P","noRouteCompare",1.5,0.75,1,97,13,1,0.5,0.296296296296296,0.857142857142857
"R-P","noRouteCompare",1.5,0.75,1,97,14,1,0,0.15625,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,97,15,1,0,0.166666666666667,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,97,16,1,0,0.123456790123457,0.25974025974026
"R-P","noRouteCompare",1.5,0.75,1,97,17,1,0,0.125,0.333333333333333
"R-P","noRouteCompare",1.5,0.75,1,97,18,1,0.0529201095237966,0.19047619047619,0.466666666666667
"R-P","noRouteCompare",1.5,0.75,1,97,19,1,0.500000000000001,0.4,0.8
"R-P","noRouteCompare",1.5,0.75,1,97,20,1,0.084386444671568,0.151228733459357,0.444444444444444
"R-P","noRouteCompare",1.5,0.75,1,97,21,1,1,0.345679012345679,1
"R-P","noRouteCompare",1.5,0.75,1,97,22,1,0,0.0997229916897507,0.230769230769231
"R-P","noRouteCompare",1.5,0.75,1,97,23,1,0.0925272142159963,0.225694444444445,0.492424242424243
"R-P","noRouteCompare",1.5,0.75,1,97,24,1,0.351959044517068,0.193905817174515,0.448717948717949
"R-P","noRouteCompare",1.5,0.75,1,97,25,1,0.333333333333333,0.297520661157025,0.75
"R-P","noRouteCompare",1.5,0.75,1,97,26,1,0,0.1875,0.5
"R-P","noRouteCompare",1.5,0.75,1,97,27,1,0.098628153941164,0.106666666666667,0.272727272727273
"R-P","noRouteCompare",1.5,0.75,1,97,28,1,0.420619835714304,0.24,0.75
"R-P","noRouteCompare",1.5,0.75,1,97,29,1,0.333333333333333,0.297520661157025,0.75
"R-P","noRouteCompare",1.5,0.75,1,97,30,1,0.487496203829856,0.226843100189036,0.666666666666667
