"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","Q1","Q2","groupQuality"
"R-P","noRouteCompare",1.5,0.75,1,78,20,1,0.01219201,0.00454487,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,78,21,1,0.01171599,0.03372219,0.679540075196395
"R-P","noRouteCompare",1.5,0.75,1,78,22,1,0.00685553,0.02685459,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,78,23,1,0.01760414,0.00669299,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,78,24,1,0.00272269,0.03387281,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,78,25,1,0.02769347,0.00519116,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,78,26,1,0.00999161,0.02501602,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,78,27,1,0.00665511,0.00905805,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,78,28,1,0.00877422,0.02249999,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,78,29,1,0.0060811,0.00448534,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,78,30,1,0.00509993,0.00529114,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,79,1,1,0.01326261,0.01707309,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,79,2,1,0.02371143,0.01300718,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,79,3,1,0.03793317,0.0061222,0.664439184636475
"R-P","noRouteCompare",1.5,0.75,1,79,4,1,0.01370656,0.00293172,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,79,5,1,0.00257146,0.01613896,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,79,6,1,0.00176692,0.02006822,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,79,7,1,0.01209723,0.00889312,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,79,8,1,0.01213438,0.02286323,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,79,9,1,0.00803893,0.01030138,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,79,10,1,0.00831481,0.00635074,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,79,11,1,0.01334624,0.01544078,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,79,12,1,0.0050495,0.01462458,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,79,13,1,0.01118514,0.02196937,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,79,14,1,0.01552545,0.01225294,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,79,15,1,0.01595976,0.00548132,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,79,16,1,0.00723738,0.00873629,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,79,17,1,0.00456504,0.02460529,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,79,18,1,0.00946278,0.01389773,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,79,19,1,0.00576414,0.01942206,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,79,20,1,0.02398595,0.01170976,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,79,21,1,0.01451955,0.01004721,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,79,22,1,0.02306805,0.01061033,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,79,23,1,0.02407446,0.0062889,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,79,24,1,0.01870651,0.01014965,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,79,25,1,0.01570103,0.03536833,0.770145418555914
"R-P","noRouteCompare",1.5,0.75,1,79,26,1,0.01935789,0.00904392,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,79,27,1,0.01366327,0.01760486,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,79,28,1,0.01932742,0.0190506,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,79,29,1,0.00576414,0.02125304,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,79,30,1,0.00774723,0.01476066,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,80,1,1,0.01439145,0.0062549,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,80,2,1,0.02962415,0.00448534,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,80,3,1,0.00322397,0.01163577,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,80,4,1,0.02460087,0.00819077,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,80,5,1,0.0128767,0.00176919,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,80,6,1,0.01523054,0.00527225,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,80,7,1,0.00782704,0.00965798,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,80,8,1,0.01890351,0.02521774,0.664439184636475
"R-P","noRouteCompare",1.5,0.75,1,80,9,1,0.04656484,0.00297621,0.755044527995994
"R-P","noRouteCompare",1.5,0.75,1,80,10,1,0.03404653,0.00930918,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,80,11,1,0.00598515,0.01161435,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,80,12,1,0.00290717,0.016155,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,80,13,1,0.00782564,0.01303034,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,80,14,1,0.00516197,0.02041575,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,80,15,1,0.01695391,0.00622341,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,80,16,1,0.00165645,0.00518149,0.105706233919439
"R-P","noRouteCompare",1.5,0.75,1,80,17,1,0.00516685,0.01010887,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,80,18,1,0.0104272,0.00702826,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,80,19,1,0.00520098,0.02302987,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,80,20,1,0.01302432,0.01492564,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,80,21,1,0.01265519,0.00501048,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,80,22,1,0.02093529,0.01728249,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,80,23,1,0.00425036,0.01739619,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,80,24,1,0.03196904,0.02362251,0.845649871355513
"R-P","noRouteCompare",1.5,0.75,1,80,25,1,0.00632743,0.01845474,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,80,26,1,0.00999536,0.00527769,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,80,27,1,0.01365585,0.00899458,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,80,28,1,0.01369918,0.01125987,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,80,29,1,0.03357481,0.01179244,0.679540075196395
"R-P","noRouteCompare",1.5,0.75,1,80,30,1,0.01455112,0.01950128,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,81,1,1,0.00989188,0.0049393,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,81,2,1,0.01264744,0.02119429,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,81,3,1,0.00971591,0.01252632,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,81,4,1,0.00353665,0.01855169,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,81,5,1,0.00962553,0.02050975,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,81,6,1,0.00295235,0.01214769,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,81,7,1,0.00475736,0.02847873,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,81,8,1,0.00625067,0.00740355,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,81,9,1,0.01536509,0.01907473,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,81,10,1,0.01528003,0.01087615,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,81,11,1,0.00870554,0.0138469,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,81,12,1,0.00465249,0.01691882,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,81,13,1,0.00192576,0.0277753,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,81,14,1,0.02426364,0.00495943,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,81,15,1,0.00746547,0.00606888,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,81,16,1,0.03104203,0.0061222,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,81,17,1,0.00499036,0.00662579,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,81,18,1,0.03401775,0.00286863,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,81,19,1,0.01732567,0.01774788,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,81,20,1,0.00635074,0.02757625,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,81,21,1,0.02764981,0.00713214,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,81,22,1,0.01230265,0.01111538,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,81,23,1,0.00695933,0.00643723,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,81,24,1,0.01560407,0.00850397,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,81,25,1,0.00839987,0.02766055,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,81,26,1,0.031644,0.00662579,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,81,27,1,0.03793317,0.00522737,0.649338294076555
"R-P","noRouteCompare",1.5,0.75,1,81,28,1,0.00529915,0.02675055,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,81,29,1,0.00521665,0.02766055,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,81,30,1,0.03413147,0.00662579,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,82,1,1,0.00453627,0.02633579,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,82,2,1,0.01713301,0.00976214,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,82,3,1,0.00176919,0.00945523,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,82,4,1,0.02763938,0.00787632,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,82,5,1,0.01911181,0.01004721,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,82,6,1,0.00713563,0.01746163,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,82,7,1,0.01129072,0.01061114,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,82,8,1,0.00493816,0.01948587,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,82,9,1,0.01965935,0.0172049,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,82,10,1,0.00687707,0.00718969,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,82,11,1,0.0272729,0.00768271,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,82,12,1,0.00723411,0.00702266,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,82,13,1,0.00858004,0.01992907,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,82,14,1,0.00945829,0.02269573,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,82,15,1,0.01157846,0.00890757,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,82,16,1,0.00505071,0.02654475,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,82,17,1,0.0153236,0.00526088,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,82,18,1,0.00521695,0.04116233,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,82,19,1,0.00559439,0.02582358,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,82,20,1,0.01316511,0.00764662,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,82,21,1,0.01218744,0.0172049,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,82,22,1,0.01809713,0.0052697,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,82,23,1,0.00871584,0.04116233,0.755044527995994
"R-P","noRouteCompare",1.5,0.75,1,82,24,1,0.0090998,0.04656484,0.845649871355513
"R-P","noRouteCompare",1.5,0.75,1,82,25,1,0.01968423,0.00887877,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,82,26,1,0.00510327,0.00887318,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,82,27,1,0.00885941,0.01383799,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,82,28,1,0.00899289,0.04116233,0.755044527995994
"R-P","noRouteCompare",1.5,0.75,1,82,29,1,0.00977346,0.01311725,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,82,30,1,0.00525958,0.04116233,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,83,1,1,0.00807159,0.01315969,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,83,2,1,0.01668001,0.00725102,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,83,3,1,0.00955319,0.00471606,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,83,4,1,0.00951269,0.00475736,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,83,5,1,0.01737243,0.00298459,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,83,6,1,0.00379621,0.02074415,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,83,7,1,0.00463785,0.01652369,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,83,8,1,0.00645807,0.0112533,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,83,9,1,0.00338997,0.03488546,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,83,10,1,0.00433511,0.01209962,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,83,11,1,0.01227281,0.00728854,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,83,12,1,0.00148401,0.02266061,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,83,13,1,0.01335656,0.00153055,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,83,14,1,0.01326054,0.00230365,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,83,15,1,0.01167196,0.00508433,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,83,16,1,0.02437661,0.00478675,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,83,17,1,0.02071039,0.01155862,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,83,18,1,0.01216183,0.00863323,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,83,19,1,0.01981299,0.01073866,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,83,20,1,0.00679727,0.00483549,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,83,21,1,0.02611245,0.00415823,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,83,22,1,0.00340552,0.01290547,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,83,23,1,0.01707863,0.01217609,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,83,24,1,0.00528657,0.00760137,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,83,25,1,0.00728854,0.01481216,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,83,26,1,0.00668396,0.01692167,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,83,27,1,0.01383799,0.00428956,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,83,28,1,0.00518442,0.01610764,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,83,29,1,0.00550148,0.01809596,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,83,30,1,0.00531712,0.01035785,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,84,1,1,0.00589365,0.00373252,0.151008905599199
"R-P","noRouteCompare",1.5,0.75,1,84,2,1,0.00642921,0.02085338,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,84,3,1,0.0053172,0.02041633,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,84,4,1,0.01479368,0.00811728,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,84,5,1,0.02247047,0.00821942,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,84,6,1,0.01227989,0.01000722,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,84,7,1,0.0094996,0.00665503,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,84,8,1,0.01861886,0.00559226,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,84,9,1,0.00706768,0.01616141,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,84,10,1,0.01145211,0.01785945,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,84,11,1,0.01156804,0.02291591,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,84,12,1,0.01997482,0.00528081,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,84,13,1,0.01322028,0.01061114,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,84,14,1,0.01185224,0.02560462,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,84,15,1,0.00717543,0.00553631,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,84,16,1,0.01802901,0.00151814,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,84,17,1,0.00618179,0.01343117,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,84,18,1,0.00468647,0.03387281,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,84,19,1,0.02846716,0.00527949,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,84,20,1,0.01771653,0.00716565,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,84,21,1,0.01879463,0.00623051,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,84,22,1,0.00829098,0.01360872,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,84,23,1,0.01246366,0.0051922,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,84,24,1,0.00701966,0.00827188,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,84,25,1,0.01836902,0.00521462,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,84,26,1,0.0125476,0.01004721,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,84,27,1,0.0144633,0.02548459,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,84,28,1,0.01304453,0.00831357,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,84,29,1,0.00797574,0.02267847,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,84,30,1,0.02547553,0.00643532,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,85,1,1,0.01228484,0.00658711,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,85,2,1,0.0083336,0.01193529,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,85,3,1,0.01105463,0.00699766,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,85,4,1,0.03434528,0.00240762,0.558732950717036
"R-P","noRouteCompare",1.5,0.75,1,85,5,1,0.01734867,0.00130692,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,85,6,1,0.00839111,0.02456831,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,85,7,1,0.00915435,0.01004721,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,85,8,1,0.00868378,0.01004721,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,85,9,1,0.00608754,0.00816675,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,85,10,1,0.00635074,0.02094862,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,85,11,1,0.0083137,0.00541358,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,85,12,1,0.00518149,0.01744023,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,85,13,1,0.02351566,0.00829098,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,85,14,1,0.00281879,0.01601541,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,85,15,1,0.0076814,0.00859874,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,85,16,1,0.02899896,0.00446951,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,85,17,1,0.01863444,0.00449222,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,85,18,1,0.03018052,0.00917639,0.588934731836875
"R-P","noRouteCompare",1.5,0.75,1,85,19,1,0.03873504,0.00727874,0.694640965756315
"R-P","noRouteCompare",1.5,0.75,1,85,20,1,0.01298644,0.00282576,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,85,21,1,0.02460087,0.00144104,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,85,22,1,0.01402178,0.01005033,0.362421373438077
"R-P","noRouteCompare",1.5,0.75,1,85,23,1,0.02797363,0.00242862,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,85,24,1,0.03438069,0.00144104,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,85,25,1,0.02363189,0.00144104,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,85,26,1,0.02772362,0.0032299,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,85,27,1,0.00730143,0.00939854,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,85,28,1,0.00994994,0.02331892,0.498329388477356
"R-P","noRouteCompare",1.5,0.75,1,85,29,1,0.01305319,0.02252915,0.543632060157116
"R-P","noRouteCompare",1.5,0.75,1,85,30,1,0.03401775,0.0059227,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,86,1,1,0.01385548,0.00566327,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,86,2,1,0.01074443,0.00428066,0.226513358398798
"R-P","noRouteCompare",1.5,0.75,1,86,3,1,0.01590228,0.01320991,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,86,4,1,0.00675405,0.00560638,0.181210686719039
"R-P","noRouteCompare",1.5,0.75,1,86,5,1,0.00297956,0.01432375,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,86,6,1,0.00809297,0.00983267,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,86,7,1,0.00906193,0.02126932,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,86,8,1,0.00350163,0.03431095,0.573833841276955
"R-P","noRouteCompare",1.5,0.75,1,86,9,1,0.00707674,0.01238283,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,86,10,1,0.00972332,0.00636719,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,86,11,1,0.00333611,0.02325566,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,86,12,1,0.00901336,0.01202345,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,86,13,1,0.00675317,0.01470803,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,86,14,1,0.00772704,0.01056431,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,86,15,1,0.01870536,0.00770305,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,86,16,1,0.00501393,0.04656484,0.785246309115834
"R-P","noRouteCompare",1.5,0.75,1,86,17,1,0.00531195,0.01296964,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,86,18,1,0.00649543,0.01364826,0.302017811198398
"R-P","noRouteCompare",1.5,0.75,1,86,19,1,0.01433186,0.0117761,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,86,20,1,0.01643236,0.01320178,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,86,21,1,0.00744157,0.0095368,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,86,22,1,0.0080741,0.01925426,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,86,23,1,0.02529249,0.00707674,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,86,24,1,0.03418303,0.00664989,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,86,25,1,0.01092067,0.01862329,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,86,26,1,0.01316112,0.01258738,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,86,27,1,0.00552788,0.01383799,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,86,28,1,0.00886769,0.00529867,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,86,29,1,0.02628879,0.00504426,0.468127607357516
"R-P","noRouteCompare",1.5,0.75,1,86,30,1,0.0208758,0.00747346,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,87,1,1,0.01166758,0.02790291,0.604035622396795
"R-P","noRouteCompare",1.5,0.75,1,87,2,1,0.009632,0.01126542,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,87,3,1,0.01166692,0.00635074,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,87,4,1,0.00890111,0.00500429,0.211412467838878
"R-P","noRouteCompare",1.5,0.75,1,87,5,1,0.00344007,0.0098718,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,87,6,1,0.02589137,0.00424326,0.453026716797596
"R-P","noRouteCompare",1.5,0.75,1,87,7,1,0.0207287,0.00562453,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,87,8,1,0.01793932,0.00487561,0.347320482878157
"R-P","noRouteCompare",1.5,0.75,1,87,9,1,0.02633231,0.00832145,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,87,10,1,0.00760352,0.01174915,0.286916920638478
"R-P","noRouteCompare",1.5,0.75,1,87,11,1,0.02564028,0.00873629,0.513430279037276
"R-P","noRouteCompare",1.5,0.75,1,87,12,1,0.01508393,0.00974504,0.377522263997997
"R-P","noRouteCompare",1.5,0.75,1,87,13,1,0.02093529,0.00707674,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,87,14,1,0.00870948,0.00431615,0.196311577278958
"R-P","noRouteCompare",1.5,0.75,1,87,15,1,0.00958421,0.00812398,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,87,16,1,0.0175659,0.01713301,0.528531169597196
"R-P","noRouteCompare",1.5,0.75,1,87,17,1,0.00656183,0.02229733,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,87,18,1,0.02413781,0.00515436,0.437925826237677
"R-P","noRouteCompare",1.5,0.75,1,87,19,1,0.01294454,0.00922749,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,87,20,1,0.00394977,0.01178724,0.241614248958718
"R-P","noRouteCompare",1.5,0.75,1,87,21,1,0.00817996,0.01310366,0.317118701758318
"R-P","noRouteCompare",1.5,0.75,1,87,22,1,0.00618179,0.01196252,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,87,23,1,0.00522766,0.03581742,0.619136512956715
"R-P","noRouteCompare",1.5,0.75,1,87,24,1,0.01218744,0.00934333,0.332219592318237
"R-P","noRouteCompare",1.5,0.75,1,87,25,1,0.00806461,0.009191,0.256715139518638
"R-P","noRouteCompare",1.5,0.75,1,87,26,1,0.02014791,0.00764662,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,87,27,1,0.00775119,0.00283303,0.166109796159119
"R-P","noRouteCompare",1.5,0.75,1,87,28,1,0.02213876,0.00480138,0.407724045117837
"R-P","noRouteCompare",1.5,0.75,1,87,29,1,0.00880181,0.02279366,0.483228497917436
"R-P","noRouteCompare",1.5,0.75,1,87,30,1,0.02322761,0.00448005,0.422824935677757
"R-P","noRouteCompare",1.5,0.75,1,88,1,1,0.00384841,0.02238602,0.392623154557917
"R-P","noRouteCompare",1.5,0.75,1,88,2,1,0.01481157,0.0029185,0.271816030078558
"R-P","noRouteCompare",1.5,0.75,1,88,3,1,0.00105345,0.02091384,0.332219592318237
